t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
79.782,1778981705.858989,eth0,12.7578,20.6087,33.3664,1204981,1163727,0.0096,0.0213,0.0309,638034430,127253356,0,0,0,0
80.813,1778981706.889455,eth0,12.6157,16.4974,29.113,1204994,1163744,0.0096,0.0156,0.0252,638035666,127255366,0,0,0,0
81.831,1778981707.90765,eth0,11.7856,18.6605,30.446,1205006,1163763,0.0092,0.0187,0.0279,638036842,127257740,0,0,0,0
82.857,1778981708.933871,eth0,16.5656,20.4634,37.0291,1205023,1163784,0.0154,0.0235,0.0389,638038818,127260754,0,0,0,0
83.875,1778981709.951978,eth0,12.7688,18.6621,31.4309,1205036,1163803,0.0103,0.0184,0.0287,638040130,127263096,0,0,0,0
84.893,1778981710.969828,eth0,13.7545,19.6493,33.4037,1205050,1163823,0.0107,0.0188,0.0296,638041494,127265492,0,0,0,0
85.911,1778981711.987573,eth0,13.7559,18.6687,32.4246,1205064,1163842,0.0101,0.0185,0.0286,638042782,127267842,0,0,0,0
86.929,1778981713.005779,eth0,11.7854,17.6782,29.4636,1205076,1163860,0.0092,0.0179,0.0271,638043958,127270118,0,0,0,0
87.948,1778981714.02495,eth0,15.699,19.6238,35.3228,1205092,1163880,0.011,0.019,0.03,638045358,127272542,0,0,0,0
88.965,1778981715.042339,eth0,11.7949,19.6582,31.453,1205104,1163900,0.0092,0.0203,0.0296,638046534,127275126,0,0,0,0
89.993,1778981716.069582,eth0,11.6818,16.5491,28.2309,1205116,1163917,0.0092,0.0161,0.0252,638047710,127277192,0,0,0,0
