t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
0.003,1778981039.137914,eth0,2299.9291,4983.1797,7283.1088,1140041,1109609,0.9568,6.0657,7.0225,616474456,122641366,0,0,0,0
1.06,1778981040.195581,eth0,36.8736,38.7645,75.6381,1140080,1109650,0.0462,0.0606,0.1068,616480570,122649375,0,0,0,0
2.079,1778981041.214224,eth0,22.5791,27.4876,50.0666,1140103,1109678,0.029,0.0279,0.0569,616484266,122652927,0,0,0,0
3.106,1778981042.241493,eth0,10.708,13.6284,24.3364,1140114,1109692,0.007,0.0141,0.0212,616485170,122654739,0,0,0,0
4.125,1778981043.259812,eth0,10.8021,17.6762,28.4783,1140125,1109710,0.0064,0.018,0.0244,616485986,122657031,0,0,0,0
5.15,1778981044.285705,eth0,8.7728,14.6214,23.3943,1140134,1109725,0.0057,0.0162,0.0219,616486722,122659109,0,0,0,0
6.169,1778981045.303952,eth0,8.8387,14.7312,23.5699,1140143,1109740,0.0058,0.0163,0.0222,616487466,122661187,0,0,0,0
7.186,1778981046.321111,eth0,10.8144,15.7301,26.5445,1140154,1109756,0.0068,0.0169,0.0237,616488330,122663339,0,0,0,0
8.203,1778981047.338248,eth0,14.7473,17.6967,32.444,1140169,1109774,0.0163,0.0181,0.0345,616490408,122665643,0,0,0,0
9.221,1778981048.356264,eth0,8.8407,14.7345,23.5753,1140178,1109789,0.0059,0.0163,0.0222,616491160,122667721,0,0,0,0
10.239,1778981049.374065,eth0,8.8426,15.7202,24.5628,1140187,1109805,0.0059,0.018,0.0239,616491912,122670009,0,0,0,0
11.257,1778981050.392207,eth0,8.8396,15.7149,24.5545,1140196,1109821,0.0059,0.0171,0.023,616492664,122672185,0,0,0,0
12.283,1778981051.418268,eth0,10.7206,14.619,25.3396,1140207,1109836,0.0067,0.0151,0.0219,616493528,122674127,0,0,0,0
13.302,1778981052.437179,eth0,13.7402,19.6288,33.369,1140221,1109856,0.0077,0.0209,0.0286,616494504,122676791,0,0,0,0
14.328,1778981053.463691,eth0,7.7934,12.6642,20.4576,1140229,1109869,0.0059,0.0135,0.0194,616495256,122678529,0,0,0,0
15.346,1778981054.481364,eth0,12.7742,22.6006,35.3748,1140242,1109892,0.0075,0.0258,0.0333,616496216,122681811,0,0,0,0
16.381,1778981055.516765,eth0,28.0085,31.8717,59.8802,1140271,1109925,0.0372,0.0427,0.0799,616501036,122687332,0,0,0,0
17.4,1778981056.535607,eth0,11.7781,16.6856,28.4637,1140283,1109942,0.0079,0.0174,0.0253,616502036,122689550,0,0,0,0
18.418,1778981057.552826,eth0,12.7799,16.7122,29.4922,1140296,1109959,0.0077,0.0175,0.0252,616503012,122691776,0,0,0,0
19.435,1778981058.570043,eth0,635.0657,613.438,1248.5037,1140942,1110583,1.0406,0.4737,1.5143,616635326,122752012,0,0,0,0
20.451,1778981059.586268,eth0,248.9606,132.8446,381.8052,1141195,1110718,0.7134,0.0787,0.7921,616725946,122762010,0,0,0,0
21.471,1778981060.606685,eth0,256.758,197.9584,454.7164,1141457,1110920,0.9007,0.1131,1.0138,616840834,122776430,0,0,0,0
22.495,1778981061.630088,eth0,232.5574,164.1582,396.7156,1141695,1111088,0.9229,0.0954,1.0183,616958894,122788638,0,0,0,0
23.525,1778981062.659806,eth0,181.603,137.9018,319.5048,1141882,1111230,0.6617,0.0817,0.7434,617044066,122799158,0,0,0,0
24.546,1778981063.681533,eth0,122.342,90.0437,212.3856,1142007,1111322,0.2816,0.0567,0.3383,617080031,122806397,0,0,0,0
25.575,1778981064.710043,eth0,118.6182,89.4498,208.068,1142129,1111414,0.2063,0.0557,0.262,617106549,122813557,0,0,0,0
26.594,1778981065.729299,eth0,147.1661,103.0163,250.1823,1142279,1111519,0.4902,0.0629,0.5531,617169009,122821571,0,0,0,0
27.624,1778981066.759483,eth0,147.5466,101.9236,249.4702,1142431,1111624,0.5864,0.0695,0.6558,617244517,122830517,0,0,0,0
28.642,1778981067.777499,eth0,171.9029,100.1948,272.0977,1142606,1111726,0.819,0.0613,0.8803,617348737,122838313,0,0,0,0
29.66,1778981068.795024,eth0,176.8999,103.1916,280.0915,1142786,1111831,0.7642,0.063,0.8272,617445931,122846331,0,0,0,0
30.676,1778981069.811468,eth0,178.0717,106.2527,284.3244,1142967,1111939,0.7025,0.0646,0.7671,617535187,122854535,0,0,0,0
31.693,1778981070.828279,eth0,188.8256,104.2475,293.0731,1143159,1112045,0.6895,0.0637,0.7532,617622821,122862635,0,0,0,0
