t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
0.003,1778981039.137914,0,0.0,100,1.11,4,5,15,0,0,True,False,False,False,0
1.06,1778981040.195581,0,0.0,100,1.04,4,5,15,0,0,True,False,False,False,0
2.079,1778981041.214224,0,0.0,100,1.01,4,5,15,0,0,True,False,False,False,0
3.106,1778981042.241493,0,0.0,100,1.04,4,5,15,0,0,True,False,False,False,0
4.125,1778981043.259812,0,0.0,100,1.03,4,5,15,0,0,True,False,False,False,0
5.15,1778981044.285705,0,0.0,100,1.0,4,5,15,0,0,True,False,False,False,0
6.169,1778981045.303952,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
7.186,1778981046.321111,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
8.203,1778981047.338248,0,0.0,100,1.01,4,5,15,0,0,True,False,False,False,0
9.221,1778981048.356264,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
10.239,1778981049.374065,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
11.257,1778981050.392207,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
12.283,1778981051.418268,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
13.302,1778981052.437179,0,0.0,100,1.03,4,5,15,0,0,True,False,False,False,0
14.328,1778981053.463691,0,0.0,100,1.0,4,5,15,0,0,True,False,False,False,0
15.346,1778981054.481364,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
16.381,1778981055.516765,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
17.4,1778981056.535607,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
18.418,1778981057.552826,0,0.0,100,1.0,4,5,15,0,0,True,False,False,False,0
19.435,1778981058.570043,576,192.0,100,18.65,4,5,15,0,391,True,True,True,False,185
20.451,1778981059.586268,841,280.33,100,20.95,4,5,15,0,391,True,True,True,False,450
21.471,1778981060.606685,1134,378.0,100,22.89,4,5,15,0,391,True,True,True,False,743
22.495,1778981061.630088,1449,284.67,100,24.06,4,5,15,0,391,True,True,True,False,1058
23.525,1778981062.659806,1668,271.33,100,22.99,4,5,15,0,391,True,True,True,False,1277
24.546,1778981063.681533,1787,208.67,100,20.85,4,5,15,0,391,True,True,True,False,1396
25.575,1778981064.710043,1904,145.67,100,18.89,4,5,15,0,391,True,True,True,False,1513
26.594,1778981065.729299,2097,140.33,100,18.96,4,5,15,0,391,True,True,True,False,1706
27.624,1778981066.759483,2304,170.67,100,19.1,4,5,15,0,391,True,True,True,False,1913
28.642,1778981067.777499,2583,224.0,100,20.69,4,5,15,0,391,True,True,True,False,2192
29.66,1778981068.795024,2862,249.0,100,21.74,4,5,15,0,391,True,True,True,False,2471
30.676,1778981069.811468,3141,276.0,100,22.42,4,5,15,0,391,True,True,True,False,2750
31.693,1778981070.828279,3411,273.0,100,22.81,4,5,15,0,391,True,True,True,False,3020
32.712,1778981071.847387,3591,238.67,100,21.4,4,5,15,0,391,True,True,True,False,3200
33.728,1778981072.863653,3708,185.0,100,19.25,4,5,15,0,391,True,True,True,False,3317
34.752,1778981073.8876,3847,139.33,100,17.79,4,5,15,0,391,True,True,True,False,3456
35.772,1778981074.907651,4096,165.33,100,19.07,4,5,15,0,391,True,True,True,False,3705
36.8,1778981075.934955,4217,167.0,100,17.53,4,5,15,0,391,True,True,True,False,3826
37.82,1778981076.955079,4369,166.33,100,17.0,4,5,15,0,391,True,True,True,False,3978
38.848,1778981077.983472,4652,182.33,100,19.17,4,5,15,0,391,True,True,True,False,4261
