t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
0.002,1778991954.087361,NORMAL,False,0,0,0,0,0,0,0,0,0
1.059,1778991955.14363,NORMAL,False,0,0,0,0,0,0,0,0,0
2.079,1778991956.164129,NORMAL,False,0,0,0,0,0,0,0,0,0
3.111,1778991957.196134,NORMAL,False,0,0,0,0,0,0,0,0,0
4.131,1778991958.215636,NORMAL,False,0,0,0,0,0,0,0,0,0
5.158,1778991959.242424,NORMAL,False,0,0,0,0,0,0,0,0,0
6.175,1778991960.259868,NORMAL,False,0,0,0,0,0,0,0,0,0
7.193,1778991961.277488,NORMAL,False,0,0,0,0,0,0,0,0,0
8.21,1778991962.29489,NORMAL,False,0,0,0,0,0,0,0,0,0
9.228,1778991963.313262,NORMAL,False,0,0,0,0,0,0,0,0,0
10.245,1778991964.330304,NORMAL,False,0,0,0,0,0,0,0,0,0
11.263,1778991965.348287,NORMAL,False,0,0,0,0,0,0,0,0,0
12.289,1778991966.374227,NORMAL,False,0,0,0,0,0,0,0,0,0
13.307,1778991967.391977,NORMAL,False,0,0,0,0,0,0,0,0,0
14.334,1778991968.418469,NORMAL,False,0,0,0,0,0,0,0,0,0
15.353,1778991969.437588,NORMAL,False,0,0,0,0,0,0,0,0,0
16.392,1778991970.477343,NORMAL,False,0,0,0,0,0,0,0,0,0
17.41,1778991971.494649,NORMAL,False,0,0,0,0,0,0,0,0,0
18.428,1778991972.512433,NORMAL,False,0,0,0,0,0,0,0,0,0
19.446,1778991973.53114,NORMAL,False,0,0,0,0,0,0,0,0,0
20.463,1778991974.547467,NORMAL,False,0,0,0,0,1,292,0,0,0
21.483,1778991975.567487,NORMAL,False,0,0,0,0,1,592,0,0,0
22.504,1778991976.588857,NORMAL,False,0,0,0,0,1,903,0,0,0
23.538,1778991977.622708,NORMAL,False,0,0,0,0,1,1188,0,0,0
24.559,1778991978.643598,NORMAL,False,0,0,0,0,1,1487,0,0,0
25.59,1778991979.675405,NORMAL,False,0,0,0,0,1,1769,0,0,0
26.613,1778991980.697502,METERING,False,17,16,1,0,0,0,1,2,0
27.643,1778991981.727509,METERING,False,119,118,1,0,0,0,1,2,0
28.66,1778991982.744677,METERING,False,214,213,1,0,0,0,1,2,0
29.678,1778991983.763139,METERING,False,310,309,1,0,0,0,1,2,0
30.697,1778991984.781968,METERING,False,410,409,1,0,0,0,1,2,0
31.717,1778991985.801419,METERING,False,504,503,1,0,0,0,1,2,0
32.734,1778991986.818724,METERING,False,602,601,1,0,0,0,1,2,0
33.753,1778991987.837679,METERING,False,699,698,1,0,0,0,1,2,0
