t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
0.002,1778991954.087361,eth0,2453.766,4907.532,7361.298,1388019,1329163,1.0208,6.1508,7.1715,704327852,145145981,0,0,0,0
1.059,1778991955.14363,eth0,36.9224,41.6561,78.5785,1388058,1329207,0.0464,0.0625,0.1088,704333974,145154228,0,0,0,0
2.079,1778991956.164129,eth0,27.4376,36.2568,63.6943,1388086,1329244,0.0406,0.0471,0.0877,704339150,145160233,0,0,0,0
3.111,1778991957.196134,eth0,12.5968,15.5038,28.1006,1388099,1329260,0.0078,0.0156,0.0234,704340158,145162249,0,0,0,0
4.131,1778991958.215636,eth0,10.7896,16.6748,27.4644,1388110,1329277,0.0068,0.0177,0.0245,704341022,145164507,0,0,0,0
5.158,1778991959.242424,eth0,10.713,16.5565,27.2695,1388121,1329294,0.0064,0.0171,0.0235,704341838,145166701,0,0,0,0
6.175,1778991960.259868,eth0,8.8457,14.7428,23.5885,1388130,1329309,0.0058,0.0163,0.0222,704342582,145168779,0,0,0,0
7.193,1778991961.277488,eth0,10.8095,15.723,26.5325,1388141,1329325,0.0068,0.0169,0.0237,704343446,145170931,0,0,0,0
8.21,1778991962.29489,eth0,11.7947,17.6921,29.4869,1388153,1329343,0.0073,0.0192,0.0265,704344378,145173375,0,0,0,0
9.228,1778991963.313262,eth0,10.8016,14.7294,25.5309,1388164,1329358,0.0068,0.0153,0.022,704345242,145175317,0,0,0,0
10.245,1778991964.330304,eth0,8.8492,14.7487,23.5979,1388173,1329373,0.0059,0.0163,0.0223,704345994,145177395,0,0,0,0
11.263,1778991965.348287,eth0,9.8233,17.682,27.5054,1388183,1329391,0.0064,0.0194,0.0258,704346814,145179863,0,0,0,0
12.289,1778991966.374227,eth0,11.6966,15.5955,27.2921,1388195,1329407,0.0073,0.0158,0.0231,704347746,145181887,0,0,0,0
