t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.002,1778991954.087361,NORMAL,,False,False,False,0.0,300,,
1.059,1778991955.14363,NORMAL,,False,False,False,0.0,300,,
2.079,1778991956.164129,NORMAL,,False,False,False,0.0,300,,
3.111,1778991957.196134,NORMAL,,False,False,False,0.0,300,,
4.131,1778991958.215636,NORMAL,,False,False,False,0.0,300,,
5.158,1778991959.242424,NORMAL,,False,False,False,0.0,300,,
6.175,1778991960.259868,NORMAL,,False,False,False,0.0,300,,
7.193,1778991961.277488,NORMAL,,False,False,False,0.0,300,,
8.21,1778991962.29489,NORMAL,,False,False,False,0.0,300,,
9.228,1778991963.313262,NORMAL,,False,False,False,0.0,300,,
10.245,1778991964.330304,NORMAL,,False,False,False,0.0,300,,
11.263,1778991965.348287,NORMAL,,False,False,False,0.0,300,,
12.289,1778991966.374227,NORMAL,,False,False,False,0.0,300,,
13.307,1778991967.391977,NORMAL,,False,False,False,0.0,300,,
14.334,1778991968.418469,NORMAL,,False,False,False,0.0,300,,
15.353,1778991969.437588,NORMAL,,False,False,False,0.0,300,,
16.392,1778991970.477343,NORMAL,,False,False,False,0.0,300,,
17.41,1778991971.494649,NORMAL,,False,False,False,0.0,300,,
18.428,1778991972.512433,NORMAL,,False,False,False,0.0,300,,
19.446,1778991973.53114,NORMAL,,False,False,False,0.0,300,,
20.463,1778991974.547467,NORMAL,,False,False,False,97.33,300,,
21.483,1778991975.567487,NORMAL,,False,False,False,196.33,300,,
22.504,1778991976.588857,NORMAL,,False,False,False,299.33,300,,
23.538,1778991977.622708,NORMAL,,False,False,False,291.0,300,,
24.559,1778991978.643598,NORMAL,,False,False,False,289.33,300,,
25.59,1778991979.675405,NORMAL,,False,False,False,281.33,300,,
26.613,1778991980.697502,METERING,,True,True,False,300.0,300,1778991980.5631306,1778991980.5631306
27.643,1778991981.727509,METERING,,True,True,False,234.0,300,1778991980.5631306,1778991980.5631306
28.66,1778991982.744677,METERING,,True,True,False,171.67,300,1778991980.5631306,1778991980.5631306
29.678,1778991983.763139,METERING,,True,True,False,95.33,300,1778991980.5631306,1778991980.5631306
30.697,1778991984.781968,METERING,,True,True,False,94.67,300,1778991980.5631306,1778991980.5631306
31.717,1778991985.801419,METERING,,True,True,False,95.0,300,1778991980.5631306,1778991980.5631306
32.734,1778991986.818724,METERING,,True,True,False,95.67,300,1778991980.5631306,1778991980.5631306
33.753,1778991987.837679,METERING,,True,True,False,94.67,300,1778991980.5631306,1778991980.5631306
34.778,1778991988.862679,LOCKDOWN,,True,True,False,107.33,300,1778991980.5631306,1778991980.5631306
35.797,1778991989.882002,LOCKDOWN,,True,True,False,108.67,300,1778991980.5631306,1778991980.5631306
