t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
73.634,1778980917.204701,10728,0.0,100,2.03,4,5,15,0,474,True,True,False,False,10254
74.651,1778980918.22211,10728,0.0,100,1.68,4,5,15,0,474,True,True,False,False,10254
75.67,1778980919.240895,10728,0.0,100,1.49,4,5,15,0,474,True,True,False,False,10254
76.687,1778980920.257984,10728,0.0,100,1.31,4,5,15,0,474,True,True,False,False,10254
77.711,1778980921.28224,10728,0.0,100,1.55,4,5,15,0,474,True,True,False,False,10254
78.75,1778980922.321538,10728,0.0,100,1.39,4,5,15,0,474,True,True,False,False,10254
79.769,1778980923.34039,10728,0.0,100,1.3,4,5,15,0,474,True,True,False,False,10254
80.799,1778980924.370671,10728,0.0,100,1.19,4,5,15,0,474,True,True,False,False,10254
81.817,1778980925.388462,10728,0.0,100,1.11,4,5,15,0,474,True,True,False,False,10254
82.843,1778980926.414523,10728,0.0,100,1.08,4,5,15,0,474,True,True,False,False,10254
83.862,1778980927.433679,10728,0.0,100,1.07,4,5,15,0,474,True,True,False,False,10254
84.88,1778980928.450766,10728,0.0,100,1.04,4,5,15,0,474,True,True,False,False,10254
85.897,1778980929.467963,10728,0.0,100,0.99,4,5,15,0,474,True,True,False,False,10254
86.915,1778980930.485924,10728,0.0,100,0.98,4,5,15,0,474,True,True,False,False,10254
87.932,1778980931.503235,10728,0.0,100,1.31,4,5,15,0,474,True,True,False,False,10254
88.952,1778980932.522981,10728,0.0,100,1.22,4,5,15,0,474,True,True,False,False,10254
89.978,1778980933.549622,10728,0.0,100,1.16,4,5,15,0,474,True,True,False,False,10254
