t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
34.784,1778980878.35551,LOCKDOWN,True,3774,3773,1,0,0,0,1,3,3
35.803,1778980879.373875,LOCKDOWN,True,4074,4073,1,0,0,0,1,3,3
36.827,1778980880.398553,LOCKDOWN,True,4344,4343,1,0,0,0,1,3,3
37.855,1778980881.426206,LOCKDOWN,True,4620,4619,1,0,0,0,1,3,3
38.884,1778980882.455672,LOCKDOWN,True,4764,4763,1,0,0,0,1,3,3
39.902,1778980883.473046,LOCKDOWN,True,4899,4898,1,0,0,0,1,3,3
40.923,1778980884.493907,LOCKDOWN,True,5034,5033,1,0,0,0,1,3,3
41.94,1778980885.510894,LOCKDOWN,True,5304,5303,1,0,0,0,1,3,3
42.959,1778980886.530254,LOCKDOWN,True,5634,5633,1,0,0,0,1,3,3
43.976,1778980887.54747,LOCKDOWN,True,5813,5812,1,0,0,0,1,3,3
44.998,1778980888.568902,LOCKDOWN,True,6024,6023,1,0,0,0,1,3,3
46.023,1778980889.594322,LOCKDOWN,True,6179,6178,1,0,0,0,1,3,3
47.044,1778980890.615036,LOCKDOWN,True,6504,6503,1,0,0,0,1,3,3
48.073,1778980891.643939,LOCKDOWN,True,6654,6653,1,0,0,0,1,3,3
49.091,1778980892.662286,LOCKDOWN,True,6894,6893,1,0,0,0,1,3,3
50.129,1778980893.700178,LOCKDOWN,True,7014,7013,1,0,0,0,1,3,3
51.148,1778980894.718976,LOCKDOWN,True,7254,7253,1,0,0,0,1,3,3
52.165,1778980895.736404,LOCKDOWN,True,7584,7583,1,0,0,0,1,3,3
53.183,1778980896.754022,LOCKDOWN,True,7721,7720,1,0,0,0,1,3,3
54.205,1778980897.775725,LOCKDOWN,True,7974,7973,1,0,0,0,1,3,3
55.222,1778980898.793044,LOCKDOWN,True,8291,8290,1,0,0,0,1,3,3
56.243,1778980899.81413,LOCKDOWN,True,8544,8543,1,0,0,0,1,3,3
57.268,1778980900.838805,LOCKDOWN,True,8784,8783,1,0,0,0,1,3,3
58.299,1778980901.87044,LOCKDOWN,True,9084,9083,1,0,0,0,1,3,3
59.328,1778980902.899193,LOCKDOWN,True,9217,9216,1,0,0,0,1,3,3
60.348,1778980903.919616,LOCKDOWN,True,9503,9502,1,0,0,0,1,3,3
61.387,1778980904.958662,LOCKDOWN,True,9816,9815,1,0,0,0,1,3,3
62.411,1778980905.982201,LOCKDOWN,True,10074,10073,1,0,0,0,1,3,3
63.43,1778980907.000945,LOCKDOWN,True,10194,10193,1,0,0,0,1,3,3
64.449,1778980908.019935,LOCKDOWN,True,10254,10253,1,0,0,0,1,3,3
65.466,1778980909.037222,LOCKDOWN,True,10254,10253,1,0,0,0,1,3,3
66.483,1778980910.054678,LOCKDOWN,True,10254,10253,1,0,0,0,1,3,3
67.5,1778980911.071671,LOCKDOWN,True,10254,10253,1,0,0,0,1,3,3
68.525,1778980912.096514,LOCKDOWN,True,10254,10253,1,0,0,0,1,3,3
69.543,1778980913.11382,LOCKDOWN,True,10254,10253,1,0,0,0,1,3,3
70.568,1778980914.138735,METERING,False,10254,10253,1,0,0,0,1,2,2
71.588,1778980915.159465,METERING,False,10254,10253,1,0,0,0,1,2,2
72.615,1778980916.186207,METERING,False,10254,10253,1,0,0,0,1,2,2
73.634,1778980917.204701,METERING,False,10254,10253,1,0,0,0,1,2,2
74.651,1778980918.22211,METERING,False,10254,10253,1,0,0,0,1,2,2
75.67,1778980919.240895,METERING,False,10254,10253,1,0,0,0,1,2,2
76.687,1778980920.257984,NORMAL,False,10254,10253,1,0,0,0,1,2,2
77.711,1778980921.28224,NORMAL,False,10254,10253,1,0,0,0,1,2,2
78.75,1778980922.321538,NORMAL,False,10254,10253,1,0,0,0,1,2,2
79.769,1778980923.34039,NORMAL,False,10254,10253,1,0,0,0,1,2,2
80.799,1778980924.370671,NORMAL,False,10254,10253,1,0,0,0,1,2,2
81.817,1778980925.388462,NORMAL,False,10254,10253,1,0,0,0,1,2,2
82.843,1778980926.414523,NORMAL,False,10254,10253,1,0,0,0,1,2,2
83.862,1778980927.433679,NORMAL,False,10254,10253,1,0,0,0,1,2,2
84.88,1778980928.450766,NORMAL,False,10254,10253,1,0,0,0,1,2,2
85.897,1778980929.467963,NORMAL,False,10254,10253,1,0,0,0,1,2,2
86.915,1778980930.485924,NORMAL,False,10254,10253,1,0,0,0,1,2,2
87.932,1778980931.503235,NORMAL,False,10254,10253,1,0,0,0,1,2,2
88.952,1778980932.522981,NORMAL,False,10254,10253,1,0,0,0,1,2,2
89.978,1778980933.549622,NORMAL,False,10254,10253,1,0,0,0,1,2,2
