t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
0.003,1778981137.050009,NORMAL,False,0,0,0,0,0,0,0,0,0
1.059,1778981138.105575,NORMAL,False,0,0,0,0,0,0,0,0,0
2.079,1778981139.125661,NORMAL,False,0,0,0,0,0,0,0,0,0
3.105,1778981140.151413,NORMAL,False,0,0,0,0,0,0,0,0,0
4.122,1778981141.168917,NORMAL,False,0,0,0,0,0,0,0,0,0
5.149,1778981142.195647,NORMAL,False,0,0,0,0,0,0,0,0,0
6.168,1778981143.214957,NORMAL,False,0,0,0,0,0,0,0,0,0
7.187,1778981144.233389,NORMAL,False,0,0,0,0,0,0,0,0,0
8.204,1778981145.250524,NORMAL,False,0,0,0,0,0,0,0,0,0
9.221,1778981146.268181,NORMAL,False,0,0,0,0,0,0,0,0,0
10.238,1778981147.28519,NORMAL,False,0,0,0,0,0,0,0,0,0
11.256,1778981148.302631,NORMAL,False,0,0,0,0,0,0,0,0,0
12.281,1778981149.327841,NORMAL,False,0,0,0,0,0,0,0,0,0
13.299,1778981150.345995,NORMAL,False,0,0,0,0,0,0,0,0,0
14.325,1778981151.371905,NORMAL,False,0,0,0,0,0,0,0,0,0
15.345,1778981152.391639,NORMAL,False,0,0,0,0,0,0,0,0,0
16.385,1778981153.431573,NORMAL,False,0,0,0,0,0,0,0,0,0
17.402,1778981154.449037,NORMAL,False,0,0,0,0,0,0,0,0,0
18.419,1778981155.46603,NORMAL,False,0,0,0,0,1,24,0,0,0
19.46,1778981156.506425,METERING,False,144,143,1,0,0,0,1,1,0
20.487,1778981157.533821,METERING,False,337,336,1,0,0,0,1,1,0
21.505,1778981158.551469,METERING,False,576,575,1,0,0,0,1,1,0
22.528,1778981159.575168,METERING,False,919,918,1,0,0,0,1,1,0
23.562,1778981160.608605,METERING,False,1224,1223,1,0,0,0,1,1,0
24.581,1778981161.627522,METERING,False,1524,1523,1,0,0,0,1,1,0
25.604,1778981162.65086,METERING,False,1668,1667,1,0,0,0,1,1,0
26.621,1778981163.667631,METERING,False,1872,1871,1,0,0,0,1,1,0
27.647,1778981164.694225,LOCKDOWN,True,2164,2163,1,0,0,0,1,1,1
28.669,1778981165.715509,LOCKDOWN,True,2284,2283,1,0,0,0,1,1,1
29.687,1778981166.733981,LOCKDOWN,True,2400,2399,1,0,0,0,1,1,1
30.705,1778981167.751475,LOCKDOWN,True,2516,2515,1,0,0,0,1,1,1
31.728,1778981168.775115,LOCKDOWN,True,2628,2627,1,0,0,0,1,1,1
32.747,1778981169.793544,LOCKDOWN,True,2836,2835,1,0,0,0,1,1,1
33.769,1778981170.815626,LOCKDOWN,True,3036,3035,1,0,0,0,1,1,1
34.796,1778981171.843007,LOCKDOWN,True,3324,3323,1,0,0,0,1,1,1
35.816,1778981172.862772,LOCKDOWN,True,3504,3503,1,0,0,0,1,1,1
36.841,1778981173.887465,LOCKDOWN,True,3732,3731,1,0,0,0,1,1,1
37.866,1778981174.912757,LOCKDOWN,True,4015,4014,1,0,0,0,1,1,1
38.897,1778981175.943466,LOCKDOWN,True,4307,4306,1,0,0,0,1,1,1
39.915,1778981176.96159,LOCKDOWN,True,4463,4462,1,0,0,0,1,1,1
40.932,1778981177.978904,LOCKDOWN,True,4583,4582,1,0,0,0,1,1,1
41.951,1778981178.99741,LOCKDOWN,True,4751,4750,1,0,0,0,1,1,1
42.972,1778981180.019213,LOCKDOWN,True,4900,4899,1,0,0,0,1,1,1
43.991,1778981181.038279,LOCKDOWN,True,5088,5087,1,0,0,0,1,1,1
45.012,1778981182.058724,LOCKDOWN,True,5206,5205,1,0,0,0,1,1,1
46.04,1778981183.086644,LOCKDOWN,True,5315,5314,1,0,0,0,1,1,1
47.057,1778981184.103615,LOCKDOWN,True,5428,5427,1,0,0,0,1,1,1
48.086,1778981185.13243,LOCKDOWN,True,5544,5543,1,0,0,0,1,1,1
49.104,1778981186.150887,LOCKDOWN,True,5663,5662,1,0,0,0,1,1,1
50.129,1778981187.175465,LOCKDOWN,True,5777,5776,1,0,0,0,1,1,1
51.147,1778981188.193647,LOCKDOWN,True,5892,5891,1,0,0,0,1,1,1
52.165,1778981189.211511,LOCKDOWN,True,6095,6094,1,0,0,0,1,1,1
53.182,1778981190.229027,LOCKDOWN,True,6299,6298,1,0,0,0,1,1,1
54.201,1778981191.247463,LOCKDOWN,True,6515,6514,1,0,0,0,1,1,1
55.226,1778981192.272548,LOCKDOWN,True,6791,6790,1,0,0,0,1,1,1
56.247,1778981193.293875,LOCKDOWN,True,6971,6970,1,0,0,0,1,1,1
57.275,1778981194.32199,LOCKDOWN,True,7103,7102,1,0,0,0,1,1,1
58.298,1778981195.345155,LOCKDOWN,True,7307,7306,1,0,0,0,1,1,1
59.323,1778981196.369743,LOCKDOWN,True,7595,7594,1,0,0,0,1,1,1
60.344,1778981197.390581,LOCKDOWN,True,7842,7841,1,0,0,0,1,1,1
61.371,1778981198.417999,LOCKDOWN,True,7955,7954,1,0,0,0,1,1,1
62.389,1778981199.435506,LOCKDOWN,True,8071,8070,1,0,0,0,1,1,1
63.409,1778981200.455462,LOCKDOWN,True,8195,8194,1,0,0,0,1,1,1
64.467,1778981201.513675,LOCKDOWN,True,8195,8194,1,0,0,0,1,1,1
65.487,1778981202.533596,LOCKDOWN,True,8195,8194,1,0,0,0,1,1,1
66.504,1778981203.551087,LOCKDOWN,True,8195,8194,1,0,0,0,1,1,1
67.522,1778981204.568723,LOCKDOWN,True,8195,8194,1,0,0,0,1,1,1
68.548,1778981205.594768,LOCKDOWN,True,8195,8194,1,0,0,0,1,1,1
69.568,1778981206.614621,METERING,False,8195,8194,1,0,0,0,1,0,0
70.596,1778981207.643032,METERING,False,8195,8194,1,0,0,0,1,0,0
71.614,1778981208.660823,METERING,False,8195,8194,1,0,0,0,1,0,0
