t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.003,1778981137.050009,NORMAL,,False,False,False,0.0,100,,
1.059,1778981138.105575,NORMAL,,False,False,False,0.0,100,,
2.079,1778981139.125661,NORMAL,,False,False,False,0.0,100,,
3.105,1778981140.151413,NORMAL,,False,False,False,0.0,100,,
4.122,1778981141.168917,NORMAL,,False,False,False,0.0,100,,
5.149,1778981142.195647,NORMAL,,False,False,False,0.0,100,,
6.168,1778981143.214957,NORMAL,,False,False,False,0.0,100,,
7.187,1778981144.233389,NORMAL,,False,False,False,0.0,100,,
8.204,1778981145.250524,NORMAL,,False,False,False,0.0,100,,
9.221,1778981146.268181,NORMAL,,False,False,False,0.0,100,,
10.238,1778981147.28519,NORMAL,,False,False,False,0.0,100,,
11.256,1778981148.302631,NORMAL,,False,False,False,0.0,100,,
12.281,1778981149.327841,NORMAL,,False,False,False,0.0,100,,
13.299,1778981150.345995,NORMAL,,False,False,False,0.0,100,,
14.325,1778981151.371905,NORMAL,,False,False,False,0.0,100,,
15.345,1778981152.391639,NORMAL,,False,False,False,0.0,100,,
16.385,1778981153.431573,NORMAL,,False,False,False,0.0,100,,
17.402,1778981154.449037,NORMAL,,False,False,False,0.0,100,,
18.419,1778981155.46603,NORMAL,,False,False,False,4.67,100,,
19.46,1778981156.506425,METERING,,True,True,False,180.0,100,1778981155.9830563,1778981155.9830563
20.487,1778981157.533821,METERING,,True,True,False,244.33,100,1778981155.9830563,1778981155.9830563
21.505,1778981158.551469,METERING,,True,True,False,294.67,100,1778981155.9830563,1778981155.9830563
22.528,1778981159.575168,METERING,,True,True,False,248.0,100,1778981155.9830563,1778981155.9830563
23.562,1778981160.608605,METERING,,True,True,False,292.0,100,1778981155.9830563,1778981155.9830563
24.581,1778981161.627522,METERING,,True,True,False,308.0,100,1778981155.9830563,1778981155.9830563
25.604,1778981162.65086,METERING,,True,True,False,248.0,100,1778981155.9830563,1778981155.9830563
26.621,1778981163.667631,METERING,,True,True,False,212.0,100,1778981155.9830563,1778981155.9830563
27.647,1778981164.694225,LOCKDOWN,,True,True,False,204.0,100,1778981155.9830563,1778981155.9830563
28.669,1778981165.715509,LOCKDOWN,,True,True,False,202.67,100,1778981155.9830563,1778981155.9830563
29.687,1778981166.733981,LOCKDOWN,,True,True,False,170.33,100,1778981155.9830563,1778981155.9830563
30.705,1778981167.751475,LOCKDOWN,,True,True,False,113.0,100,1778981155.9830563,1778981155.9830563
31.728,1778981168.775115,LOCKDOWN,,True,True,False,112.0,100,1778981155.9830563,1778981155.9830563
32.747,1778981169.793544,LOCKDOWN,,True,True,False,142.0,100,1778981155.9830563,1778981155.9830563
33.769,1778981170.815626,LOCKDOWN,,True,True,False,172.0,100,1778981155.9830563,1778981155.9830563
34.796,1778981171.843007,LOCKDOWN,,True,True,False,228.0,100,1778981155.9830563,1778981155.9830563
35.816,1778981172.862772,LOCKDOWN,,True,True,False,216.0,100,1778981155.9830563,1778981155.9830563
36.841,1778981173.887465,LOCKDOWN,,True,True,False,223.0,100,1778981155.9830563,1778981155.9830563
37.866,1778981174.912757,LOCKDOWN,,True,True,False,221.33,100,1778981155.9830563,1778981155.9830563
38.897,1778981175.943466,LOCKDOWN,,True,True,False,265.33,100,1778981155.9830563,1778981155.9830563
39.915,1778981176.96159,LOCKDOWN,,True,True,False,240.0,100,1778981155.9830563,1778981155.9830563
40.932,1778981177.978904,LOCKDOWN,,True,True,False,184.0,100,1778981155.9830563,1778981155.9830563
41.951,1778981178.99741,LOCKDOWN,,True,True,False,144.0,100,1778981155.9830563,1778981155.9830563
42.972,1778981180.019213,LOCKDOWN,,True,True,False,141.67,100,1778981155.9830563,1778981155.9830563
43.991,1778981181.038279,LOCKDOWN,,True,True,False,164.67,100,1778981155.9830563,1778981155.9830563
45.012,1778981182.058724,LOCKDOWN,,True,True,False,147.0,100,1778981155.9830563,1778981155.9830563
46.04,1778981183.086644,LOCKDOWN,,True,True,False,136.0,100,1778981155.9830563,1778981155.9830563
47.057,1778981184.103615,LOCKDOWN,,True,True,False,109.0,100,1778981155.9830563,1778981155.9830563
48.086,1778981185.13243,LOCKDOWN,,True,True,False,111.67,100,1778981155.9830563,1778981155.9830563
49.104,1778981186.150887,LOCKDOWN,,True,True,False,114.0,100,1778981155.9830563,1778981155.9830563
50.129,1778981187.175465,LOCKDOWN,,True,True,False,114.0,100,1778981155.9830563,1778981155.9830563
51.147,1778981188.193647,LOCKDOWN,,True,True,False,112.0,100,1778981155.9830563,1778981155.9830563
52.165,1778981189.211511,LOCKDOWN,,True,True,False,144.0,100,1778981155.9830563,1778981155.9830563
53.182,1778981190.229027,LOCKDOWN,,True,True,False,172.0,100,1778981155.9830563,1778981155.9830563
54.201,1778981191.247463,LOCKDOWN,,True,True,False,203.33,100,1778981155.9830563,1778981155.9830563
55.226,1778981192.272548,LOCKDOWN,,True,True,False,223.67,100,1778981155.9830563,1778981155.9830563
56.247,1778981193.293875,LOCKDOWN,,True,True,False,220.0,100,1778981155.9830563,1778981155.9830563
57.275,1778981194.32199,LOCKDOWN,,True,True,False,190.33,100,1778981155.9830563,1778981155.9830563
58.298,1778981195.345155,LOCKDOWN,,True,True,False,167.0,100,1778981155.9830563,1778981155.9830563
59.323,1778981196.369743,LOCKDOWN,,True,True,False,206.0,100,1778981155.9830563,1778981155.9830563
60.344,1778981197.390581,LOCKDOWN,,True,True,False,240.67,100,1778981155.9830563,1778981155.9830563
61.371,1778981198.417999,LOCKDOWN,,True,True,False,209.0,100,1778981155.9830563,1778981155.9830563
62.389,1778981199.435506,LOCKDOWN,,True,True,False,154.0,100,1778981155.9830563,1778981155.9830563
63.409,1778981200.455462,LOCKDOWN,,True,True,False,112.0,100,1778981155.9830563,1778981155.9830563
64.467,1778981201.513675,LOCKDOWN,,True,True,False,76.0,100,1778981155.9830563,1778981155.9830563
65.487,1778981202.533596,LOCKDOWN,,True,True,False,38.33,100,1778981155.9830563,1778981155.9830563
66.504,1778981203.551087,LOCKDOWN,,True,True,False,0.0,100,1778981155.9830563,1778981155.9830563
67.522,1778981204.568723,LOCKDOWN,,True,True,False,0.0,100,1778981155.9830563,1778981155.9830563
68.548,1778981205.594768,LOCKDOWN,,True,True,False,0.0,100,1778981155.9830563,1778981155.9830563
69.568,1778981206.614621,METERING,,False,True,False,0.0,100,1778981155.9830563,1778981155.9830563
70.596,1778981207.643032,METERING,,False,True,False,0.0,100,1778981155.9830563,1778981155.9830563
71.614,1778981208.660823,METERING,,False,True,False,0.0,100,1778981155.9830563,1778981155.9830563
72.641,1778981209.687981,METERING,,False,True,False,0.0,100,1778981155.9830563,1778981155.9830563
73.659,1778981210.706217,METERING,,False,True,False,0.0,100,1778981155.9830563,1778981155.9830563
74.678,1778981211.724396,METERING,,False,True,False,0.0,100,1778981155.9830563,1778981155.9830563
75.695,1778981212.741632,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
76.714,1778981213.761078,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
77.732,1778981214.779284,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
78.757,1778981215.804193,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
79.775,1778981216.821476,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
80.801,1778981217.847583,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
81.818,1778981218.865271,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
82.845,1778981219.891393,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
83.863,1778981220.909943,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
84.881,1778981221.927501,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
85.898,1778981222.94485,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
86.915,1778981223.961993,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
87.932,1778981224.979211,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
88.951,1778981225.997585,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
89.977,1778981227.024226,NORMAL,,False,False,False,0.0,100,1778981155.9830563,
