t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
70.596,1778981207.643032,8592,0.0,100,2.77,4,5,15,0,396,True,True,False,False,8195
71.614,1778981208.660823,8592,0.0,100,2.22,4,5,15,0,396,True,True,False,False,8195
72.641,1778981209.687981,8592,0.0,100,1.84,4,5,15,0,396,True,True,False,False,8195
73.659,1778981210.706217,8592,0.0,100,1.64,4,5,15,0,396,True,True,False,False,8195
74.678,1778981211.724396,8592,0.0,100,1.42,4,5,15,0,396,True,True,False,False,8195
75.695,1778981212.741632,8592,0.0,100,1.26,4,5,15,0,396,True,False,False,False,8195
76.714,1778981213.761078,8592,0.0,100,1.18,4,5,15,0,396,True,False,False,False,8195
77.732,1778981214.779284,8592,0.0,100,1.11,4,5,15,0,396,True,False,False,False,8195
78.757,1778981215.804193,8592,0.0,100,1.11,4,5,15,0,396,True,False,False,False,8195
79.775,1778981216.821476,8592,0.0,100,1.05,4,5,15,0,396,True,False,False,False,8195
80.801,1778981217.847583,8592,0.0,100,1.03,4,5,15,0,396,True,False,False,False,8195
81.818,1778981218.865271,8592,0.0,100,0.99,4,5,15,0,396,True,False,False,False,8195
82.845,1778981219.891393,8592,0.0,100,0.97,4,5,15,0,396,True,False,False,False,8195
83.863,1778981220.909943,8592,0.0,100,1.03,4,5,15,0,396,True,False,False,False,8195
84.881,1778981221.927501,8592,0.0,100,1.01,4,5,15,0,396,True,False,False,False,8195
85.898,1778981222.94485,8592,0.0,100,0.97,4,5,15,0,396,True,False,False,False,8195
86.915,1778981223.961993,8592,0.0,100,0.95,4,5,15,0,396,True,False,False,False,8195
87.932,1778981224.979211,8592,0.0,100,0.92,4,5,15,0,396,True,False,False,False,8195
88.951,1778981225.997585,8592,0.0,100,1.01,4,5,15,0,396,True,False,False,False,8195
89.977,1778981227.024226,8592,0.0,100,0.99,4,5,15,0,396,True,False,False,False,8195
