t,timestamp,ip,rtt_ms,reachable,loss_pct_last10
0.009,1778981528.146591,10.10.10.1,,0,100.0
0.009,1778981528.146591,10.10.10.2,,0,100.0
0.009,1778981528.146591,10.10.10.3,,0,100.0
11.115,1778981539.252732,10.10.10.1,,0,100.0
11.115,1778981539.252732,10.10.10.2,,0,100.0
11.115,1778981539.252732,10.10.10.3,,0,100.0
22.199,1778981550.336153,10.10.10.1,,0,100.0
22.199,1778981550.336153,10.10.10.2,,0,100.0
22.199,1778981550.336153,10.10.10.3,,0,100.0
33.309,1778981561.446018,10.10.10.1,,0,100.0
33.309,1778981561.446018,10.10.10.2,,0,100.0
33.309,1778981561.446018,10.10.10.3,,0,100.0
44.398,1778981572.535124,10.10.10.1,,0,100.0
44.398,1778981572.535124,10.10.10.2,,0,100.0
44.398,1778981572.535124,10.10.10.3,,0,100.0
55.495,1778981583.63217,10.10.10.1,,0,100.0
55.495,1778981583.63217,10.10.10.2,,0,100.0
55.495,1778981583.63217,10.10.10.3,,0,100.0
66.605,1778981594.742092,10.10.10.1,,0,100.0
66.605,1778981594.742092,10.10.10.2,,0,100.0
66.605,1778981594.742092,10.10.10.3,,0,100.0
77.689,1778981605.826122,10.10.10.1,,0,100.0
77.689,1778981605.826122,10.10.10.2,,0,100.0
77.689,1778981605.826122,10.10.10.3,,0,100.0
88.77,1778981616.907199,10.10.10.1,,0,100.0
88.77,1778981616.907199,10.10.10.2,,0,100.0
88.77,1778981616.907199,10.10.10.3,,0,100.0
