t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.003,1778981528.139846,NORMAL,,False,False,False,0.0,100,,
1.058,1778981529.195423,NORMAL,,False,False,False,0.0,100,,
2.076,1778981530.213338,NORMAL,,False,False,False,0.0,100,,
3.106,1778981531.243461,NORMAL,,False,False,False,0.0,100,,
4.124,1778981532.261657,NORMAL,,False,False,False,0.0,100,,
5.15,1778981533.287647,NORMAL,,False,False,False,0.0,100,,
6.168,1778981534.305664,NORMAL,,False,False,False,0.0,100,,
7.186,1778981535.323733,NORMAL,,False,False,False,0.0,100,,
8.204,1778981536.34154,NORMAL,,False,False,False,0.0,100,,
9.221,1778981537.35861,NORMAL,,False,False,False,0.0,100,,
10.239,1778981538.37589,NORMAL,,False,False,False,0.0,100,,
11.258,1778981539.394998,NORMAL,,False,False,False,0.0,100,,
12.284,1778981540.421348,NORMAL,,False,False,False,0.0,100,,
13.302,1778981541.438919,NORMAL,,False,False,False,0.0,100,,
14.326,1778981542.463507,NORMAL,,False,False,False,0.0,100,,
15.344,1778981543.481721,NORMAL,,False,False,False,0.0,100,,
16.389,1778981544.525981,NORMAL,,False,False,False,0.0,100,,
17.407,1778981545.543964,NORMAL,,False,False,False,0.0,100,,
18.424,1778981546.56181,NORMAL,,False,False,False,0.0,100,,
19.442,1778981547.579046,NORMAL,,False,False,False,153.33,100,,
20.495,1778981548.632138,METERING,,True,True,False,266.67,100,1778981547.6863406,1778981547.6863406
21.513,1778981549.650246,METERING,,True,True,False,363.67,100,1778981547.6863406,1778981547.6863406
22.539,1778981550.676362,METERING,,True,True,False,292.0,100,1778981547.6863406,1778981547.6863406
23.565,1778981551.702031,METERING,,True,True,False,261.0,100,1778981547.6863406,1778981547.6863406
24.586,1778981552.72365,METERING,,True,True,False,208.67,100,1778981547.6863406,1778981547.6863406
25.629,1778981553.76594,METERING,,True,True,False,166.67,100,1778981547.6863406,1778981547.6863406
26.647,1778981554.784121,METERING,,True,True,False,166.67,100,1778981547.6863406,1778981547.6863406
