t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
0.003,1778981528.139846,0,0.0,100,0.83,4,5,15,0,0,True,False,False,False,0
1.058,1778981529.195423,0,0.0,100,0.84,4,5,15,0,0,True,False,False,False,0
2.076,1778981530.213338,0,0.0,100,0.85,4,5,15,0,0,True,False,False,False,0
3.106,1778981531.243461,0,0.0,100,0.92,4,5,15,0,0,True,False,False,False,0
4.124,1778981532.261657,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
5.15,1778981533.287647,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
6.168,1778981534.305664,0,0.0,100,0.93,4,5,15,0,0,True,False,False,False,0
7.186,1778981535.323733,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
8.204,1778981536.34154,0,0.0,100,0.99,4,5,15,0,0,True,False,False,False,0
9.221,1778981537.35861,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
10.239,1778981538.37589,0,0.0,100,0.93,4,5,15,0,0,True,False,False,False,0
11.258,1778981539.394998,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
12.284,1778981540.421348,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
13.302,1778981541.438919,0,0.0,100,0.99,4,5,15,0,0,True,False,False,False,0
14.326,1778981542.463507,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
15.344,1778981543.481721,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
16.389,1778981544.525981,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
17.407,1778981545.543964,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
18.424,1778981546.56181,0,0.0,100,1.01,4,5,15,0,0,True,False,False,False,0
19.442,1778981547.579046,435,145.0,100,12.89,4,6,18,0,434,True,False,False,False,0
20.495,1778981548.632138,800,266.67,100,17.27,4,5,15,0,523,True,True,True,False,277
21.513,1778981549.650246,1089,363.0,100,21.86,4,5,15,0,523,True,True,True,False,566
22.539,1778981550.676362,1400,292.33,100,25.22,4,5,15,0,523,True,True,True,False,877
23.565,1778981551.702031,1583,261.0,100,23.92,4,5,15,0,523,True,True,True,False,1060
24.586,1778981552.72365,1720,206.67,100,21.15,4,5,15,0,523,True,True,True,False,1197
25.629,1778981553.76594,1900,166.67,100,20.72,4,5,15,0,523,True,True,True,False,1377
26.647,1778981554.784121,2100,166.67,100,20.95,4,5,15,0,523,True,True,True,False,1577
27.67,1778981555.807477,2288,181.0,100,20.55,4,5,15,0,523,True,True,True,False,1765
28.69,1778981556.827488,2452,184.0,100,19.49,4,5,15,0,523,True,True,True,False,1929
29.712,1778981557.849552,2617,172.33,100,19.08,4,5,15,0,523,True,True,True,False,2094
30.734,1778981558.871003,2800,166.67,100,19.78,4,5,15,0,523,True,True,True,False,2277
31.751,1778981559.888337,3000,176.0,100,20.91,4,5,15,0,523,True,True,True,False,2477
32.768,1778981560.905425,3300,223.0,100,24.08,4,5,15,0,523,True,True,True,False,2777
33.785,1778981561.922757,3600,266.67,100,25.64,4,5,15,0,523,True,True,True,False,3077
34.81,1778981562.947193,3800,266.67,100,24.89,4,5,15,0,523,True,True,True,False,3277
35.826,1778981563.963654,3982,227.33,100,23.86,4,5,15,0,523,True,True,True,False,3459
36.858,1778981564.995489,4121,162.33,100,22.04,4,5,15,0,523,True,True,True,False,3598
37.88,1778981566.017143,4300,166.67,100,22.25,4,5,15,0,523,True,True,True,False,3777
38.905,1778981567.04237,4482,160.67,100,22.44,4,5,15,0,523,True,True,True,False,3959
39.927,1778981568.064789,4721,194.0,100,22.8,4,5,15,0,523,True,True,True,False,4198
40.946,1778981569.083467,4991,230.33,100,24.88,4,5,15,0,523,True,True,True,False,4468
41.97,1778981570.107797,5174,224.67,100,23.68,4,5,15,0,523,True,True,True,False,4651
42.99,1778981571.127463,5327,196.33,100,21.85,4,5,15,0,523,True,True,True,False,4804
44.009,1778981572.14628,5500,166.67,100,21.63,4,5,15,0,523,True,True,True,False,4977
45.026,1778981573.163642,5698,168.0,100,22.0,4,5,15,0,523,True,True,True,False,5175
46.054,1778981574.191466,5928,190.67,100,22.52,4,5,15,0,523,True,True,True,False,5405
47.092,1778981575.229374,6300,266.67,100,26.19,4,5,15,0,523,True,True,True,False,5777
48.117,1778981576.254533,6700,333.33,100,29.48,4,5,15,0,523,True,True,True,False,6177
49.134,1778981577.271704,6956,323.67,100,28.27,4,5,15,0,523,True,True,True,False,6433
50.165,1778981578.302187,7100,266.67,100,25.26,4,5,15,0,523,True,True,True,False,6577
51.189,1778981579.326698,7500,266.67,100,29.4,4,5,15,0,523,True,True,True,False,6977
