t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
0.003,1778992150.00773,NORMAL,False,0,0,0,0,0,0,0,0,0
1.061,1778992151.066544,NORMAL,False,0,0,0,0,0,0,0,0,0
2.081,1778992152.086155,NORMAL,False,0,0,0,0,0,0,0,0,0
3.118,1778992153.123489,NORMAL,False,0,0,0,0,0,0,0,0,0
4.136,1778992154.141377,NORMAL,False,0,0,0,0,0,0,0,0,0
5.162,1778992155.167498,NORMAL,False,0,0,0,0,0,0,0,0,0
6.18,1778992156.185109,NORMAL,False,0,0,0,0,0,0,0,0,0
7.197,1778992157.202161,NORMAL,False,0,0,0,0,0,0,0,0,0
8.214,1778992158.21915,NORMAL,False,0,0,0,0,0,0,0,0,0
9.232,1778992159.23725,NORMAL,False,0,0,0,0,0,0,0,0,0
10.249,1778992160.254286,NORMAL,False,0,0,0,0,0,0,0,0,0
11.267,1778992161.271954,NORMAL,False,0,0,0,0,0,0,0,0,0
12.293,1778992162.29817,NORMAL,False,0,0,0,0,0,0,0,0,0
13.312,1778992163.31733,NORMAL,False,0,0,0,0,0,0,0,0,0
14.338,1778992164.343357,NORMAL,False,0,0,0,0,0,0,0,0,0
15.356,1778992165.361645,NORMAL,False,0,0,0,0,0,0,0,0,0
16.382,1778992166.387348,NORMAL,False,0,0,0,0,0,0,0,0,0
17.4,1778992167.404802,NORMAL,False,0,0,0,0,0,0,0,0,0
18.418,1778992168.422719,NORMAL,False,0,0,0,0,1,124,0,0,0
19.441,1778992169.445855,NORMAL,False,0,0,0,0,1,477,0,0,0
20.466,1778992170.47111,NORMAL,False,0,0,0,0,1,815,0,0,0
21.489,1778992171.494394,METERING,False,46,7,1,38,0,0,1,1,0
22.509,1778992172.513676,METERING,False,188,149,1,38,0,0,1,1,0
23.538,1778992173.543371,METERING,False,348,309,1,38,0,0,1,1,0
24.557,1778992174.562346,METERING,False,500,461,1,38,0,0,1,1,0
25.591,1778992175.595796,METERING,False,768,729,1,38,0,0,1,1,0
26.609,1778992176.614624,METERING,False,960,921,1,38,0,0,1,1,0
27.638,1778992177.643487,METERING,False,1180,1141,1,38,0,0,1,1,0
28.656,1778992178.661146,METERING,False,1292,1253,1,38,0,0,1,1,0
29.675,1778992179.680094,LOCKDOWN,True,1404,1365,1,38,0,0,1,1,0
30.695,1778992180.699993,LOCKDOWN,True,1592,1553,1,38,0,0,1,1,1
31.716,1778992181.720866,LOCKDOWN,True,1768,1729,1,38,0,0,1,1,1
32.738,1778992182.742843,METERING,False,1972,1933,1,38,0,0,1,1,0
33.756,1778992183.760663,METERING,False,2229,2190,1,38,0,0,1,1,0
34.786,1778992184.790904,METERING,False,2496,2457,1,38,0,0,1,1,0
35.807,1778992185.811658,METERING,False,2765,2726,1,38,0,0,1,1,0
36.837,1778992186.842067,METERING,False,3020,2981,1,38,0,0,1,1,0
37.854,1778992187.859637,METERING,False,3128,3089,1,38,0,0,1,1,0
38.879,1778992188.883755,NORMAL,False,3248,3209,1,38,0,0,1,1,0
39.898,1778992189.90292,NORMAL,False,3518,3479,1,38,0,0,1,1,0
40.917,1778992190.922442,NORMAL,False,3785,3746,1,38,0,0,1,1,0
41.938,1778992191.94332,NORMAL,False,3944,3905,1,38,0,0,1,1,0
42.956,1778992192.960725,NORMAL,False,4069,4030,1,38,0,0,1,1,0
43.974,1778992193.979463,NORMAL,False,4267,4228,1,38,0,0,1,1,0
44.993,1778992194.997779,NORMAL,False,4476,4437,1,38,0,0,1,1,0
46.025,1778992196.030355,NORMAL,False,4656,4617,1,38,0,0,1,1,0
47.056,1778992197.060819,NORMAL,False,4812,4773,1,38,0,0,1,1,0
48.082,1778992198.086948,NORMAL,False,4920,4881,1,38,0,0,1,1,0
49.103,1778992199.107751,NORMAL,False,5022,4983,1,38,0,0,1,1,0
50.129,1778992200.134133,NORMAL,False,5124,5085,1,38,0,0,1,1,0
51.146,1778992201.151502,NORMAL,False,5228,5189,1,38,0,0,1,1,0
52.165,1778992202.169978,NORMAL,False,5460,5421,1,38,0,0,1,1,0
53.186,1778992203.191463,NORMAL,False,5716,5677,1,38,0,0,1,1,0
54.204,1778992204.208702,NORMAL,False,5912,5873,1,38,0,0,1,1,0
55.222,1778992205.227465,NORMAL,False,6019,5980,1,38,0,0,1,1,0
56.242,1778992206.247073,NORMAL,False,6124,6085,1,38,0,0,1,1,0
57.27,1778992207.275461,NORMAL,False,6224,6185,1,38,0,0,1,1,0
58.288,1778992208.292868,NORMAL,False,6481,6442,1,38,0,0,1,1,0
59.318,1778992209.322739,NORMAL,False,6744,6705,1,38,0,0,1,1,0
60.338,1778992210.342682,NORMAL,False,6920,6881,1,38,0,0,1,1,0
61.365,1778992211.36974,NORMAL,False,7018,6979,1,38,0,0,1,1,0
62.383,1778992212.388371,NORMAL,False,7126,7087,1,38,0,0,1,1,0
63.403,1778992213.408065,NORMAL,False,7196,7157,1,38,0,0,1,1,0
64.421,1778992214.425846,NORMAL,False,7196,7157,1,38,0,0,1,1,0
