t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
0.003,1778992150.00773,0,0.0,300,0.86,4,3,8,0,0,True,False,False,False,0
1.061,1778992151.066544,0,0.0,300,0.87,4,3,8,0,0,True,False,False,False,0
2.081,1778992152.086155,0,0.0,300,0.91,4,3,8,0,0,True,False,False,False,0
3.118,1778992153.123489,0,0.0,300,0.94,4,3,8,0,0,True,False,False,False,0
4.136,1778992154.141377,0,0.0,300,0.99,4,3,8,0,0,True,False,False,False,0
5.162,1778992155.167498,0,0.0,300,1.0,4,3,8,0,0,True,False,False,False,0
6.18,1778992156.185109,0,0.0,300,0.96,4,3,8,0,0,True,False,False,False,0
7.197,1778992157.202161,0,0.0,300,0.93,4,3,8,0,0,True,False,False,False,0
8.214,1778992158.21915,0,0.0,300,0.94,4,3,8,0,0,True,False,False,False,0
9.232,1778992159.23725,0,0.0,300,0.98,4,3,8,0,0,True,False,False,False,0
10.249,1778992160.254286,0,0.0,300,0.95,4,3,8,0,0,True,False,False,False,0
11.267,1778992161.271954,0,0.0,300,0.94,4,3,8,0,0,True,False,False,False,0
12.293,1778992162.29817,0,0.0,300,0.93,4,3,8,0,0,True,False,False,False,0
13.312,1778992163.31733,0,0.0,300,1.02,4,3,8,0,0,True,False,False,False,0
14.338,1778992164.343357,0,0.0,300,0.99,4,3,8,0,0,True,False,False,False,0
15.356,1778992165.361645,0,0.0,300,0.97,4,3,8,0,0,True,False,False,False,0
16.382,1778992166.387348,0,0.0,300,0.98,4,3,8,0,0,True,False,False,False,0
17.4,1778992167.404802,0,0.0,300,0.95,4,3,8,0,0,True,False,False,False,0
18.418,1778992168.422719,120,40.0,300,5.95,4,4,11,0,120,True,False,False,False,0
19.441,1778992169.445855,474,158.0,300,18.88,4,4,11,0,474,True,False,False,False,0
20.466,1778992170.47111,811,270.33,300,26.89,4,4,11,0,811,True,False,False,False,0
21.489,1778992171.494394,1060,305.33,300,28.47,4,3,8,0,1016,True,True,True,False,44
22.509,1778992172.513676,1204,235.33,300,23.99,4,3,8,0,1016,True,True,True,False,188
23.538,1778992173.543371,1363,176.67,300,21.78,4,3,8,0,1016,True,True,True,False,347
24.557,1778992174.562346,1509,147.0,300,20.58,4,3,8,0,1016,True,True,True,False,493
25.591,1778992175.595796,1784,188.0,300,22.5,4,3,8,0,1016,True,True,True,False,768
26.609,1778992176.614624,1976,201.33,300,21.75,4,3,8,0,1016,True,True,True,False,960
27.638,1778992177.643487,2196,221.33,300,21.55,4,3,8,0,1016,True,True,True,False,1180
28.656,1778992178.661146,2308,169.33,300,18.75,4,3,8,0,1016,True,True,True,False,1292
29.675,1778992179.680094,2417,141.67,300,16.77,4,3,8,0,1016,True,True,True,False,1401
30.695,1778992180.699993,2604,134.0,300,17.31,4,3,8,0,1016,True,True,True,False,1588
31.716,1778992181.720866,2780,156.0,300,17.39,4,3,8,0,1016,True,True,True,False,1764
32.738,1778992182.742843,2988,188.0,300,18.3,4,3,8,0,1016,True,True,False,False,1972
33.756,1778992183.760663,3240,209.33,300,19.83,4,3,8,0,1016,True,True,False,False,2224
34.786,1778992184.790904,3508,236.0,300,21.05,4,3,8,0,1016,True,True,False,False,2492
35.807,1778992185.811658,3779,260.67,300,22.11,4,3,8,0,1016,True,True,False,False,2763
36.837,1778992186.842067,4036,257.33,300,22.62,4,3,8,0,1016,True,True,False,False,3020
37.854,1778992187.859637,4144,205.33,300,19.39,4,3,8,0,1016,True,True,False,False,3128
38.879,1778992188.883755,4264,156.0,300,17.63,4,3,8,0,1016,True,True,False,False,3248
39.898,1778992189.90292,4532,163.0,300,20.14,4,3,8,0,1016,True,True,False,False,3516
40.917,1778992190.922442,4799,215.67,300,21.76,4,3,8,0,1016,True,True,False,False,3783
41.938,1778992191.94332,4960,226.67,300,20.39,4,3,8,0,1016,True,True,False,False,3944
42.956,1778992192.960725,5084,179.33,300,18.26,4,3,8,0,1016,True,True,False,False,4068
43.974,1778992193.979463,5283,157.0,300,18.49,4,3,8,0,1016,True,True,False,False,4267
44.993,1778992194.997779,5488,173.33,300,18.98,4,3,8,0,1016,True,True,False,False,4472
46.025,1778992196.030355,5668,192.0,300,18.92,4,3,8,0,1016,True,True,False,False,4652
47.056,1778992197.060819,5826,178.0,300,18.08,4,3,8,0,1016,True,True,False,False,4810
48.082,1778992198.086948,5936,142.33,300,16.26,4,3,8,0,1016,True,True,False,False,4920
49.103,1778992199.107751,6036,115.67,300,14.9,4,3,8,0,1016,True,True,False,False,5020
50.129,1778992200.134133,6140,101.67,300,14.01,4,3,8,0,1016,True,True,False,False,5124
51.146,1778992201.151502,6243,100.67,300,13.41,4,3,8,0,1016,True,True,False,False,5227
52.165,1778992202.169978,6472,143.67,300,16.06,4,3,8,0,1016,True,True,False,False,5456
53.186,1778992203.191463,6732,195.67,300,18.59,4,3,8,0,1016,True,True,False,False,5716
54.204,1778992204.208702,6928,226.67,300,18.66,4,3,8,0,1016,True,True,False,False,5912
55.222,1778992205.227465,7034,182.67,300,16.5,4,3,8,0,1016,True,True,False,False,6018
56.242,1778992206.247073,7136,130.0,300,14.99,4,3,8,0,1016,True,True,False,False,6120
57.27,1778992207.275461,7240,100.33,300,13.99,4,3,8,0,1016,True,True,False,False,6224
58.288,1778992208.292868,7492,150.33,300,16.95,4,3,8,0,1016,True,True,False,False,6476
59.318,1778992209.322739,7757,204.33,300,19.34,4,3,8,0,1016,True,True,False,False,6741
60.338,1778992210.342682,7936,229.0,300,18.74,4,3,8,0,1016,True,True,False,False,6920
61.365,1778992211.36974,8034,174.0,300,16.32,4,3,8,0,1016,True,True,False,False,7018
62.383,1778992212.388371,8140,122.33,300,14.9,4,3,8,0,1016,True,True,False,False,7124
63.403,1778992213.408065,8212,90.33,300,13.0,4,3,8,0,1016,True,True,False,False,7196
64.421,1778992214.425846,8212,57.33,300,9.74,4,3,8,0,1016,True,True,False,False,7196
65.438,1778992215.443387,8212,21.33,300,7.36,4,3,8,0,1016,True,True,False,False,7196
66.456,1778992216.461163,8212,0.0,300,5.64,4,3,8,0,1016,True,True,False,False,7196
67.474,1778992217.478863,8212,0.0,300,4.44,4,3,8,0,1016,True,True,False,False,7196
68.498,1778992218.503583,8212,0.0,300,3.46,4,3,8,0,1016,True,True,False,False,7196
69.519,1778992219.523804,8212,0.0,300,2.73,4,3,8,0,1016,True,True,False,False,7196
70.545,1778992220.550017,8212,0.0,300,2.2,4,3,8,0,1016,True,True,False,False,7196
71.563,1778992221.568505,8212,0.0,300,1.87,4,3,8,0,1016,True,True,False,False,7196
72.59,1778992222.595205,8212,0.0,300,1.62,4,3,8,0,1016,True,True,False,False,7196
73.607,1778992223.612604,8212,0.0,300,1.4,4,3,8,0,1016,True,True,False,False,7196
74.625,1778992224.629958,8212,0.0,300,1.24,4,3,8,0,1016,True,True,False,False,7196
75.642,1778992225.647086,8212,0.0,300,1.14,4,3,8,0,1016,True,True,False,False,7196
76.66,1778992226.665182,8212,0.0,300,1.15,4,3,8,0,1016,True,True,False,False,7196
77.677,1778992227.68218,8212,0.0,300,1.07,4,3,8,0,1016,True,True,False,False,7196
78.695,1778992228.699786,8212,0.0,300,1.02,4,3,8,0,1016,True,True,False,False,7196
79.721,1778992229.726012,8212,0.0,300,0.98,4,3,8,0,1016,True,True,False,False,7196
80.776,1778992230.780696,8212,0.0,300,0.99,4,3,8,0,1016,True,True,False,False,7196
81.793,1778992231.798614,8212,0.0,300,1.04,4,3,8,0,1016,True,True,False,False,7196
82.818,1778992232.823507,8212,0.0,300,1.01,4,3,8,0,1016,True,True,False,False,7196
83.837,1778992233.84176,8212,0.0,300,0.99,4,3,8,0,1016,True,True,False,False,7196
84.854,1778992234.858724,8212,0.0,300,0.95,4,3,8,0,1016,True,True,False,False,7196
85.871,1778992235.875988,8212,0.0,300,0.93,4,3,8,0,1016,True,True,False,False,7196
86.888,1778992236.893512,8212,0.0,300,0.99,4,3,8,0,1016,True,True,False,False,7196
87.906,1778992237.91145,8212,0.0,300,0.99,4,3,8,0,1016,True,True,False,False,7196
88.924,1778992238.92925,8212,0.0,300,0.96,4,3,8,0,1016,True,True,False,False,7196
89.951,1778992239.956111,8212,0.0,300,0.95,4,3,8,0,1016,True,True,False,False,7196
