t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.003,1778992150.00773,NORMAL,,False,False,False,0.0,300,,
1.061,1778992151.066544,NORMAL,,False,False,False,0.0,300,,
2.081,1778992152.086155,NORMAL,,False,False,False,0.0,300,,
3.118,1778992153.123489,NORMAL,,False,False,False,0.0,300,,
4.136,1778992154.141377,NORMAL,,False,False,False,0.0,300,,
5.162,1778992155.167498,NORMAL,,False,False,False,0.0,300,,
6.18,1778992156.185109,NORMAL,,False,False,False,0.0,300,,
7.197,1778992157.202161,NORMAL,,False,False,False,0.0,300,,
8.214,1778992158.21915,NORMAL,,False,False,False,0.0,300,,
9.232,1778992159.23725,NORMAL,,False,False,False,0.0,300,,
10.249,1778992160.254286,NORMAL,,False,False,False,0.0,300,,
11.267,1778992161.271954,NORMAL,,False,False,False,0.0,300,,
12.293,1778992162.29817,NORMAL,,False,False,False,0.0,300,,
13.312,1778992163.31733,NORMAL,,False,False,False,0.0,300,,
14.338,1778992164.343357,NORMAL,,False,False,False,0.0,300,,
15.356,1778992165.361645,NORMAL,,False,False,False,0.0,300,,
16.382,1778992166.387348,NORMAL,,False,False,False,0.0,300,,
17.4,1778992167.404802,NORMAL,,False,False,False,0.0,300,,
18.418,1778992168.422719,NORMAL,,False,False,False,40.0,300,,
19.441,1778992169.445855,NORMAL,,False,False,False,159.0,300,,
20.466,1778992170.47111,NORMAL,,False,False,False,271.67,300,,
21.489,1778992171.494394,METERING,,True,True,False,304.67,300,1778992171.1180131,1778992171.1180131
22.509,1778992172.513676,METERING,,True,True,False,234.0,300,1778992171.1180131,1778992171.1180131
23.538,1778992173.543371,METERING,,True,True,False,176.33,300,1778992171.1180131,1778992171.1180131
24.557,1778992174.562346,METERING,,True,True,False,146.67,300,1778992171.1180131,1778992171.1180131
25.591,1778992175.595796,METERING,,True,True,False,186.67,300,1778992171.1180131,1778992171.1180131
26.609,1778992176.614624,METERING,,True,True,False,201.0,300,1778992171.1180131,1778992171.1180131
27.638,1778992177.643487,METERING,,True,True,False,221.33,300,1778992171.1180131,1778992171.1180131
28.656,1778992178.661146,METERING,,True,True,False,169.33,300,1778992171.1180131,1778992171.1180131
29.675,1778992179.680094,LOCKDOWN,,True,True,False,141.67,300,1778992171.1180131,1778992171.1180131
30.695,1778992180.699993,LOCKDOWN,,True,True,False,134.0,300,1778992171.1180131,1778992171.1180131
31.716,1778992181.720866,LOCKDOWN,,True,True,False,156.0,300,1778992171.1180131,1778992171.1180131
32.738,1778992182.742843,METERING,,False,True,False,188.0,300,1778992171.1180131,1778992171.1180131
33.756,1778992183.760663,METERING,,False,True,False,211.0,300,1778992171.1180131,1778992171.1180131
34.786,1778992184.790904,METERING,,False,True,False,236.0,300,1778992171.1180131,1778992171.1180131
35.807,1778992185.811658,METERING,,False,True,False,260.0,300,1778992171.1180131,1778992171.1180131
36.837,1778992186.842067,METERING,,False,True,False,257.33,300,1778992171.1180131,1778992171.1180131
37.854,1778992187.859637,METERING,,False,True,False,205.33,300,1778992171.1180131,1778992171.1180131
38.879,1778992188.883755,NORMAL,,False,True,False,156.0,300,1778992171.1180131,
39.898,1778992189.90292,NORMAL,,False,True,False,163.0,300,1778992171.1180131,
40.917,1778992190.922442,NORMAL,,False,True,False,215.67,300,1778992171.1180131,
41.938,1778992191.94332,NORMAL,,False,True,False,226.0,300,1778992171.1180131,
42.956,1778992192.960725,NORMAL,,False,True,False,179.0,300,1778992171.1180131,
43.974,1778992193.979463,NORMAL,,False,True,False,157.0,300,1778992171.1180131,
44.993,1778992194.997779,NORMAL,,False,True,False,174.67,300,1778992171.1180131,
46.025,1778992196.030355,NORMAL,,False,True,False,190.67,300,1778992171.1180131,
47.056,1778992197.060819,NORMAL,,False,True,False,178.67,300,1778992171.1180131,
48.082,1778992198.086948,NORMAL,,False,True,False,142.33,300,1778992171.1180131,
49.103,1778992199.107751,NORMAL,,False,True,False,115.33,300,1778992171.1180131,
50.129,1778992200.134133,NORMAL,,False,True,False,101.33,300,1778992171.1180131,
51.146,1778992201.151502,NORMAL,,False,True,False,100.67,300,1778992171.1180131,
52.165,1778992202.169978,NORMAL,,False,True,False,144.0,300,1778992171.1180131,
53.186,1778992203.191463,NORMAL,,False,True,False,195.67,300,1778992171.1180131,
54.204,1778992204.208702,NORMAL,,False,True,False,226.0,300,1778992171.1180131,
55.222,1778992205.227465,NORMAL,,False,True,False,182.0,300,1778992171.1180131,
56.242,1778992206.247073,NORMAL,,False,True,False,129.33,300,1778992171.1180131,
57.27,1778992207.275461,NORMAL,,False,True,False,100.0,300,1778992171.1180131,
58.288,1778992208.292868,NORMAL,,False,True,False,151.67,300,1778992171.1180131,
59.318,1778992209.322739,NORMAL,,False,True,False,204.33,300,1778992171.1180131,
60.338,1778992210.342682,NORMAL,,False,True,False,228.0,300,1778992171.1180131,
61.365,1778992211.36974,NORMAL,,False,True,False,174.0,300,1778992171.1180131,
