t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
0.003,1778992346.003534,NORMAL,False,0,0,0,0,0,0,0,0,0
1.061,1778992347.061623,NORMAL,False,0,0,0,0,0,0,0,0,0
2.079,1778992348.079837,NORMAL,False,0,0,0,0,0,0,0,0,0
3.111,1778992349.111917,NORMAL,False,0,0,0,0,0,0,0,0,0
4.129,1778992350.130022,NORMAL,False,0,0,0,0,0,0,0,0,0
5.155,1778992351.155854,NORMAL,False,0,0,0,0,0,0,0,0,0
6.172,1778992352.173318,NORMAL,False,0,0,0,0,0,0,0,0,0
7.19,1778992353.191153,NORMAL,False,0,0,0,0,0,0,0,0,0
8.207,1778992354.208121,NORMAL,False,0,0,0,0,0,0,0,0,0
9.224,1778992355.225142,NORMAL,False,0,0,0,0,0,0,0,0,0
10.241,1778992356.242163,NORMAL,False,0,0,0,0,0,0,0,0,0
11.259,1778992357.259981,NORMAL,False,0,0,0,0,0,0,0,0,0
12.285,1778992358.286381,NORMAL,False,0,0,0,0,0,0,0,0,0
13.304,1778992359.304764,NORMAL,False,0,0,0,0,0,0,0,0,0
14.33,1778992360.330744,NORMAL,False,0,0,0,0,0,0,0,0,0
15.348,1778992361.349194,NORMAL,False,0,0,0,0,0,0,0,0,0
16.386,1778992362.386585,NORMAL,False,0,0,0,0,0,0,0,0,0
17.403,1778992363.404141,NORMAL,False,0,0,0,0,0,0,0,0,0
18.421,1778992364.421833,NORMAL,False,0,0,0,0,0,0,0,0,0
19.438,1778992365.438824,NORMAL,False,0,0,0,0,1,332,0,0,0
20.464,1778992366.464573,NORMAL,False,0,0,0,0,1,768,0,0,0
21.482,1778992367.482963,METERING,False,57,56,1,0,0,0,1,3,0
22.502,1778992368.502637,METERING,False,215,214,1,0,0,0,1,3,0
23.529,1778992369.529984,METERING,False,359,358,1,0,0,0,1,3,0
24.546,1778992370.547454,METERING,False,663,662,1,0,0,0,1,3,0
25.582,1778992371.582917,METERING,False,991,990,1,0,0,0,1,3,0
26.608,1778992372.60907,METERING,False,1175,1174,1,0,0,0,1,3,0
27.637,1778992373.637829,METERING,False,1303,1302,1,0,0,0,1,3,0
28.654,1778992374.655027,METERING,False,1434,1433,1,0,0,0,1,3,0
29.674,1778992375.674572,LOCKDOWN,True,1559,1558,1,0,0,0,1,3,3
30.69,1778992376.691471,LOCKDOWN,True,1751,1750,1,0,0,0,1,3,3
31.716,1778992377.717325,LOCKDOWN,True,2055,2054,1,0,0,0,1,3,3
32.735,1778992378.736113,METERING,False,2368,2367,1,0,0,0,1,3,2
33.76,1778992379.761276,METERING,False,2679,2678,1,0,0,0,1,3,2
34.797,1778992380.798199,METERING,False,2951,2950,1,0,0,0,1,3,2
