t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.003,1778992346.003534,NORMAL,,False,False,False,0.0,300,,
1.061,1778992347.061623,NORMAL,,False,False,False,0.0,300,,
2.079,1778992348.079837,NORMAL,,False,False,False,0.0,300,,
3.111,1778992349.111917,NORMAL,,False,False,False,0.0,300,,
4.129,1778992350.130022,NORMAL,,False,False,False,0.0,300,,
5.155,1778992351.155854,NORMAL,,False,False,False,0.0,300,,
6.172,1778992352.173318,NORMAL,,False,False,False,0.0,300,,
7.19,1778992353.191153,NORMAL,,False,False,False,0.0,300,,
8.207,1778992354.208121,NORMAL,,False,False,False,0.0,300,,
9.224,1778992355.225142,NORMAL,,False,False,False,0.0,300,,
10.241,1778992356.242163,NORMAL,,False,False,False,0.0,300,,
11.259,1778992357.259981,NORMAL,,False,False,False,0.0,300,,
12.285,1778992358.286381,NORMAL,,False,False,False,0.0,300,,
13.304,1778992359.304764,NORMAL,,False,False,False,0.0,300,,
14.33,1778992360.330744,NORMAL,,False,False,False,0.0,300,,
15.348,1778992361.349194,NORMAL,,False,False,False,0.0,300,,
16.386,1778992362.386585,NORMAL,,False,False,False,0.0,300,,
17.403,1778992363.404141,NORMAL,,False,False,False,0.0,300,,
18.421,1778992364.421833,NORMAL,,False,False,False,0.0,300,,
19.438,1778992365.438824,NORMAL,,False,False,False,110.67,300,,
20.464,1778992366.464573,NORMAL,,False,False,False,256.0,300,,
21.482,1778992367.482963,METERING,,True,True,False,366.67,300,1778992367.11253,1778992367.11253
22.502,1778992368.502637,METERING,,True,True,False,302.67,300,1778992367.11253,1778992367.11253
23.529,1778992369.529984,METERING,,True,True,False,202.0,300,1778992367.11253,1778992367.11253
24.546,1778992370.547454,METERING,,True,True,False,196.33,300,1778992367.11253,1778992367.11253
25.582,1778992371.582917,METERING,,True,True,False,254.33,300,1778992367.11253,1778992367.11253
26.608,1778992372.60907,METERING,,True,True,False,266.33,300,1778992367.11253,1778992367.11253
27.637,1778992373.637829,METERING,,True,True,False,205.33,300,1778992367.11253,1778992367.11253
28.654,1778992374.655027,METERING,,True,True,False,139.67,300,1778992367.11253,1778992367.11253
29.674,1778992375.674572,LOCKDOWN,,True,True,False,127.67,300,1778992367.11253,1778992367.11253
30.69,1778992376.691471,LOCKDOWN,,True,True,False,147.33,300,1778992367.11253,1778992367.11253
31.716,1778992377.717325,LOCKDOWN,,True,True,False,202.67,300,1778992367.11253,1778992367.11253
32.735,1778992378.736113,METERING,,False,True,False,265.0,300,1778992367.11253,1778992367.11253
33.76,1778992379.761276,METERING,,False,True,False,304.0,300,1778992367.11253,1778992367.11253
