t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
24.785,1778935479.688775,eth0,188.9809,97.9175,286.8984,196506,186935,0.4803,0.0603,0.5405,356256703,23638843,0,0,0,0
25.811,1778935480.713834,eth0,115.1153,65.3621,180.4773,196624,187002,0.2896,0.0438,0.3334,356293807,23644453,0,0,0,0
26.856,1778935481.759017,eth0,114.8125,73.6713,188.4838,196744,187079,0.288,0.0544,0.3423,356331429,23651555,0,0,0,0
27.876,1778935482.779463,eth0,100.9363,57.8179,158.7542,196847,187138,0.1722,0.0392,0.2113,356353389,23656553,0,0,0,0
28.893,1778935483.796574,eth0,100.284,56.0411,156.3251,196949,187195,0.2886,0.0383,0.3269,356390087,23661419,0,0,0,0
29.91,1778935484.813813,eth0,159.2545,121.8985,281.153,197111,187319,0.5229,0.073,0.5958,356456571,23670695,0,0,0,0
30.95,1778935485.853657,eth0,220.2253,152.9075,373.1329,197340,187478,0.6648,0.09,0.7549,356542987,23682397,0,0,0,0
31.998,1778935486.901536,eth0,215.6739,105.9283,321.6022,197566,187589,0.6202,0.0645,0.6847,356624229,23690843,0,0,0,0
33.016,1778935487.919394,eth0,108.0701,63.8596,171.9296,197676,187654,0.3464,0.0441,0.3905,356668301,23696449,0,0,0,0
34.033,1778935488.936741,eth0,100.2608,82.5677,182.8285,197778,187738,0.2484,0.0522,0.3006,356699891,23703085,0,0,0,0
35.05,1778935489.952943,eth0,176.1461,138.752,314.8981,197957,187879,0.4904,0.082,0.5723,356762183,23713495,0,0,0,0
36.073,1778935490.976541,eth0,152.4035,118.2104,270.6139,198113,188000,0.4896,0.0735,0.5631,356824827,23722897,0,0,0,0
37.12,1778935492.023515,eth0,105.0648,57.3081,162.3728,198223,188060,0.1993,0.0372,0.2365,356850907,23727769,0,0,0,0
38.138,1778935493.041405,eth0,101.1896,76.629,177.8187,198326,188138,0.3177,0.0491,0.3668,356891327,23734021,0,0,0,0
39.156,1778935494.058985,eth0,103.186,83.5315,186.7175,198431,188223,0.2943,0.0528,0.3471,356928757,23740735,0,0,0,0
40.176,1778935495.07894,eth0,96.0827,81.3761,177.4588,198529,188306,0.2377,0.0516,0.2893,356959061,23747317,0,0,0,0
41.194,1778935496.096949,eth0,193.5151,136.5411,330.0563,198726,188445,0.4576,0.1149,0.5725,357017287,23761937,0,0,0,0
42.275,1778935497.178102,eth0,118.3921,63.8207,182.2129,198854,188514,0.3718,0.0438,0.4155,357067531,23767851,0,0,0,0
43.293,1778935498.196599,eth0,158.076,83.4563,241.5323,199015,188599,0.3732,0.0527,0.4259,357115045,23774565,0,0,0,0
44.311,1778935499.214758,eth0,96.2521,76.6088,172.861,199113,188677,0.3075,0.0491,0.3566,357154183,23780817,0,0,0,0
45.33,1778935500.233752,eth0,152.1109,121.6887,273.7997,199268,188801,0.4485,0.0729,0.5214,357211309,23790105,0,0,0,0
46.354,1778935501.257475,eth0,119.1728,84.007,203.1798,199390,188887,0.217,0.0539,0.2709,357239081,23797005,0,0,0,0
47.399,1778935502.301898,eth0,102.4489,57.448,159.8969,199497,188947,0.2904,0.0387,0.3291,357276991,23802057,0,0,0,0
48.416,1778935503.319443,eth0,158.2241,85.5,243.7241,199658,189034,0.506,0.0556,0.5616,357341351,23809127,0,0,0,0
49.435,1778935504.338447,eth0,106.9671,61.825,168.7921,199767,189097,0.2398,0.0413,0.2811,357371897,23814389,0,0,0,0
50.454,1778935505.357164,eth0,162.9502,86.3832,249.3334,199933,189185,0.4713,0.0542,0.5255,357431915,23821289,0,0,0,0
51.494,1778935506.397541,eth0,234.5303,113.4204,347.9507,200177,189303,0.597,0.0693,0.6663,357509551,23830301,0,0,0,0
52.548,1778935507.45098,eth0,220.231,107.2677,327.4987,200409,189416,0.7018,0.0649,0.7668,357601967,23838851,0,0,0,0
53.567,1778935508.470756,eth0,137.2851,76.4874,213.7725,200549,189494,0.4518,0.049,0.5008,357659559,23845103,0,0,0,0
54.586,1778935509.488832,eth0,183.6799,141.4433,325.1232,200736,189638,0.5177,0.0834,0.6011,357725441,23855711,0,0,0,0
55.605,1778935510.508428,eth0,165.7518,133.3861,299.1379,200905,189774,0.4642,0.0791,0.5433,357784607,23865791,0,0,0,0
56.642,1778935511.545319,eth0,244.9631,134.0546,379.0178,201159,189913,0.5807,0.0802,0.6609,357859873,23876189,0,0,0,0
57.691,1778935512.594562,eth0,219.2056,112.462,331.6676,201389,190031,0.7178,0.0677,0.7855,357954019,23885069,0,0,0,0
58.711,1778935513.614764,eth0,228.3861,113.703,342.0891,201622,190147,0.7206,0.0687,0.7893,358045911,23893829,0,0,0,0
59.731,1778935514.634065,eth0,189.3455,96.1443,285.4898,201815,190245,0.6036,0.0594,0.663,358122815,23901401,0,0,0,0
60.748,1778935515.651511,eth0,199.5193,102.2168,301.736,202018,190349,0.5475,0.0628,0.6103,358192443,23909393,0,0,0,0
61.769,1778935516.671908,eth0,131.3214,84.2809,215.6022,202152,190435,0.3264,0.0539,0.3804,358234079,23916273,0,0,0,0
62.816,1778935517.719202,eth0,204.3362,161.3683,365.7045,202366,190604,0.5434,0.1067,0.6501,358305221,23930242,0,0,0,0
63.834,1778935518.736851,eth0,87.4565,74.682,162.1385,202455,190680,0.1427,0.0721,0.2147,358323367,23939413,0,0,0,0
64.851,1778935519.754576,eth0,19.6517,26.5297,46.1814,202475,190707,0.0207,0.0249,0.0456,358325995,23942583,0,0,0,0
65.868,1778935520.771198,eth0,14.7547,20.6566,35.4114,202490,190728,0.0105,0.0195,0.03,358327327,23945057,0,0,0,0
66.887,1778935521.790209,eth0,18.6455,24.5336,43.1791,202509,190753,0.0131,0.0231,0.0362,358328995,23948001,0,0,0,0
67.919,1778935522.822737,eth0,13.5589,17.4329,30.9919,202523,190771,0.0107,0.0173,0.0279,358330371,23950231,0,0,0,0
68.937,1778935523.839957,eth0,11.7969,17.6953,29.4922,202535,190789,0.0094,0.018,0.0274,358331563,23952523,0,0,0,0
69.954,1778935524.857157,eth0,16.7125,25.5604,42.2729,202552,190815,0.0114,0.0265,0.0379,358333015,23955887,0,0,0,0
70.974,1778935525.877506,eth0,13.7208,18.6211,32.3419,202566,190834,0.0102,0.0186,0.0288,358334319,23958253,0,0,0,0
71.992,1778935526.895619,eth0,17.6798,23.573,41.2528,202584,190858,0.0126,0.0231,0.0357,358335927,23961189,0,0,0,0
73.023,1778935527.926434,eth0,12.6114,18.432,31.0434,202597,190877,0.0098,0.0184,0.0282,358337187,23963563,0,0,0,0
74.041,1778935528.944053,eth0,12.7749,19.6537,32.4286,202610,190897,0.0098,0.0202,0.03,358338431,23966131,0,0,0,0
