t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
0.002,1778992052.074299,eth0,2431.0108,5267.1901,7698.2009,1395312,1336048,1.0113,6.4114,7.4227,706094632,145823751,0,0,0,0
1.059,1778992053.13078,eth0,34.0754,37.8615,71.9369,1395348,1336088,0.0449,0.0598,0.1048,706100568,145831653,0,0,0,0
2.078,1778992054.150315,eth0,21.5785,27.4635,49.042,1395370,1336116,0.0283,0.0276,0.056,706104180,145835173,0,0,0,0
3.105,1778992055.176569,eth0,13.6419,16.5651,30.207,1395384,1336133,0.0078,0.0154,0.0232,706105184,145837151,0,0,0,0
4.123,1778992056.194355,eth0,13.7553,18.668,32.4233,1395398,1336152,0.0079,0.0187,0.0266,706106184,145839529,0,0,0,0
5.148,1778992057.219726,eth0,9.7526,15.6041,25.3567,1395408,1336168,0.0061,0.0166,0.0227,706106964,145841661,0,0,0,0
6.165,1778992058.236888,eth0,8.8481,14.7469,23.5951,1395417,1336183,0.0059,0.0163,0.0222,706107708,145843739,0,0,0,0
7.183,1778992059.254542,eth0,9.8265,15.7224,25.549,1395427,1336199,0.0063,0.0168,0.0231,706108512,145845871,0,0,0,0
8.2,1778992060.271478,eth0,14.7502,17.7002,32.4504,1395442,1336217,0.0086,0.0181,0.0267,706109600,145848171,0,0,0,0
9.218,1778992061.289567,eth0,8.8401,14.7335,23.5736,1395451,1336232,0.0059,0.0163,0.0222,706110352,145850249,0,0,0,0
10.235,1778992062.306953,eth0,8.8462,14.7437,23.5899,1395460,1336247,0.0059,0.0163,0.0223,706111104,145852327,0,0,0,0
11.253,1778992063.324387,eth0,8.8458,16.7087,25.5545,1395469,1336264,0.0059,0.0188,0.0247,706111856,145854713,0,0,0,0
12.28,1778992064.351658,eth0,8.7611,13.6283,22.3894,1395478,1336278,0.0059,0.0145,0.0204,706112608,145856581,0,0,0,0
13.298,1778992065.369858,eth0,15.714,20.6246,36.3387,1395494,1336299,0.009,0.0215,0.0305,706113748,145859319,0,0,0,0
14.324,1778992066.396253,eth0,8.7686,13.64,22.4085,1395503,1336313,0.0066,0.0141,0.0207,706114600,145861123,0,0,0,0
15.343,1778992067.414475,eth0,19.6421,29.4631,49.1052,1395523,1336343,0.013,0.0325,0.0455,706116255,145865258,0,0,0,0
16.38,1778992068.45157,eth0,27.9627,32.7839,60.7466,1395552,1336377,0.0369,0.0449,0.0818,706121039,145871073,0,0,0,0
17.399,1778992069.470373,eth0,8.8339,14.7232,23.5571,1395561,1336392,0.0059,0.0163,0.0222,706121791,145873151,0,0,0,0
18.416,1778992070.487696,eth0,14.7446,17.6935,32.4381,1395576,1336410,0.0086,0.0181,0.0266,706122879,145875451,0,0,0,0
19.433,1778992071.504844,eth0,532.8623,525.9804,1058.8427,1396118,1336945,0.7507,0.4088,1.1596,706218327,145927433,0,0,0,0
20.457,1778992072.528516,eth0,361.444,373.1665,734.6106,1396488,1337327,0.5684,0.3037,0.8721,706291061,145966293,0,0,0,0
21.478,1778992073.549577,eth0,400.5637,416.2336,816.7973,1396897,1337752,0.5828,0.335,0.9178,706365445,146009047,0,0,0,0
22.496,1778992074.567662,eth0,101.1704,55.0052,156.1756,1397000,1337808,0.1913,0.0378,0.2291,706389785,146013863,0,0,0,0
23.523,1778992075.594602,eth0,107.1143,59.3998,166.5141,1397110,1337869,0.1911,0.0398,0.231,706414319,146018977,0,0,0,0
24.542,1778992076.613855,eth0,103.0166,69.6589,172.6755,1397215,1337940,0.2986,0.0456,0.3442,706452363,146024783,0,0,0,0
25.568,1778992077.639456,eth0,112.1294,90.6785,202.8079,1397330,1338033,0.338,0.0564,0.3944,706495695,146032017,0,0,0,0
26.586,1778992078.658056,eth0,223.8366,125.6626,349.4992,1397558,1338161,0.7207,0.0886,0.8093,706587453,146043298,0,0,0,0
27.616,1778992079.687492,eth0,235.0803,127.2542,362.3345,1397800,1338292,0.6417,0.0776,0.7194,706670031,146053287,0,0,0,0
28.636,1778992080.707506,eth0,124.508,70.5872,195.0953,1397927,1338364,0.3847,0.0458,0.4305,706719079,146059127,0,0,0,0
29.654,1778992081.726214,eth0,100.1269,74.6043,174.7312,1398029,1338440,0.2869,0.0512,0.3381,706755607,146065647,0,0,0,0
30.672,1778992082.743471,eth0,152.3705,82.575,234.9455,1398184,1338524,0.3878,0.0522,0.44,706804921,146072279,0,0,0,0
31.694,1778992083.765344,eth0,174.19,94.9238,269.1137,1398362,1338621,0.5752,0.059,0.6342,706878399,146079815,0,0,0,0
32.714,1778992084.785565,eth0,120.5621,80.3748,200.9369,1398485,1338703,0.276,0.0612,0.3371,706913593,146087615,0,0,0,0
33.735,1778992085.80654,eth0,115.5757,66.6029,182.1787,1398603,1338771,0.3807,0.0439,0.4246,706962173,146093223,0,0,0,0
34.763,1778992086.834884,eth0,104.0509,61.2636,165.3145,1398710,1338834,0.281,0.042,0.323,706998289,146098621,0,0,0,0
35.784,1778992087.855621,eth0,110.7043,69.5576,180.2618,1398823,1338905,0.2242,0.0597,0.2839,707026897,146106232,0,0,0,0
36.816,1778992088.88751,eth0,112.4152,71.7131,184.1283,1398939,1338979,0.2657,0.0488,0.3145,707061169,146112527,0,0,0,0
37.833,1778992089.904943,eth0,105.1667,76.6636,181.8303,1399046,1339057,0.3429,0.0494,0.3923,707104773,146118811,0,0,0,0
38.859,1778992090.931242,eth0,183.1825,120.8225,304.005,1399234,1339181,0.5303,0.0758,0.6061,707172803,146128531,0,0,0,0
39.881,1778992091.953026,eth0,203.5655,124.2924,327.8579,1399442,1339308,0.6912,0.0741,0.7653,707261079,146138001,0,0,0,0
40.901,1778992092.972726,eth0,238.3053,162.7929,401.0982,1399685,1339474,0.7797,0.13,0.9097,707360467,146154571,0,0,0,0
41.919,1778992093.99084,eth0,128.6692,79.5588,208.228,1399816,1339555,0.2655,0.0507,0.3162,707394253,146161029,0,0,0,0
42.937,1778992095.009219,eth0,124.708,69.7186,194.4266,1399943,1339626,0.3293,0.0455,0.3748,707436169,146166819,0,0,0,0
43.959,1778992096.030674,eth0,106.7106,74.4037,181.1143,1400052,1339702,0.3284,0.0481,0.3766,707478103,146172965,0,0,0,0
44.976,1778992097.047624,eth0,202.5665,129.7999,332.3663,1400258,1339834,0.5767,0.0775,0.6543,707551417,146182821,0,0,0,0
46.008,1778992098.079505,eth0,199.6355,118.2307,317.8662,1400464,1339956,0.6067,0.0709,0.6776,707629677,146191961,0,0,0,0
47.027,1778992099.098538,eth0,103.0389,72.6179,175.6568,1400569,1340030,0.2384,0.0473,0.2857,707660039,146197989,0,0,0,0
48.054,1778992100.125741,eth0,107.0869,81.7755,188.8624,1400679,1340114,0.2555,0.0534,0.3089,707692847,146204845,0,0,0,0
49.074,1778992101.146098,eth0,197.9699,122.5061,320.476,1400881,1340239,0.619,0.0733,0.6922,707771791,146214191,0,0,0,0
50.104,1778992102.175461,eth0,120.4629,91.3186,211.7815,1401005,1340333,0.4015,0.0567,0.4582,707823451,146221483,0,0,0,0
51.123,1778992103.194373,eth0,100.1067,80.478,180.5847,1401107,1340415,0.3157,0.051,0.3668,707863663,146227983,0,0,0,0
52.142,1778992104.21379,eth0,104.9619,77.4953,182.4572,1401214,1340494,0.1871,0.0496,0.2367,707887499,146234309,0,0,0,0
53.161,1778992105.232994,eth0,99.097,79.4738,178.5708,1401315,1340575,0.2312,0.0504,0.2816,707916949,146240731,0,0,0,0
54.179,1778992106.251271,eth0,98.205,70.7076,168.9127,1401415,1340647,0.2069,0.0459,0.2528,707943287,146246571,0,0,0,0
55.196,1778992107.268283,eth0,112.0931,85.5448,197.6379,1401529,1340734,0.2998,0.0537,0.3536,707981403,146253401,0,0,0,0
56.216,1778992108.287471,eth0,102.042,83.3997,185.4417,1401633,1340819,0.2926,0.053,0.3455,708018675,146260147,0,0,0,0
57.243,1778992109.314891,eth0,113.8774,72.9984,186.8758,1401750,1340894,0.2288,0.0471,0.2759,708048063,146266193,0,0,0,0
58.262,1778992110.334144,eth0,101.0544,60.8289,161.8833,1401853,1340956,0.2337,0.0409,0.2746,708077839,146271405,0,0,0,0
59.288,1778992111.359458,eth0,104.3582,59.494,163.8522,1401960,1341017,0.2237,0.0399,0.2636,708106511,146276519,0,0,0,0
60.308,1778992112.379596,eth0,143.1179,82.3418,225.4597,1402106,1341101,0.4699,0.0523,0.5222,708166435,146283183,0,0,0,0
61.334,1778992113.405862,eth0,117.9032,65.2853,183.1885,1402227,1341168,0.3655,0.043,0.4085,708213323,146288701,0,0,0,0
62.351,1778992114.423209,eth0,205.4363,107.1414,312.5777,1402436,1341277,0.6047,0.0652,0.6699,708290217,146296991,0,0,0,0
63.369,1778992115.441197,eth0,100.1976,64.8338,165.0314,1402538,1341343,0.1777,0.0609,0.2385,708312825,146304738,0,0,0,0
64.388,1778992116.459806,eth0,63.8125,52.0317,115.8442,1402603,1341396,0.1239,0.039,0.1629,708328605,146309704,0,0,0,0
65.405,1778992117.477325,eth0,11.7934,17.6901,29.4835,1402615,1341414,0.0094,0.0179,0.0273,708329797,146311980,0,0,0,0
