t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
0.002,1778992052.074299,0,0.0,300,0.86,4,3,8,0,0,True,False,False,False,0
1.059,1778992053.13078,0,0.0,300,0.88,4,3,8,0,0,True,False,False,False,0
2.078,1778992054.150315,0,0.0,300,0.91,4,3,8,0,0,True,False,False,False,0
3.105,1778992055.176569,0,0.0,300,0.93,4,3,8,0,0,True,False,False,False,0
4.123,1778992056.194355,0,0.0,300,0.98,4,3,8,0,0,True,False,False,False,0
5.148,1778992057.219726,0,0.0,300,0.98,4,3,8,0,0,True,False,False,False,0
6.165,1778992058.236888,0,0.0,300,0.96,4,3,8,0,0,True,False,False,False,0
7.183,1778992059.254542,0,0.0,300,0.95,4,3,8,0,0,True,False,False,False,0
8.2,1778992060.271478,0,0.0,300,1.01,4,3,8,0,0,True,False,False,False,0
9.218,1778992061.289567,0,0.0,300,1.0,4,3,8,0,0,True,False,False,False,0
10.235,1778992062.306953,0,0.0,300,0.97,4,3,8,0,0,True,False,False,False,0
11.253,1778992063.324387,0,0.0,300,0.97,4,3,8,0,0,True,False,False,False,0
12.28,1778992064.351658,0,0.0,300,0.97,4,3,8,0,0,True,False,False,False,0
13.298,1778992065.369858,0,0.0,300,1.04,4,3,8,0,0,True,False,False,False,0
14.324,1778992066.396253,0,0.0,300,1.0,4,3,8,0,0,True,False,False,False,0
15.343,1778992067.414475,0,0.0,300,1.07,4,3,8,0,0,True,False,False,False,0
16.38,1778992068.45157,0,0.0,300,1.06,4,3,8,0,0,True,False,False,False,0
17.399,1778992069.470373,0,0.0,300,1.01,4,3,8,0,0,True,False,False,False,0
18.416,1778992070.487696,0,0.0,300,1.05,4,3,8,0,0,True,False,False,False,0
19.433,1778992071.504844,386,128.67,300,15.26,4,4,11,0,386,True,False,False,False,0
20.457,1778992072.528516,702,234.0,300,23.75,4,4,11,0,702,True,False,False,False,0
21.478,1778992073.549577,1014,338.0,300,29.32,4,3,8,0,1008,True,True,True,False,6
22.496,1778992074.567662,1121,237.67,300,23.83,4,3,8,0,1008,True,True,True,False,113
23.523,1778992075.594602,1232,169.67,300,20.33,4,3,8,0,1008,True,True,True,False,224
24.542,1778992076.613855,1343,107.33,300,18.69,4,3,8,0,1008,True,True,True,False,335
25.568,1778992077.639456,1452,107.67,300,17.57,4,3,8,0,1008,True,True,True,False,444
26.586,1778992078.658056,1680,146.67,300,19.39,4,3,8,0,1008,True,True,True,False,672
27.616,1778992079.687492,1934,194.67,300,20.95,4,3,8,0,1008,True,True,True,False,926
28.636,1778992080.707506,2062,200.67,300,19.09,4,3,8,0,1008,True,True,True,False,1054
29.654,1778992081.726214,2174,159.33,300,17.19,4,3,8,0,1008,True,True,True,False,1166
30.672,1778992082.743471,2348,132.67,300,17.35,4,3,8,0,1008,True,True,True,False,1340
31.694,1778992083.765344,2538,157.33,300,18.04,4,3,8,0,1008,True,True,True,False,1530
32.714,1778992084.785565,2654,157.67,300,16.85,4,3,8,0,1008,True,True,False,False,1646
33.735,1778992085.80654,2778,138.67,300,16.06,4,3,8,0,1008,True,True,False,False,1770
34.763,1778992086.834884,2885,113.67,300,14.86,4,3,8,0,1008,True,True,False,False,1877
35.784,1778992087.855621,2995,110.0,300,14.15,4,3,8,0,1008,True,True,False,False,1987
36.816,1778992088.88751,3109,107.67,300,13.83,4,3,8,0,1008,True,True,False,False,2101
37.833,1778992089.904943,3218,108.0,300,13.36,4,3,8,0,1008,True,True,False,False,2210
38.859,1778992090.931242,3417,137.67,300,15.56,4,3,8,0,1008,True,True,False,False,2409
39.881,1778992091.953026,3667,183.67,300,18.24,4,3,8,0,1008,True,True,False,False,2659
40.901,1778992092.972726,3904,226.67,300,19.89,4,3,8,0,1008,True,True,False,False,2896
