t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.002,1778992052.074299,NORMAL,,False,False,False,0.0,300,,
1.059,1778992053.13078,NORMAL,,False,False,False,0.0,300,,
2.078,1778992054.150315,NORMAL,,False,False,False,0.0,300,,
3.105,1778992055.176569,NORMAL,,False,False,False,0.0,300,,
4.123,1778992056.194355,NORMAL,,False,False,False,0.0,300,,
5.148,1778992057.219726,NORMAL,,False,False,False,0.0,300,,
6.165,1778992058.236888,NORMAL,,False,False,False,0.0,300,,
7.183,1778992059.254542,NORMAL,,False,False,False,0.0,300,,
8.2,1778992060.271478,NORMAL,,False,False,False,0.0,300,,
9.218,1778992061.289567,NORMAL,,False,False,False,0.0,300,,
10.235,1778992062.306953,NORMAL,,False,False,False,0.0,300,,
11.253,1778992063.324387,NORMAL,,False,False,False,0.0,300,,
12.28,1778992064.351658,NORMAL,,False,False,False,0.0,300,,
13.298,1778992065.369858,NORMAL,,False,False,False,0.0,300,,
14.324,1778992066.396253,NORMAL,,False,False,False,0.0,300,,
15.343,1778992067.414475,NORMAL,,False,False,False,0.0,300,,
16.38,1778992068.45157,NORMAL,,False,False,False,0.0,300,,
17.399,1778992069.470373,NORMAL,,False,False,False,0.0,300,,
18.416,1778992070.487696,NORMAL,,False,False,False,0.0,300,,
19.433,1778992071.504844,NORMAL,,False,False,False,129.67,300,,
20.457,1778992072.528516,NORMAL,,False,False,False,234.0,300,,
21.478,1778992073.549577,METERING,,True,True,False,338.0,300,1778992073.5076692,1778992073.5076692
22.496,1778992074.567662,METERING,,True,True,False,238.0,300,1778992073.5076692,1778992073.5076692
23.523,1778992075.594602,METERING,,True,True,False,169.33,300,1778992073.5076692,1778992073.5076692
24.542,1778992076.613855,METERING,,True,True,False,107.0,300,1778992073.5076692,1778992073.5076692
25.568,1778992077.639456,METERING,,True,True,False,107.33,300,1778992073.5076692,1778992073.5076692
26.586,1778992078.658056,METERING,,True,True,False,146.67,300,1778992073.5076692,1778992073.5076692
27.616,1778992079.687492,METERING,,True,True,False,194.67,300,1778992073.5076692,1778992073.5076692
28.636,1778992080.707506,METERING,,True,True,False,200.67,300,1778992073.5076692,1778992073.5076692
29.654,1778992081.726214,LOCKDOWN,,True,True,False,159.33,300,1778992073.5076692,1778992073.5076692
30.672,1778992082.743471,LOCKDOWN,,True,True,False,133.33,300,1778992073.5076692,1778992073.5076692
31.694,1778992083.765344,LOCKDOWN,,True,True,False,157.33,300,1778992073.5076692,1778992073.5076692
32.714,1778992084.785565,METERING,,False,True,False,157.67,300,1778992073.5076692,1778992073.5076692
33.735,1778992085.80654,METERING,,False,True,False,138.0,300,1778992073.5076692,1778992073.5076692
34.763,1778992086.834884,METERING,,False,True,False,113.67,300,1778992073.5076692,1778992073.5076692
35.784,1778992087.855621,METERING,,False,True,False,109.67,300,1778992073.5076692,1778992073.5076692
36.816,1778992088.88751,METERING,,False,True,False,107.67,300,1778992073.5076692,1778992073.5076692
37.833,1778992089.904943,METERING,,False,True,False,108.0,300,1778992073.5076692,1778992073.5076692
38.859,1778992090.931242,NORMAL,,False,True,False,138.33,300,1778992073.5076692,
39.881,1778992091.953026,NORMAL,,False,True,False,183.67,300,1778992073.5076692,
40.901,1778992092.972726,NORMAL,,False,True,False,226.0,300,1778992073.5076692,
41.919,1778992093.99084,NORMAL,,False,True,False,199.67,300,1778992073.5076692,
42.937,1778992095.009219,NORMAL,,False,True,False,158.0,300,1778992073.5076692,
43.959,1778992096.030674,NORMAL,,False,True,False,116.33,300,1778992073.5076692,
44.976,1778992097.047624,NORMAL,,False,True,False,144.0,300,1778992073.5076692,
46.008,1778992098.079505,NORMAL,,False,True,False,176.67,300,1778992073.5076692,
47.027,1778992099.098538,NORMAL,,False,True,False,173.33,300,1778992073.5076692,
48.054,1778992100.125741,NORMAL,,False,True,False,134.0,300,1778992073.5076692,
49.074,1778992101.146098,NORMAL,,False,True,False,140.0,300,1778992073.5076692,
50.104,1778992102.175461,NORMAL,,False,True,False,150.0,300,1778992073.5076692,
51.123,1778992103.194373,NORMAL,,False,True,False,149.0,300,1778992073.5076692,
52.142,1778992104.21379,NORMAL,,False,True,False,104.67,300,1778992073.5076692,
53.161,1778992105.232994,NORMAL,,False,True,False,96.33,300,1778992073.5076692,
54.179,1778992106.251271,NORMAL,,False,True,False,94.67,300,1778992073.5076692,
55.196,1778992107.268283,NORMAL,,False,True,False,97.33,300,1778992073.5076692,
56.216,1778992108.287471,NORMAL,,False,True,False,98.67,300,1778992073.5076692,
57.243,1778992109.314891,NORMAL,,False,True,False,103.67,300,1778992073.5076692,
58.262,1778992110.334144,NORMAL,,False,True,False,99.0,300,1778992073.5076692,
59.288,1778992111.359458,NORMAL,,False,True,False,99.67,300,1778992073.5076692,
60.308,1778992112.379596,NORMAL,,False,True,False,114.67,300,1778992073.5076692,
61.334,1778992113.405862,NORMAL,,False,True,False,121.67,300,1778992073.5076692,
62.351,1778992114.423209,NORMAL,,False,True,False,158.33,300,1778992073.5076692,
63.369,1778992115.441197,NORMAL,,False,True,False,138.33,300,1778992073.5076692,
64.388,1778992116.459806,NORMAL,,False,True,False,109.67,300,1778992073.5076692,
65.405,1778992117.477325,NORMAL,,False,True,False,40.0,300,1778992073.5076692,
66.423,1778992118.494722,NORMAL,,False,True,False,10.0,300,1778992073.5076692,
67.441,1778992119.513199,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
68.47,1778992120.542266,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
69.49,1778992121.561636,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
70.516,1778992122.587992,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
71.535,1778992123.606519,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
72.56,1778992124.631822,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
73.578,1778992125.650289,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
74.596,1778992126.667479,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
75.613,1778992127.684645,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
