t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
0.002,1778992052.074299,NORMAL,False,0,0,0,0,0,0,0,0,0
1.059,1778992053.13078,NORMAL,False,0,0,0,0,0,0,0,0,0
2.078,1778992054.150315,NORMAL,False,0,0,0,0,0,0,0,0,0
3.105,1778992055.176569,NORMAL,False,0,0,0,0,0,0,0,0,0
4.123,1778992056.194355,NORMAL,False,0,0,0,0,0,0,0,0,0
5.148,1778992057.219726,NORMAL,False,0,0,0,0,0,0,0,0,0
6.165,1778992058.236888,NORMAL,False,0,0,0,0,0,0,0,0,0
7.183,1778992059.254542,NORMAL,False,0,0,0,0,0,0,0,0,0
8.2,1778992060.271478,NORMAL,False,0,0,0,0,0,0,0,0,0
9.218,1778992061.289567,NORMAL,False,0,0,0,0,0,0,0,0,0
10.235,1778992062.306953,NORMAL,False,0,0,0,0,0,0,0,0,0
11.253,1778992063.324387,NORMAL,False,0,0,0,0,0,0,0,0,0
12.28,1778992064.351658,NORMAL,False,0,0,0,0,0,0,0,0,0
13.298,1778992065.369858,NORMAL,False,0,0,0,0,0,0,0,0,0
14.324,1778992066.396253,NORMAL,False,0,0,0,0,0,0,0,0,0
15.343,1778992067.414475,NORMAL,False,0,0,0,0,0,0,0,0,0
16.38,1778992068.45157,NORMAL,False,0,0,0,0,0,0,0,0,0
17.399,1778992069.470373,NORMAL,False,0,0,0,0,0,0,0,0,0
18.416,1778992070.487696,NORMAL,False,0,0,0,0,0,0,0,0,0
19.433,1778992071.504844,NORMAL,False,0,0,0,0,1,389,0,0,0
20.457,1778992072.528516,NORMAL,False,0,0,0,0,1,704,0,0,0
21.478,1778992073.549577,METERING,False,6,5,1,0,0,0,1,1,0
22.496,1778992074.567662,METERING,False,116,115,1,0,0,0,1,1,0
23.523,1778992075.594602,METERING,False,226,225,1,0,0,0,1,1,0
24.542,1778992076.613855,METERING,False,336,335,1,0,0,0,1,1,0
25.568,1778992077.639456,METERING,False,445,444,1,0,0,0,1,1,0
26.586,1778992078.658056,METERING,False,676,675,1,0,0,0,1,1,0
27.616,1778992079.687492,METERING,False,930,929,1,0,0,0,1,1,0
28.636,1778992080.707506,METERING,False,1054,1053,1,0,0,0,1,1,0
29.654,1778992081.726214,LOCKDOWN,True,1167,1166,1,0,0,0,1,1,1
30.672,1778992082.743471,LOCKDOWN,True,1344,1343,1,0,0,0,1,1,1
31.694,1778992083.765344,LOCKDOWN,True,1532,1531,1,0,0,0,1,1,1
32.714,1778992084.785565,METERING,False,1648,1647,1,0,0,0,1,1,0
33.735,1778992085.80654,METERING,False,1772,1771,1,0,0,0,1,1,0
34.763,1778992086.834884,METERING,False,1879,1878,1,0,0,0,1,1,0
35.784,1778992087.855621,METERING,False,1990,1989,1,0,0,0,1,1,0
36.816,1778992088.88751,METERING,False,2101,2100,1,0,0,0,1,1,0
37.833,1778992089.904943,METERING,False,2212,2211,1,0,0,0,1,1,0
38.859,1778992090.931242,NORMAL,False,2413,2412,1,0,0,0,1,1,0
39.881,1778992091.953026,NORMAL,False,2661,2660,1,0,0,0,1,1,0
40.901,1778992092.972726,NORMAL,False,2896,2895,1,0,0,0,1,1,0
41.919,1778992093.99084,NORMAL,False,3026,3025,1,0,0,0,1,1,0
42.937,1778992095.009219,NORMAL,False,3152,3151,1,0,0,0,1,1,0
43.959,1778992096.030674,NORMAL,False,3253,3252,1,0,0,0,1,1,0
44.976,1778992097.047624,NORMAL,False,3470,3469,1,0,0,0,1,1,0
46.008,1778992098.079505,NORMAL,False,3686,3685,1,0,0,0,1,1,0
47.027,1778992099.098538,NORMAL,False,3787,3786,1,0,0,0,1,1,0
48.054,1778992100.125741,NORMAL,False,3890,3889,1,0,0,0,1,1,0
49.074,1778992101.146098,NORMAL,False,4114,4113,1,0,0,0,1,1,0
50.104,1778992102.175461,NORMAL,False,4244,4243,1,0,0,0,1,1,0
51.123,1778992103.194373,NORMAL,False,4344,4343,1,0,0,0,1,1,0
52.142,1778992104.21379,NORMAL,False,4442,4441,1,0,0,0,1,1,0
53.161,1778992105.232994,NORMAL,False,4539,4538,1,0,0,0,1,1,0
54.179,1778992106.251271,NORMAL,False,4634,4633,1,0,0,0,1,1,0
55.196,1778992107.268283,NORMAL,False,4742,4741,1,0,0,0,1,1,0
56.216,1778992108.287471,NORMAL,False,4841,4840,1,0,0,0,1,1,0
57.243,1778992109.314891,NORMAL,False,4952,4951,1,0,0,0,1,1,0
58.262,1778992110.334144,NORMAL,False,5047,5046,1,0,0,0,1,1,0
59.288,1778992111.359458,NORMAL,False,5146,5145,1,0,0,0,1,1,0
60.308,1778992112.379596,NORMAL,False,5302,5301,1,0,0,0,1,1,0
61.334,1778992113.405862,NORMAL,False,5418,5417,1,0,0,0,1,1,0
62.351,1778992114.423209,NORMAL,False,5636,5635,1,0,0,0,1,1,0
63.369,1778992115.441197,NORMAL,False,5723,5722,1,0,0,0,1,1,0
64.388,1778992116.459806,NORMAL,False,5760,5759,1,0,0,0,1,1,0
65.405,1778992117.477325,NORMAL,False,5760,5759,1,0,0,0,1,1,0
66.423,1778992118.494722,NORMAL,False,5760,5759,1,0,0,0,1,1,0
67.441,1778992119.513199,NORMAL,False,5760,5759,1,0,0,0,1,1,0
68.47,1778992120.542266,NORMAL,False,5760,5759,1,0,0,0,1,1,0
69.49,1778992121.561636,NORMAL,False,5760,5759,1,0,0,0,1,1,0
70.516,1778992122.587992,NORMAL,False,5760,5759,1,0,0,0,1,1,0
71.535,1778992123.606519,NORMAL,False,5760,5759,1,0,0,0,1,1,0
72.56,1778992124.631822,NORMAL,False,5760,5759,1,0,0,0,1,1,0
73.578,1778992125.650289,NORMAL,False,5760,5759,1,0,0,0,1,1,0
74.596,1778992126.667479,NORMAL,False,5760,5759,1,0,0,0,1,1,0
75.613,1778992127.684645,NORMAL,False,5760,5759,1,0,0,0,1,1,0
76.63,1778992128.701787,NORMAL,False,5760,5759,1,0,0,0,1,1,0
