t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.002,1778980941.267255,NORMAL,,False,False,False,0.0,100,,
1.059,1778980942.32342,NORMAL,,False,False,False,0.0,100,,
2.077,1778980943.341721,NORMAL,,False,False,False,0.0,100,,
3.111,1778980944.375934,NORMAL,,False,False,False,0.0,100,,
4.129,1778980945.394194,NORMAL,,False,False,False,0.0,100,,
5.155,1778980946.420228,NORMAL,,False,False,False,0.0,100,,
6.173,1778980947.438071,NORMAL,,False,False,False,0.0,100,,
7.19,1778980948.455108,NORMAL,,False,False,False,0.0,100,,
8.208,1778980949.4729,NORMAL,,False,False,False,0.0,100,,
9.225,1778980950.489891,NORMAL,,False,False,False,0.0,100,,
10.242,1778980951.50688,NORMAL,,False,False,False,0.0,100,,
11.262,1778980952.527066,NORMAL,,False,False,False,0.0,100,,
12.288,1778980953.552401,NORMAL,,False,False,False,0.0,100,,
13.305,1778980954.569875,NORMAL,,False,False,False,0.0,100,,
14.331,1778980955.59558,NORMAL,,False,False,False,0.0,100,,
15.349,1778980956.614021,NORMAL,,False,False,False,0.0,100,,
16.387,1778980957.651589,NORMAL,,False,False,False,0.0,100,,
17.404,1778980958.668903,NORMAL,,False,False,False,0.0,100,,
18.421,1778980959.685848,NORMAL,,False,False,False,56.33,100,,
19.451,1778980960.715509,METERING,,True,True,False,198.67,100,1778980960.0088737,1778980960.0088737
20.473,1778980961.737393,METERING,,True,True,False,268.67,100,1778980960.0088737,1778980960.0088737
21.494,1778980962.75884,METERING,,True,True,False,290.33,100,1778980960.0088737,1778980960.0088737
22.512,1778980963.77731,METERING,,True,True,False,229.67,100,1778980960.0088737,1778980960.0088737
23.541,1778980964.805377,METERING,,True,True,False,245.67,100,1778980960.0088737,1778980960.0088737
24.56,1778980965.825197,METERING,,True,True,False,192.0,100,1778980960.0088737,1778980960.0088737
25.586,1778980966.850796,METERING,,True,True,False,160.0,100,1778980960.0088737,1778980960.0088737
26.607,1778980967.871612,METERING,,True,True,False,113.0,100,1778980960.0088737,1778980960.0088737
