t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
0.002,1778980941.267255,eth0,2455.4419,5320.1241,7775.566,1131167,1103439,1.0215,6.4758,7.4973,613366259,122062071,0,0,0,0
1.059,1778980942.32342,eth0,34.0856,37.8729,71.9585,1131203,1103479,0.045,0.0599,0.1048,613372195,122069973,0,0,0,0
2.077,1778980943.341721,eth0,20.6226,26.5147,47.1373,1131224,1103506,0.0282,0.0269,0.0551,613375787,122073395,0,0,0,0
3.111,1778980944.375934,eth0,11.603,15.4707,27.0737,1131236,1103522,0.0078,0.0155,0.0234,613376799,122075403,0,0,0,0
4.129,1778980945.394194,eth0,11.7848,18.6593,30.4441,1131248,1103541,0.0071,0.0203,0.0274,613377699,122077993,0,0,0,0
5.155,1778980946.420228,eth0,8.7716,13.6448,22.4164,1131257,1103555,0.0059,0.0142,0.0201,613378451,122079813,0,0,0,0
6.173,1778980947.438071,eth0,8.8422,14.737,23.5793,1131266,1103570,0.0058,0.0163,0.0222,613379195,122081891,0,0,0,0
7.19,1778980948.455108,eth0,12.7822,17.6985,30.4807,1131279,1103588,0.0076,0.018,0.0256,613380163,122084175,0,0,0,0
8.208,1778980949.4729,eth0,10.8077,15.7203,26.528,1131290,1103604,0.0068,0.0169,0.0237,613381027,122086327,0,0,0,0
9.225,1778980950.489891,eth0,10.8162,15.7327,26.5489,1131301,1103620,0.0068,0.0169,0.0237,613381891,122088479,0,0,0,0
10.242,1778980951.50688,eth0,29.4989,36.3819,65.8808,1131331,1103657,0.0204,0.0434,0.0638,613384487,122093995,0,0,0,0
11.262,1778980952.527066,eth0,9.8021,20.5845,30.3866,1131341,1103678,0.0068,0.0208,0.0276,613385355,122096645,0,0,0,0
12.288,1778980953.552401,eth0,13.6541,18.5305,32.1846,1131355,1103697,0.0077,0.0165,0.0242,613386347,122098757,0,0,0,0
13.305,1778980954.569875,eth0,12.7767,19.6565,32.4333,1131368,1103717,0.0078,0.0215,0.0292,613387337,122101487,0,0,0,0
14.331,1778980955.59558,eth0,13.6491,16.574,30.2231,1131382,1103734,0.0094,0.016,0.0254,613388541,122103538,0,0,0,0
15.349,1778980956.614021,eth0,11.7827,22.5835,34.3663,1131394,1103757,0.0071,0.0259,0.033,613389449,122106832,0,0,0,0
16.387,1778980957.651589,eth0,26.0224,29.8776,55.8999,1131421,1103788,0.0356,0.0416,0.0772,613394065,122112233,0,0,0,0
17.404,1778980958.668903,eth0,10.8128,15.7277,26.5405,1131432,1103804,0.0068,0.0169,0.0237,613394929,122114385,0,0,0,0
18.421,1778980959.685848,eth0,225.1841,222.2341,447.4182,1131661,1104030,0.3447,0.1791,0.5239,613438749,122137157,0,0,0,0
19.451,1778980960.715509,eth0,479.7698,465.2019,944.9717,1132155,1104509,0.7579,0.3818,1.1397,613536297,122186293,0,0,0,0
20.473,1778980961.737393,eth0,212.3527,126.2373,338.5901,1132372,1104638,0.5146,0.0854,0.6,613602031,122197203,0,0,0,0
21.494,1778980962.75884,eth0,217.3387,137.0605,354.3992,1132594,1104778,0.8672,0.0889,0.956,613712753,122208550,0,0,0,0
22.512,1778980963.77731,eth0,149.2435,103.0958,252.3393,1132746,1104883,0.6091,0.0632,0.6724,613790301,122216600,0,0,0,0
23.541,1778980964.805377,eth0,194.5399,116.724,311.2639,1132946,1105003,0.7818,0.0703,0.8521,613890769,122225632,0,0,0,0
24.56,1778980965.825197,eth0,116.6873,69.6201,186.3074,1133065,1105074,0.3548,0.0455,0.4004,613936001,122231438,0,0,0,0
25.586,1778980966.850796,eth0,122.855,103.3542,226.2092,1133191,1105180,0.2337,0.063,0.2966,613965957,122239510,0,0,0,0
26.607,1778980967.871612,eth0,121.4714,92.0832,213.5546,1133315,1105274,0.2073,0.0574,0.2647,613992409,122246834,0,0,0,0
27.637,1778980968.901552,eth0,123.3082,101.9477,225.256,1133442,1105379,0.3017,0.0695,0.3712,614031257,122255780,0,0,0,0
28.657,1778980969.921383,eth0,118.6471,97.0749,215.7219,1133563,1105478,0.3559,0.0596,0.4156,614076633,122263378,0,0,0,0
29.674,1778980970.938773,eth0,129.7438,101.2394,230.9832,1133695,1105581,0.383,0.0776,0.4606,614125335,122273250,0,0,0,0
30.691,1778980971.955509,eth0,147.531,101.3046,248.8356,1133845,1105684,0.5772,0.062,0.6391,614198687,122281124,0,0,0,0
31.709,1778980972.973543,eth0,141.4491,92.3348,233.7839,1133989,1105778,0.3017,0.0574,0.3591,614237075,122288432,0,0,0,0
32.727,1778980973.991505,eth0,206.2945,101.1826,307.4771,1134199,1105881,0.692,0.0638,0.7558,614325127,122296550,0,0,0,0
33.747,1778980975.011602,eth0,189.1976,97.0495,286.2471,1134392,1105980,0.6889,0.06,0.7489,614412967,122304204,0,0,0,0
34.777,1778980976.042013,eth0,188.2744,94.1372,282.4116,1134586,1106077,0.722,0.0582,0.7801,614505959,122311694,0,0,0,0
35.798,1778980977.062319,eth0,199.9401,99.9701,299.9102,1134790,1106179,0.8132,0.0616,0.8747,614609671,122319546,0,0,0,0
36.827,1778980978.091487,eth0,134.0888,76.761,210.8498,1134928,1106258,0.3779,0.0491,0.427,614658287,122325864,0,0,0,0
37.844,1778980979.108672,eth0,212.3509,98.3106,310.6615,1135144,1106358,0.4841,0.0611,0.5452,614719838,122333639,0,0,0,0
38.871,1778980980.135487,eth0,169.456,84.728,254.1841,1135318,1106445,0.6131,0.0531,0.6662,614798530,122340457,0,0,0,0
39.889,1778980981.153596,eth0,151.2607,87.4169,238.6777,1135472,1106534,0.4263,0.0703,0.4966,614852784,122349405,0,0,0,0
40.908,1778980982.172536,eth0,241.4274,139.3605,380.788,1135718,1106676,0.856,0.1177,0.9737,614961812,122364391,0,0,0,0
41.929,1778980983.193819,eth0,170.374,96.9369,267.3109,1135892,1106775,0.587,0.0605,0.6474,615036744,122372109,0,0,0,0
42.948,1778980984.213134,eth0,169.7217,116.745,286.4667,1136065,1106894,0.3352,0.0702,0.4054,615079450,122381059,0,0,0,0
43.969,1778980985.233901,eth0,164.5822,115.5994,280.1817,1136233,1107012,0.4632,0.0696,0.5327,615138548,122389935,0,0,0,0
44.987,1778980986.251357,eth0,109.0956,83.5417,192.6373,1136344,1107097,0.3544,0.0528,0.4072,615183624,122396653,0,0,0,0
46.02,1778980987.284562,eth0,114.2077,81.3004,195.5081,1136462,1107181,0.3836,0.0512,0.4349,615233172,122403269,0,0,0,0
47.04,1778980988.30494,eth0,169.545,95.0628,264.6077,1136635,1107278,0.6002,0.059,0.6592,615309720,122410795,0,0,0,0
48.067,1778980989.331465,eth0,175.3488,89.6227,264.9715,1136815,1107370,0.6205,0.057,0.6774,615389336,122418103,0,0,0,0
49.086,1778980990.350527,eth0,160.9324,88.3165,249.2489,1136979,1107460,0.329,0.0554,0.3844,615431242,122425163,0,0,0,0
50.114,1778980991.378998,eth0,176.9617,99.1763,276.138,1137161,1107562,0.4423,0.0763,0.5185,615488099,122434969,0,0,0,0
51.131,1778980992.39598,eth0,111.1131,73.7476,184.8608,1137274,1107637,0.3557,0.0477,0.4034,615533311,122441039,0,0,0,0
52.149,1778980993.414122,eth0,129.6479,76.6101,206.258,1137406,1107715,0.4432,0.0492,0.4924,615589719,122447303,0,0,0,0
53.17,1778980994.43453,eth0,201.88,103.88,305.76,1137612,1107821,0.808,0.0633,0.8712,615692775,122455375,0,0,0,0
54.191,1778980995.455466,eth0,207.6527,100.8879,308.5406,1137824,1107924,0.6583,0.0618,0.7201,615776787,122463261,0,0,0,0
55.21,1778980996.474951,eth0,207.9481,102.9932,310.9412,1138036,1108029,0.6219,0.0629,0.6848,615856039,122471279,0,0,0,0
56.23,1778980997.494612,eth0,211.835,111.8018,323.6368,1138252,1108143,0.8288,0.0684,0.8971,615961673,122479992,0,0,0,0
57.261,1778980998.52587,eth0,135.7566,73.6964,209.453,1138392,1108219,0.4487,0.0475,0.4962,616019517,122486112,0,0,0,0
58.279,1778980999.543613,eth0,169.984,94.3264,264.3103,1138565,1108315,0.5883,0.0585,0.6468,616094353,122493556,0,0,0,0
59.305,1778981000.570034,eth0,162.7014,87.6834,250.3847,1138732,1108405,0.5733,0.0677,0.641,616167907,122502244,0,0,0,0
60.325,1778981001.589436,eth0,135.3734,88.287,223.6605,1138870,1108495,0.2283,0.0728,0.3011,616197003,122511520,0,0,0,0
61.357,1778981002.621325,eth0,207.3867,101.7552,309.1419,1139084,1108600,0.544,0.0628,0.6068,616267167,122519624,0,0,0,0
62.379,1778981003.643488,eth0,175.1187,93.9184,269.0371,1139263,1108696,0.5958,0.0582,0.654,616343287,122527064,0,0,0,0
63.4,1778981004.664796,eth0,163.5159,97.9137,261.4296,1139430,1108796,0.5704,0.0796,0.65,616416107,122537231,0,0,0,0
64.417,1778981005.682133,eth0,23.591,29.4888,53.0798,1139454,1108826,0.0163,0.0255,0.0418,616418175,122540479,0,0,0,0
65.435,1778981006.699443,eth0,12.7788,18.6767,31.4555,1139467,1108845,0.0106,0.0184,0.029,616419519,122542821,0,0,0,0
66.453,1778981007.717601,eth0,15.7146,19.6433,35.3579,1139483,1108865,0.0111,0.019,0.0302,616420935,122545245,0,0,0,0
67.472,1778981008.737167,eth0,14.7121,21.5778,36.29,1139498,1108887,0.0102,0.0219,0.0321,616422239,122548033,0,0,0,0
68.499,1778981009.763468,eth0,11.6925,16.5643,28.2568,1139510,1108904,0.0096,0.0155,0.0251,616423471,122550023,0,0,0,0
69.518,1778981010.782495,eth0,11.7759,19.6266,31.4025,1139522,1108924,0.0094,0.0203,0.0296,616424663,122552607,0,0,0,0
70.543,1778981011.807725,eth0,38.0402,45.8434,83.8836,1139561,1108971,0.0266,0.0517,0.0782,616428066,122559230,0,0,0,0
71.563,1778981012.827897,eth0,17.6441,23.5254,41.1695,1139579,1108995,0.0125,0.0215,0.0341,616429666,122561978,0,0,0,0
72.589,1778981013.853812,eth0,13.6464,20.4695,34.1159,1139593,1109016,0.01,0.0203,0.0303,616430950,122564584,0,0,0,0
73.608,1778981014.872717,eth0,11.7774,17.666,29.4434,1139605,1109034,0.0094,0.0179,0.0272,616432142,122566860,0,0,0,0
74.625,1778981015.890002,eth0,12.7791,19.6602,32.4393,1139618,1109054,0.0098,0.0201,0.0299,616433386,122569412,0,0,0,0
75.643,1778981016.907901,eth0,16.7011,20.6307,37.3318,1139635,1109075,0.0114,0.0195,0.031,616434838,122571898,0,0,0,0
76.66,1778981017.925051,eth0,18.6796,25.5616,44.2413,1139654,1109101,0.0124,0.0257,0.0381,616436410,122575166,0,0,0,0
77.68,1778981018.944975,eth0,15.6874,21.5702,37.2577,1139670,1109123,0.0106,0.0213,0.0319,616437762,122577878,0,0,0,0
78.734,1778981019.999124,eth0,11.3836,17.0754,28.459,1139682,1109141,0.009,0.0158,0.0248,616438946,122579966,0,0,0,0
79.76,1778981021.024465,eth0,32.1844,39.9867,72.1711,1139715,1109182,0.0236,0.0453,0.0689,616441974,122585766,0,0,0,0
80.801,1778981022.065876,eth0,14.4035,18.2445,32.648,1139730,1109201,0.0104,0.0181,0.0285,616443330,122588116,0,0,0,0
81.819,1778981023.083481,eth0,15.7232,21.6194,37.3426,1139746,1109223,0.0111,0.0215,0.0326,616444746,122590848,0,0,0,0
82.845,1778981024.109519,eth0,11.6955,16.5686,28.2641,1139758,1109240,0.0093,0.0161,0.0254,616445938,122592914,0,0,0,0
83.862,1778981025.127163,eth0,11.7919,17.6879,29.4799,1139770,1109258,0.0094,0.0179,0.0273,616447130,122595190,0,0,0,0
84.88,1778981026.145098,eth0,11.7886,17.6829,29.4714,1139782,1109276,0.0094,0.0179,0.0273,616448322,122597466,0,0,0,0
85.897,1778981027.162129,eth0,14.7488,19.6651,34.4139,1139797,1109296,0.0107,0.0189,0.0296,616449678,122599870,0,0,0,0
86.914,1778981028.179246,eth0,15.7307,19.6634,35.3942,1139813,1109316,0.0111,0.0191,0.0302,616451094,122602294,0,0,0,0
87.931,1778981029.196169,eth0,12.7837,18.6838,31.4675,1139826,1109335,0.0097,0.0183,0.0281,616452330,122604624,0,0,0,0
88.949,1778981030.213935,eth0,14.7382,22.5985,37.3367,1139841,1109358,0.0119,0.0218,0.0337,616453842,122607394,0,0,0,0
89.975,1778981031.239513,eth0,61.4287,59.4786,120.9073,1139904,1109419,0.0313,0.0506,0.0819,616457850,122613884,0,0,0,0
