t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
77.719,1778981899.447526,NORMAL,False,8254,8253,1,0,0,0,1,2,2
78.745,1778981900.473199,NORMAL,False,8254,8253,1,0,0,0,1,2,2
79.764,1778981901.491905,NORMAL,False,8254,8253,1,0,0,0,1,2,2
80.791,1778981902.519145,NORMAL,False,8254,8253,1,0,0,0,1,2,2
81.809,1778981903.537361,NORMAL,False,8254,8253,1,0,0,0,1,2,2
82.835,1778981904.563346,NORMAL,False,8254,8253,1,0,0,0,1,2,2
83.852,1778981905.580805,NORMAL,False,8254,8253,1,0,0,0,1,2,2
84.87,1778981906.597878,NORMAL,False,8254,8253,1,0,0,0,1,2,2
85.887,1778981907.615211,NORMAL,False,8254,8253,1,0,0,0,1,2,2
86.905,1778981908.633486,NORMAL,False,8254,8253,1,0,0,0,1,2,2
87.923,1778981909.650881,NORMAL,False,8254,8253,1,0,0,0,1,2,2
88.94,1778981910.668541,NORMAL,False,8254,8253,1,0,0,0,1,2,2
89.966,1778981911.694331,NORMAL,False,8254,8253,1,0,0,0,1,2,2
