t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
0.006,1778992248.020694,eth0,1431.1978,2683.4958,4114.6936,1411545,1348434,0.7614,3.1114,3.8728,711198001,147011893,0,0,0,0
1.064,1778992249.078658,eth0,65.2196,69.0004,134.22,1411614,1348507,0.0658,0.0842,0.1501,711206709,147023029,0,0,0,0
2.082,1778992250.097185,eth0,61.854,68.7267,130.5807,1411677,1348577,0.0558,0.0601,0.1158,711213809,147030677,0,0,0,0
3.109,1778992251.124124,eth0,46.7409,49.6622,96.403,1411725,1348628,0.0311,0.0424,0.0735,711217801,147036115,0,0,0,0
4.127,1778992252.142224,eth0,55.9866,60.8977,116.8844,1411782,1348690,0.0366,0.0521,0.0887,711222457,147042751,0,0,0,0
5.155,1778992253.170283,eth0,28.2085,34.0447,62.2532,1411811,1348725,0.0185,0.0311,0.0495,711224829,147046745,0,0,0,0
6.173,1778992254.188223,eth0,25.5418,31.436,56.9778,1411837,1348757,0.0171,0.0294,0.0465,711227001,147050489,0,0,0,0
7.191,1778992255.205672,eth0,25.5541,31.4512,57.0053,1411863,1348789,0.0171,0.0294,0.0466,711229181,147054233,0,0,0,0
8.208,1778992256.223513,eth0,28.4917,32.4216,60.9132,1411892,1348822,0.0185,0.03,0.0485,711231533,147058051,0,0,0,0
9.226,1778992257.240772,eth0,33.4232,38.3383,71.7615,1411926,1348861,0.0215,0.0343,0.0558,711234273,147062409,0,0,0,0
10.243,1778992258.25809,eth0,33.4212,40.302,73.7232,1411960,1348902,0.0293,0.048,0.0773,711237995,147068512,0,0,0,0
11.261,1778992259.27625,eth0,25.5363,35.3579,60.8942,1411986,1348938,0.0172,0.0312,0.0484,711240179,147072483,0,0,0,0
12.288,1778992260.302979,eth0,19.4793,23.3752,42.8545,1412006,1348962,0.0133,0.0243,0.0376,711241887,147075607,0,0,0,0
13.305,1778992261.320256,eth0,29.4905,32.4395,61.93,1412036,1348995,0.0182,0.0296,0.0479,711244203,147079377,0,0,0,0
14.331,1778992262.346543,eth0,22.4109,28.2572,50.6681,1412059,1349024,0.015,0.0269,0.0419,711246131,147082827,0,0,0,0
15.349,1778992263.363672,eth0,23.5958,31.4611,55.0569,1412083,1349056,0.0156,0.0307,0.0463,711248111,147086731,0,0,0,0
16.388,1778992264.403515,eth0,56.7393,62.5094,119.2488,1412142,1349121,0.0623,0.0811,0.1434,711256213,147097270,0,0,0,0
17.406,1778992265.421078,eth0,25.5512,31.4477,56.9989,1412168,1349153,0.0174,0.0289,0.0464,711258429,147100950,0,0,0,0
18.423,1778992266.438395,eth0,32.4383,35.3872,67.8255,1412201,1349189,0.0204,0.032,0.0524,711261029,147105014,0,0,0,0
19.44,1778992267.455465,eth0,451.2961,513.2387,964.5349,1412660,1349711,0.7325,0.4085,1.141,711354151,147156954,0,0,0,0
20.48,1778992268.495398,eth0,751.9714,724.085,1476.0563,1413442,1350464,1.2625,0.5926,1.8551,711518265,147233984,0,0,0,0
21.505,1778992269.520424,eth0,260.4812,134.6307,395.1119,1413709,1350602,0.6991,0.0829,0.782,711607835,147244612,0,0,0,0
22.523,1778992270.53792,eth0,196.5611,142.5068,339.068,1413909,1350747,0.7618,0.0856,0.8474,711704731,147255494,0,0,0,0
23.558,1778992271.572702,eth0,158.4875,115.0,273.4875,1414073,1350866,0.5,0.0726,0.5726,711769411,147264884,0,0,0,0
24.577,1778992272.591641,eth0,136.4163,99.1226,235.539,1414212,1350967,0.379,0.0635,0.4425,711817687,147272974,0,0,0,0
25.608,1778992273.623313,eth0,171.5662,90.145,261.7111,1414389,1351060,0.6676,0.0568,0.7244,711903779,147280304,0,0,0,0
26.626,1778992274.640841,eth0,179.8477,94.3464,274.1941,1414572,1351156,0.5263,0.0588,0.5851,711970719,147287780,0,0,0,0
27.657,1778992275.671648,eth0,167.8296,97.9814,265.811,1414745,1351257,0.6449,0.0626,0.7075,712053815,147295842,0,0,0,0
28.674,1778992276.689372,eth0,145.4225,107.1017,252.5243,1414893,1351366,0.3942,0.0752,0.4694,712103967,147305404,0,0,0,0
29.694,1778992277.709069,eth0,168.6776,108.8559,277.5334,1415065,1351477,0.5516,0.0685,0.6201,712174271,147314138,0,0,0,0
30.716,1778992278.731488,eth0,160.4039,109.5441,269.948,1415229,1351589,0.6089,0.0681,0.677,712252091,147322842,0,0,0,0
31.735,1778992279.750544,eth0,213.9237,121.6813,335.605,1415447,1351713,0.4362,0.084,0.5201,712307651,147333538,0,0,0,0
32.752,1778992280.767465,eth0,130.7869,90.4691,221.2561,1415580,1351805,0.4002,0.0589,0.4591,712358527,147341026,0,0,0,0
33.774,1778992281.789111,eth0,157.5888,112.5634,270.1522,1415741,1351920,0.5798,0.0713,0.6512,712432575,147350136,0,0,0,0
34.8,1778992282.814826,eth0,182.3119,104.3175,286.6294,1415928,1352027,0.799,0.0629,0.862,712535023,147358206,0,0,0,0
35.817,1778992283.832469,eth0,193.5845,114.9715,308.556,1416125,1352144,0.833,0.0717,0.9048,712640991,147367328,0,0,0,0
36.848,1778992284.863255,eth0,212.4593,104.7745,317.2338,1416344,1352252,0.6523,0.0662,0.7185,712725039,147375852,0,0,0,0
37.872,1778992285.886889,eth0,204.1744,103.5526,307.727,1416553,1352358,0.6526,0.0691,0.7217,712808543,147384688,0,0,0,0
38.9,1778992286.915542,eth0,164.2926,100.131,264.4236,1416722,1352461,0.6018,0.0637,0.6655,712885919,147392878,0,0,0,0
39.922,1778992287.937495,eth0,187.8755,117.4222,305.2978,1416914,1352581,0.8107,0.0743,0.885,712989487,147402366,0,0,0,0
40.94,1778992288.955273,eth0,237.773,161.1354,398.9084,1417156,1352745,0.8803,0.1333,1.0136,713101479,147419324,0,0,0,0
41.963,1778992289.977727,eth0,152.574,97.8038,250.3778,1417312,1352845,0.4659,0.0634,0.5293,713161027,147427428,0,0,0,0
42.984,1778992290.998667,eth0,132.2312,106.7644,238.9956,1417447,1352954,0.2094,0.0684,0.2778,713187747,147436158,0,0,0,0
44.005,1778992292.020392,eth0,138.0019,112.5547,250.5566,1417588,1353069,0.22,0.0713,0.2913,713215847,147445266,0,0,0,0
45.026,1778992293.040721,eth0,134.2704,110.7486,245.019,1417725,1353182,0.37,0.071,0.441,713263039,147454326,0,0,0,0
46.055,1778992294.070396,eth0,131.1092,106.8298,237.939,1417860,1353292,0.3572,0.0673,0.4245,713309019,147462986,0,0,0,0
47.076,1778992295.090639,eth0,128.4008,94.0953,222.4961,1417991,1353388,0.3614,0.0607,0.4221,713355107,147470730,0,0,0,0
48.1,1778992296.115515,eth0,132.699,112.2087,244.9076,1418127,1353503,0.3577,0.073,0.4307,713400935,147480080,0,0,0,0
49.123,1778992297.137678,eth0,166.3141,106.6367,272.9507,1418297,1353612,0.3704,0.0691,0.4395,713448263,147488910,0,0,0,0
50.152,1778992298.167494,eth0,147.5992,105.8442,253.4434,1418449,1353721,0.2537,0.0673,0.321,713480919,147497576,0,0,0,0
51.17,1778992299.184962,eth0,128.751,90.4205,219.1715,1418580,1353813,0.3491,0.0586,0.4077,713525315,147505032,0,0,0,0
52.187,1778992300.202395,eth0,194.6072,137.6011,332.2083,1418778,1353953,0.7728,0.0842,0.8571,713623603,147515744,0,0,0,0
53.208,1778992301.223305,eth0,191.9857,117.5423,309.528,1418974,1354073,0.8105,0.072,0.8825,713727031,147524932,0,0,0,0
54.227,1778992302.241847,eth0,173.7778,116.8336,290.6114,1419151,1354192,0.5591,0.085,0.6441,713798213,147535751,0,0,0,0
55.244,1778992303.259461,eth0,174.919,113.9921,288.9111,1419329,1354308,0.3266,0.0729,0.3995,713839761,147545020,0,0,0,0
56.266,1778992304.281049,eth0,202.6258,110.6122,313.238,1419536,1354421,0.8056,0.0705,0.8761,713942637,147554022,0,0,0,0
57.296,1778992305.311462,eth0,155.2774,95.1074,250.3849,1419696,1354519,0.5747,0.0602,0.6348,714016657,147561770,0,0,0,0
58.314,1778992306.329032,eth0,123.8245,93.3597,217.1842,1419822,1354614,0.356,0.0587,0.4147,714061937,147569240,0,0,0,0
59.344,1778992307.359503,eth0,151.387,110.629,262.016,1419978,1354728,0.533,0.0672,0.6002,714130597,147577892,0,0,0,0
60.365,1778992308.379646,eth0,175.4656,104.8873,280.3528,1420157,1354835,0.384,0.0649,0.4489,714179563,147586170,0,0,0,0
61.394,1778992309.409131,eth0,184.5583,94.2219,278.7802,1420347,1354932,0.6564,0.0588,0.7152,714264033,147593732,0,0,0,0
62.416,1778992310.43072,eth0,124.3161,102.7811,227.0972,1420474,1355037,0.3649,0.0627,0.4276,714310633,147601738,0,0,0,0
63.438,1778992311.452614,eth0,111.5576,85.1361,196.6936,1420588,1355124,0.3017,0.0711,0.3728,714349169,147610823,0,0,0,0
64.455,1778992312.470491,eth0,66.8057,65.8233,132.6289,1420656,1355191,0.1493,0.0463,0.1956,714368165,147616713,0,0,0,0
