t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.006,1778992248.020694,NORMAL,,False,False,False,0.0,300,,
1.064,1778992249.078658,NORMAL,,False,False,False,0.0,300,,
2.082,1778992250.097185,NORMAL,,False,False,False,0.0,300,,
3.109,1778992251.124124,NORMAL,,False,False,False,0.0,300,,
4.127,1778992252.142224,NORMAL,,False,False,False,0.0,300,,
5.155,1778992253.170283,NORMAL,,False,False,False,0.0,300,,
6.173,1778992254.188223,NORMAL,,False,False,False,0.0,300,,
7.191,1778992255.205672,NORMAL,,False,False,False,0.0,300,,
8.208,1778992256.223513,NORMAL,,False,False,False,0.0,300,,
9.226,1778992257.240772,NORMAL,,False,False,False,0.0,300,,
10.243,1778992258.25809,NORMAL,,False,False,False,0.0,300,,
11.261,1778992259.27625,NORMAL,,False,False,False,0.0,300,,
12.288,1778992260.302979,NORMAL,,False,False,False,0.0,300,,
13.305,1778992261.320256,NORMAL,,False,False,False,0.0,300,,
14.331,1778992262.346543,NORMAL,,False,False,False,0.0,300,,
15.349,1778992263.363672,NORMAL,,False,False,False,0.0,300,,
16.388,1778992264.403515,NORMAL,,False,False,False,0.0,300,,
17.406,1778992265.421078,NORMAL,,False,False,False,0.0,300,,
18.423,1778992266.438395,NORMAL,,False,False,False,0.0,300,,
19.44,1778992267.455465,NORMAL,,False,False,False,130.0,300,,
20.48,1778992268.495398,METERING,,True,True,False,370.0,300,1778992268.0811386,1778992268.0811386
21.505,1778992269.520424,METERING,,True,True,False,466.0,300,1778992268.0811386,1778992268.0811386
22.523,1778992270.53792,METERING,,True,True,False,397.33,300,1778992268.0811386,1778992268.0811386
23.558,1778992271.572702,METERING,,True,True,False,223.0,300,1778992268.0811386,1778992268.0811386
24.577,1778992272.591641,METERING,,True,True,False,174.33,300,1778992268.0811386,1778992268.0811386
25.608,1778992273.623313,METERING,,True,True,False,168.0,300,1778992268.0811386,1778992268.0811386
26.626,1778992274.640841,METERING,,True,True,False,210.67,300,1778992268.0811386,1778992268.0811386
27.657,1778992275.671648,METERING,,True,True,False,243.33,300,1778992268.0811386,1778992268.0811386
28.674,1778992276.689372,LOCKDOWN,,True,True,False,200.0,300,1778992268.0811386,1778992268.0811386
29.694,1778992277.709069,LOCKDOWN,,True,True,False,166.0,300,1778992268.0811386,1778992268.0811386
30.716,1778992278.731488,LOCKDOWN,,True,True,False,167.33,300,1778992268.0811386,1778992268.0811386
31.735,1778992279.750544,METERING,,False,True,False,210.67,300,1778992268.0811386,1778992268.0811386
32.752,1778992280.767465,METERING,,False,True,False,191.33,300,1778992268.0811386,1778992268.0811386
33.774,1778992281.789111,METERING,,False,True,False,187.0,300,1778992268.0811386,1778992268.0811386
34.8,1778992282.814826,METERING,,False,True,False,192.0,300,1778992268.0811386,1778992268.0811386
35.817,1778992283.832469,METERING,,False,True,False,243.67,300,1778992268.0811386,1778992268.0811386
36.848,1778992284.863255,METERING,,False,True,False,269.33,300,1778992268.0811386,1778992268.0811386
37.872,1778992285.886889,NORMAL,,False,True,False,269.33,300,1778992268.0811386,
38.9,1778992286.915542,NORMAL,,False,True,False,243.33,300,1778992268.0811386,
39.922,1778992287.937495,NORMAL,,False,True,False,242.67,300,1778992268.0811386,
40.94,1778992288.955273,NORMAL,,False,True,False,242.67,300,1778992268.0811386,
41.963,1778992289.977727,NORMAL,,False,True,False,232.33,300,1778992268.0811386,
42.984,1778992290.998667,NORMAL,,False,True,False,177.0,300,1778992268.0811386,
44.005,1778992292.020392,NORMAL,,False,True,False,122.67,300,1778992268.0811386,
45.026,1778992293.040721,NORMAL,,False,True,False,110.0,300,1778992268.0811386,
