t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
0.003,1778992443.789677,eth0,2158.0395,4316.0791,6474.1186,1430257,1363330,0.8977,4.9573,5.8551,717451288,148383796,0,0,0,0
1.061,1778992444.847143,eth0,34.0437,37.8263,71.8699,1430293,1363370,0.0449,0.0605,0.1054,717457224,148391796,0,0,0,0
2.079,1778992445.865223,eth0,19.6448,26.5205,46.1653,1430313,1363397,0.0278,0.0273,0.0551,717460756,148395274,0,0,0,0
3.117,1778992446.903592,eth0,13.4827,15.4088,28.8915,1430327,1363413,0.0082,0.0151,0.0233,717461824,148397234,0,0,0,0
4.135,1778992447.921634,eth0,8.8405,16.6987,25.5392,1430336,1363430,0.0058,0.0187,0.0245,717462560,148399620,0,0,0,0
5.161,1778992448.947753,eth0,9.7455,14.6182,24.3636,1430346,1363445,0.006,0.0149,0.0208,717463324,148401530,0,0,0,0
6.179,1778992449.965374,eth0,8.8442,14.7403,23.5844,1430355,1363460,0.0058,0.0163,0.0222,717464068,148403608,0,0,0,0
7.197,1778992450.982978,eth0,9.827,16.7059,26.5329,1430365,1363477,0.0062,0.0184,0.0246,717464860,148405950,0,0,0,0
8.214,1778992452.000865,eth0,14.7364,16.7013,31.4377,1430380,1363494,0.0086,0.0164,0.025,717465948,148408040,0,0,0,0
9.233,1778992453.019376,eth0,10.8001,16.691,27.4911,1430391,1363511,0.0082,0.0174,0.0255,717466988,148410250,0,0,0,0
10.251,1778992454.03698,eth0,8.8443,14.7405,23.5848,1430400,1363526,0.0059,0.0163,0.0222,717467740,148412328,0,0,0,0
11.269,1778992455.055819,eth0,8.8336,15.7041,24.5377,1430409,1363542,0.0059,0.0171,0.023,717468492,148414504,0,0,0,0
12.295,1778992456.081813,eth0,10.7213,16.5693,27.2906,1430420,1363559,0.0073,0.0174,0.0247,717469428,148416730,0,0,0,0
13.313,1778992457.099545,eth0,14.7387,18.669,33.4076,1430435,1363578,0.0086,0.0188,0.0274,717470516,148419128,0,0,0,0
14.339,1778992458.125801,eth0,8.7697,14.6162,23.386,1430444,1363593,0.0059,0.0162,0.0221,717471268,148421206,0,0,0,0
15.357,1778992459.14366,eth0,10.807,20.6315,31.4385,1430455,1363614,0.0067,0.0243,0.0311,717472124,148424304,0,0,0,0
16.394,1778992460.180039,eth0,27.0172,30.8767,57.8939,1430483,1363646,0.036,0.0428,0.0788,717476792,148429843,0,0,0,0
17.411,1778992461.197383,eth0,8.8466,14.7443,23.5908,1430492,1363661,0.0059,0.0163,0.0223,717477544,148431921,0,0,0,0
18.43,1778992462.216231,eth0,14.7225,17.667,32.3895,1430507,1363679,0.0085,0.0181,0.0266,717478632,148434221,0,0,0,0
19.447,1778992463.233351,eth0,15.7307,15.7307,31.4614,1430523,1363695,0.0168,0.0172,0.034,717480768,148436405,0,0,0,0
20.465,1778992464.251456,eth0,731.7509,886.9411,1618.692,1431268,1364598,1.3936,0.7311,2.1247,717658120,148529447,0,0,0,0
21.487,1778992465.273698,eth0,436.2963,445.1005,881.3968,1431714,1365053,0.7006,0.3252,1.0258,717747644,148570997,0,0,0,0
22.508,1778992466.294738,eth0,264.4363,247.7866,512.2229,1431984,1365306,0.7542,0.1396,0.8938,717843908,148588815,0,0,0,0
23.533,1778992467.319504,eth0,170.7707,157.109,327.8797,1432159,1365467,0.5829,0.0914,0.6743,717918572,148600529,0,0,0,0
24.551,1778992468.33712,eth0,119.888,104.165,224.053,1432281,1365573,0.4798,0.0638,0.5436,717979600,148608645,0,0,0,0
25.58,1778992469.366364,eth0,142.8233,126.3063,269.1295,1432428,1365703,0.4846,0.0753,0.5599,718041944,148618329,0,0,0,0
26.597,1778992470.383559,eth0,322.4555,196.6192,519.0748,1432756,1365903,1.0266,0.1282,1.1548,718172476,148634631,0,0,0,0
27.626,1778992471.412694,eth0,184.6211,138.9517,323.5728,1432946,1366046,0.3283,0.0818,0.4101,718214704,148645157,0,0,0,0
28.654,1778992472.440225,eth0,213.1321,185.8823,399.0144,1433165,1366237,0.664,0.1066,0.7706,718299986,148658851,0,0,0,0
29.671,1778992473.457618,eth0,154.3161,126.7947,281.1108,1433322,1366366,0.4461,0.0828,0.5289,718356714,148669381,0,0,0,0
30.692,1778992474.478535,eth0,134.193,87.1765,221.3695,1433459,1366455,0.4142,0.0546,0.4688,718409578,148676343,0,0,0,0
31.713,1778992475.499478,eth0,142.0255,106.764,248.7896,1433604,1366564,0.4351,0.0649,0.5,718465106,148684625,0,0,0,0
32.734,1778992476.520931,eth0,213.4216,167.4087,380.8303,1433822,1366735,0.598,0.1072,0.7052,718541462,148698311,0,0,0,0
33.754,1778992477.540648,eth0,157.8869,133.3703,291.2573,1433983,1366871,0.2694,0.0793,0.3488,718575804,148708423,0,0,0,0
34.78,1778992478.56636,eth0,144.2899,123.8163,268.1063,1434131,1366998,0.4082,0.0749,0.4831,718628146,148718025,0,0,0,0
35.801,1778992479.586948,eth0,172.4497,133.2566,305.7062,1434307,1367134,0.5411,0.0791,0.6203,718697182,148728121,0,0,0,0
36.833,1778992480.619152,eth0,261.5762,204.417,465.9932,1434577,1367345,0.9674,0.1174,1.0848,718822006,148743267,0,0,0,0
37.857,1778992481.643657,eth0,298.6808,224.4986,523.1794,1434883,1367575,1.0609,0.1272,1.188,718957866,148759551,0,0,0,0
38.881,1778992482.667471,eth0,265.6733,210.9759,476.6492,1435155,1367791,0.5632,0.1226,0.6858,719029940,148775247,0,0,0,0
39.901,1778992483.687394,eth0,128.4411,97.0662,225.5072,1435286,1367890,0.3716,0.0597,0.4313,719077318,148782857,0,0,0,0
40.919,1778992484.704986,eth0,189.6634,154.2857,343.9491,1435479,1368047,0.5114,0.1245,0.6359,719142362,148798697,0,0,0,0
