t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.003,1778992443.789677,NORMAL,,False,False,False,0.0,300,,
1.061,1778992444.847143,NORMAL,,False,False,False,0.0,300,,
2.079,1778992445.865223,NORMAL,,False,False,False,0.0,300,,
3.117,1778992446.903592,NORMAL,,False,False,False,0.0,300,,
4.135,1778992447.921634,NORMAL,,False,False,False,0.0,300,,
5.161,1778992448.947753,NORMAL,,False,False,False,0.0,300,,
6.179,1778992449.965374,NORMAL,,False,False,False,0.0,300,,
7.197,1778992450.982978,NORMAL,,False,False,False,0.0,300,,
8.214,1778992452.000865,NORMAL,,False,False,False,0.0,300,,
9.233,1778992453.019376,NORMAL,,False,False,False,0.0,300,,
10.251,1778992454.03698,NORMAL,,False,False,False,0.0,300,,
11.269,1778992455.055819,NORMAL,,False,False,False,0.0,300,,
12.295,1778992456.081813,NORMAL,,False,False,False,0.0,300,,
13.313,1778992457.099545,NORMAL,,False,False,False,0.0,300,,
14.339,1778992458.125801,NORMAL,,False,False,False,0.0,300,,
15.357,1778992459.14366,NORMAL,,False,False,False,0.0,300,,
16.394,1778992460.180039,NORMAL,,False,False,False,0.0,300,,
17.411,1778992461.197383,NORMAL,,False,False,False,0.0,300,,
18.43,1778992462.216231,NORMAL,,False,False,False,0.0,300,,
19.447,1778992463.233351,NORMAL,,False,False,False,0.33,300,,
20.465,1778992464.251456,NORMAL,,False,False,False,269.67,300,,
21.487,1778992465.273698,METERING,,True,True,False,396.67,300,1778992464.7425752,1778992464.7425752
22.508,1778992466.294738,METERING,,True,True,False,475.33,300,1778992464.7425752,1778992464.7425752
23.533,1778992467.319504,METERING,,True,True,False,272.67,300,1778992464.7425752,1778992464.7425752
24.551,1778992468.33712,METERING,,True,True,False,202.67,300,1778992464.7425752,1778992464.7425752
25.58,1778992469.366364,METERING,,True,True,False,162.33,300,1778992464.7425752,1778992464.7425752
26.597,1778992470.383559,METERING,,True,True,False,224.0,300,1778992464.7425752,1778992464.7425752
27.626,1778992471.412694,METERING,,True,True,False,228.67,300,1778992464.7425752,1778992464.7425752
28.654,1778992472.440225,METERING,,True,True,False,245.33,300,1778992464.7425752,1778992464.7425752
29.671,1778992473.457618,LOCKDOWN,,True,True,False,179.0,300,1778992464.7425752,1778992464.7425752
30.692,1778992474.478535,LOCKDOWN,,True,True,False,166.0,300,1778992464.7425752,1778992464.7425752
31.713,1778992475.499478,LOCKDOWN,,True,True,False,137.67,300,1778992464.7425752,1778992464.7425752
32.734,1778992476.520931,METERING,,False,True,False,164.0,300,1778992464.7425752,1778992464.7425752
33.754,1778992477.540648,METERING,,False,True,False,170.67,300,1778992464.7425752,1778992464.7425752
34.78,1778992478.56636,METERING,,False,True,False,173.67,300,1778992464.7425752,1778992464.7425752
35.801,1778992479.586948,METERING,,False,True,False,146.0,300,1778992464.7425752,1778992464.7425752
36.833,1778992480.619152,METERING,,False,True,False,208.67,300,1778992464.7425752,1778992464.7425752
37.857,1778992481.643657,METERING,,False,True,False,277.67,300,1778992464.7425752,1778992464.7425752
38.881,1778992482.667471,METERING,,True,True,False,319.0,300,1778992464.7425752,1778992464.7425752
39.901,1778992483.687394,METERING,,True,True,False,253.0,300,1778992464.7425752,1778992464.7425752
40.919,1778992484.704986,METERING,,True,True,False,182.33,300,1778992464.7425752,1778992464.7425752
41.938,1778992485.724617,METERING,,True,True,False,200.0,300,1778992464.7425752,1778992464.7425752
42.963,1778992486.749595,METERING,,True,True,False,241.33,300,1778992464.7425752,1778992464.7425752
43.981,1778992487.76704,METERING,,True,True,False,245.33,300,1778992464.7425752,1778992464.7425752
44.999,1778992488.785318,METERING,,True,True,False,221.33,300,1778992464.7425752,1778992464.7425752
46.028,1778992489.81464,METERING,,True,True,False,256.0,300,1778992464.7425752,1778992464.7425752
47.046,1778992490.832398,LOCKDOWN,,True,True,False,309.67,300,1778992464.7425752,1778992464.7425752
48.073,1778992491.859797,LOCKDOWN,,True,True,False,293.33,300,1778992464.7425752,1778992464.7425752
49.096,1778992492.882782,LOCKDOWN,,True,True,False,214.67,300,1778992464.7425752,1778992464.7425752
50.13,1778992493.916559,LOCKDOWN,,True,True,False,222.33,300,1778992464.7425752,1778992464.7425752
51.149,1778992494.935506,LOCKDOWN,,True,True,False,188.0,300,1778992464.7425752,1778992464.7425752
52.169,1778992495.95547,LOCKDOWN,,True,True,False,184.33,300,1778992464.7425752,1778992464.7425752
53.188,1778992496.974563,LOCKDOWN,,True,True,False,128.0,300,1778992464.7425752,1778992464.7425752
54.205,1778992497.991462,METERING,,False,True,False,141.33,300,1778992464.7425752,1778992464.7425752
55.232,1778992499.018507,METERING,,False,True,False,166.33,300,1778992464.7425752,1778992464.7425752
56.253,1778992500.039672,METERING,,False,True,False,162.0,300,1778992464.7425752,1778992464.7425752
57.284,1778992501.070353,METERING,,False,True,False,149.33,300,1778992464.7425752,1778992464.7425752
58.301,1778992502.087684,METERING,,False,True,False,163.67,300,1778992464.7425752,1778992464.7425752
59.334,1778992503.120107,METERING,,False,True,False,170.67,300,1778992464.7425752,1778992464.7425752
60.353,1778992504.139703,NORMAL,,False,True,False,167.0,300,1778992464.7425752,
