t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
78.71,1778992522.496871,NORMAL,False,8563,8562,1,0,0,0,1,3,2
79.738,1778992523.524459,NORMAL,False,8563,8562,1,0,0,0,1,3,2
80.756,1778992524.542797,NORMAL,False,8563,8562,1,0,0,0,1,3,2
81.784,1778992525.570677,NORMAL,False,8563,8562,1,0,0,0,1,3,2
82.841,1778992526.627723,NORMAL,False,8563,8562,1,0,0,0,1,3,2
83.859,1778992527.645684,NORMAL,False,8563,8562,1,0,0,0,1,3,2
84.877,1778992528.662986,NORMAL,False,8563,8562,1,0,0,0,1,3,2
85.894,1778992529.680263,NORMAL,False,8563,8562,1,0,0,0,1,3,2
86.912,1778992530.698387,NORMAL,False,8563,8562,1,0,0,0,1,3,2
87.93,1778992531.716219,NORMAL,False,8563,8562,1,0,0,0,1,3,2
88.947,1778992532.733654,NORMAL,False,8563,8562,1,0,0,0,1,3,2
89.973,1778992533.759793,NORMAL,False,8563,8562,1,0,0,0,1,3,2
