t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
39.695,1778935086.852751,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
40.712,1778935087.870206,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
41.731,1778935088.88861,0,0.0,800,0.92,4,4,12,0,0,False,False,False,False,0
42.748,1778935089.906113,0,0.0,800,0.98,4,4,12,0,0,False,False,False,False,0
43.766,1778935090.923531,0,0.0,800,0.98,4,4,12,0,0,False,False,False,False,0
44.783,1778935091.940837,0,0.0,800,0.95,4,4,12,0,0,False,False,False,False,0
45.8,1778935092.958036,0,0.0,800,0.93,4,4,12,0,0,False,False,False,False,0
46.818,1778935093.975508,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
47.835,1778935094.993203,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
48.853,1778935096.010978,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
49.872,1778935097.029742,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
50.89,1778935098.047511,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
51.908,1778935099.065591,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
52.925,1778935100.082692,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
53.942,1778935101.100321,0,0.0,800,1.07,4,4,12,0,0,False,False,False,False,0
54.96,1778935102.118065,0,0.0,800,1.01,4,4,12,0,0,False,False,False,False,0
55.977,1778935103.135187,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
56.994,1778935104.151509,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
58.011,1778935105.169258,0,0.0,800,1.02,4,4,12,0,0,False,False,False,False,0
59.029,1778935106.186582,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
60.046,1778935107.203777,0,0.0,800,0.95,4,4,12,0,0,False,False,False,False,0
61.064,1778935108.222325,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
62.083,1778935109.240899,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
63.1,1778935110.257994,0,0.0,800,0.98,4,4,12,0,0,False,False,False,False,0
64.117,1778935111.275088,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
65.134,1778935112.291449,0,0.0,800,0.92,4,4,12,0,0,False,False,False,False,0
66.151,1778935113.309061,0,0.0,800,0.93,4,4,12,0,0,False,False,False,False,0
67.169,1778935114.326853,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
68.186,1778935115.343767,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
69.204,1778935116.36153,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
70.221,1778935117.378535,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
71.238,1778935118.395487,0,0.0,800,0.92,4,4,12,0,0,False,False,False,False,0
72.256,1778935119.413795,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
73.274,1778935120.431781,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
74.291,1778935121.449133,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
