t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
27.676,1778981457.937307,METERING,False,2552,2551,1,0,0,0,1,3,0
28.696,1778981458.957703,LOCKDOWN,True,2902,2901,1,0,0,0,1,3,3
29.714,1778981459.975829,LOCKDOWN,True,3252,3251,1,0,0,0,1,3,3
30.731,1778981460.993032,LOCKDOWN,True,3602,3601,1,0,0,0,1,3,3
31.749,1778981462.010559,LOCKDOWN,True,3944,3943,1,0,0,0,1,3,3
32.78,1778981463.042063,LOCKDOWN,True,4114,4113,1,0,0,0,1,3,3
33.802,1778981464.063364,LOCKDOWN,True,4252,4251,1,0,0,0,1,3,3
34.826,1778981465.087676,LOCKDOWN,True,4456,4455,1,0,0,0,1,3,3
35.846,1778981466.107685,LOCKDOWN,True,4642,4641,1,0,0,0,1,3,3
36.874,1778981467.135465,LOCKDOWN,True,4759,4758,1,0,0,0,1,3,3
37.892,1778981468.154091,LOCKDOWN,True,4902,4901,1,0,0,0,1,3,3
38.917,1778981469.178667,LOCKDOWN,True,5052,5051,1,0,0,0,1,3,3
39.935,1778981470.196224,LOCKDOWN,True,5202,5201,1,0,0,0,1,3,3
40.953,1778981471.214386,LOCKDOWN,True,5352,5351,1,0,0,0,1,3,3
41.973,1778981472.234211,LOCKDOWN,True,5502,5501,1,0,0,0,1,3,3
42.992,1778981473.253345,LOCKDOWN,True,5652,5651,1,0,0,0,1,3,3
44.01,1778981474.271491,LOCKDOWN,True,5812,5811,1,0,0,0,1,3,3
45.03,1778981475.291658,LOCKDOWN,True,5957,5956,1,0,0,0,1,3,3
46.057,1778981476.318665,LOCKDOWN,True,6152,6151,1,0,0,0,1,3,3
47.075,1778981477.336463,LOCKDOWN,True,6506,6505,1,0,0,0,1,3,3
48.108,1778981478.369433,LOCKDOWN,True,6752,6751,1,0,0,0,1,3,3
49.125,1778981479.387105,LOCKDOWN,True,6902,6901,1,0,0,0,1,3,3
50.15,1778981480.411528,LOCKDOWN,True,7102,7101,1,0,0,0,1,3,3
51.167,1778981481.429098,LOCKDOWN,True,7452,7451,1,0,0,0,1,3,3
52.184,1778981482.446183,LOCKDOWN,True,7802,7801,1,0,0,0,1,3,3
53.202,1778981483.463507,LOCKDOWN,True,8029,8028,1,0,0,0,1,3,3
54.222,1778981484.483464,LOCKDOWN,True,8195,8194,1,0,0,0,1,3,3
55.242,1778981485.503506,LOCKDOWN,True,8341,8340,1,0,0,0,1,3,3
56.264,1778981486.526146,LOCKDOWN,True,8552,8551,1,0,0,0,1,3,3
57.289,1778981487.550955,LOCKDOWN,True,8902,8901,1,0,0,0,1,3,3
58.311,1778981488.573015,LOCKDOWN,True,9246,9245,1,0,0,0,1,3,3
59.346,1778981489.607462,LOCKDOWN,True,9599,9598,1,0,0,0,1,3,3
60.371,1778981490.632203,LOCKDOWN,True,9752,9751,1,0,0,0,1,3,3
61.397,1778981491.658379,LOCKDOWN,True,9902,9901,1,0,0,0,1,3,3
62.415,1778981492.676554,LOCKDOWN,True,10134,10133,1,0,0,0,1,3,3
63.446,1778981493.707796,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
64.464,1778981494.725632,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
65.481,1778981495.742998,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
66.499,1778981496.760406,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
67.516,1778981497.778053,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
68.542,1778981498.803495,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
69.559,1778981499.820968,LOCKDOWN,True,10352,10351,1,0,0,0,1,3,3
70.586,1778981500.847469,METERING,False,10352,10351,1,0,0,0,1,2,2
71.606,1778981501.868144,METERING,False,10352,10351,1,0,0,0,1,2,2
72.632,1778981502.894165,METERING,False,10352,10351,1,0,0,0,1,2,2
73.651,1778981503.912508,METERING,False,10352,10351,1,0,0,0,1,2,2
74.669,1778981504.930415,METERING,False,10352,10351,1,0,0,0,1,2,2
75.687,1778981505.948236,METERING,False,10352,10351,1,0,0,0,1,2,2
76.704,1778981506.96538,NORMAL,False,10352,10351,1,0,0,0,1,2,2
77.728,1778981507.990089,NORMAL,False,10352,10351,1,0,0,0,1,2,2
78.77,1778981509.031992,NORMAL,False,10352,10351,1,0,0,0,1,2,2
79.79,1778981510.051612,NORMAL,False,10352,10351,1,0,0,0,1,2,2
80.818,1778981511.07952,NORMAL,False,10352,10351,1,0,0,0,1,2,2
81.837,1778981512.098577,NORMAL,False,10352,10351,1,0,0,0,1,2,2
82.864,1778981513.125754,NORMAL,False,10352,10351,1,0,0,0,1,2,2
83.882,1778981514.144149,NORMAL,False,10352,10351,1,0,0,0,1,2,2
84.9,1778981515.161945,NORMAL,False,10352,10351,1,0,0,0,1,2,2
85.919,1778981516.180396,NORMAL,False,10352,10351,1,0,0,0,1,2,2
86.936,1778981517.198154,NORMAL,False,10352,10351,1,0,0,0,1,2,2
87.954,1778981518.215494,NORMAL,False,10352,10351,1,0,0,0,1,2,2
88.972,1778981519.233581,NORMAL,False,10352,10351,1,0,0,0,1,2,2
