t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
53.202,1778981483.463507,LOCKDOWN,,True,True,False,307.33,100,1778981449.6902936,1778981449.6902936
54.222,1778981484.483464,LOCKDOWN,,True,True,False,247.0,100,1778981449.6902936,1778981449.6902936
55.242,1778981485.503506,LOCKDOWN,,True,True,False,168.33,100,1778981449.6902936,1778981449.6902936
56.264,1778981486.526146,LOCKDOWN,,True,True,False,166.67,100,1778981449.6902936,1778981449.6902936
57.289,1778981487.550955,LOCKDOWN,,True,True,False,233.33,100,1778981449.6902936,1778981449.6902936
58.311,1778981488.573015,LOCKDOWN,,True,True,False,296.0,100,1778981449.6902936,1778981449.6902936
59.346,1778981489.607462,LOCKDOWN,,True,True,False,339.33,100,1778981449.6902936,1778981449.6902936
60.371,1778981490.632203,LOCKDOWN,,True,True,False,280.67,100,1778981449.6902936,1778981449.6902936
61.397,1778981491.658379,LOCKDOWN,,True,True,False,216.67,100,1778981449.6902936,1778981449.6902936
62.415,1778981492.676554,LOCKDOWN,,True,True,False,172.33,100,1778981449.6902936,1778981449.6902936
63.446,1778981493.707796,LOCKDOWN,,True,True,False,197.33,100,1778981449.6902936,1778981449.6902936
64.464,1778981494.725632,LOCKDOWN,,True,True,False,150.0,100,1778981449.6902936,1778981449.6902936
65.481,1778981495.742998,LOCKDOWN,,True,True,False,66.67,100,1778981449.6902936,1778981449.6902936
66.499,1778981496.760406,LOCKDOWN,,True,True,False,0.0,100,1778981449.6902936,1778981449.6902936
67.516,1778981497.778053,LOCKDOWN,,True,True,False,0.0,100,1778981449.6902936,1778981449.6902936
68.542,1778981498.803495,LOCKDOWN,,True,True,False,0.0,100,1778981449.6902936,1778981449.6902936
69.559,1778981499.820968,LOCKDOWN,,True,True,False,0.0,100,1778981449.6902936,1778981449.6902936
70.586,1778981500.847469,METERING,,False,True,False,0.0,100,1778981449.6902936,1778981449.6902936
71.606,1778981501.868144,METERING,,False,True,False,0.0,100,1778981449.6902936,1778981449.6902936
72.632,1778981502.894165,METERING,,False,True,False,0.0,100,1778981449.6902936,1778981449.6902936
73.651,1778981503.912508,METERING,,False,True,False,0.0,100,1778981449.6902936,1778981449.6902936
74.669,1778981504.930415,METERING,,False,True,False,0.0,100,1778981449.6902936,1778981449.6902936
75.687,1778981505.948236,METERING,,False,True,False,0.0,100,1778981449.6902936,1778981449.6902936
76.704,1778981506.96538,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
77.728,1778981507.990089,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
78.77,1778981509.031992,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
79.79,1778981510.051612,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
80.818,1778981511.07952,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
81.837,1778981512.098577,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
82.864,1778981513.125754,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
83.882,1778981514.144149,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
84.9,1778981515.161945,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
85.919,1778981516.180396,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
86.936,1778981517.198154,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
87.954,1778981518.215494,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
88.972,1778981519.233581,NORMAL,,False,True,False,0.0,100,1778981449.6902936,
