t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
0.002,1778981430.264185,0,0.0,100,0.81,4,5,15,0,0,True,False,False,False,0
1.058,1778981431.319543,0,0.0,100,0.83,4,5,15,0,0,True,False,False,False,0
2.076,1778981432.337748,0,0.0,100,0.86,4,5,15,0,0,True,False,False,False,0
3.105,1778981433.366217,0,0.0,100,0.94,4,5,15,0,0,True,False,False,False,0
4.122,1778981434.383669,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
5.148,1778981435.409526,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
6.166,1778981436.427277,0,0.0,100,0.93,4,5,15,0,0,True,False,False,False,0
7.183,1778981437.445051,0,0.0,100,0.94,4,5,15,0,0,True,False,False,False,0
8.201,1778981438.462268,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
9.218,1778981439.479279,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
10.235,1778981440.496251,0,0.0,100,0.93,4,5,15,0,0,True,False,False,False,0
11.252,1778981441.514084,0,0.0,100,0.94,4,5,15,0,0,True,False,False,False,0
12.28,1778981442.541386,0,0.0,100,0.94,4,5,15,0,0,True,False,False,False,0
13.298,1778981443.559266,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
14.323,1778981444.584289,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
15.341,1778981445.602316,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
16.381,1778981446.642819,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
17.399,1778981447.660197,0,0.0,100,0.92,4,5,15,0,0,True,False,False,False,0
18.417,1778981448.678816,0,0.0,100,0.99,4,5,15,0,0,True,False,False,False,0
19.434,1778981449.695455,631,210.33,100,17.7,4,5,15,0,610,True,True,True,False,21
20.488,1778981450.749915,932,310.67,100,20.84,4,5,15,0,610,True,True,True,False,322
21.517,1778981451.7791,1331,443.67,100,26.92,4,5,15,0,610,True,True,True,False,721
22.539,1778981452.801058,1512,283.33,100,24.86,4,5,15,0,610,True,True,True,False,902
23.565,1778981453.826547,1762,266.67,100,25.13,4,5,15,0,610,True,True,True,False,1152
24.582,1778981454.843624,2155,267.0,100,28.31,4,5,15,0,610,True,True,True,False,1545
25.617,1778981455.879078,2412,300.0,100,26.5,4,5,15,0,610,True,True,True,False,1802
26.635,1778981456.896784,2780,339.33,100,29.52,4,5,15,0,610,True,True,True,False,2170
27.676,1778981457.937307,3159,328.33,100,31.91,4,5,15,0,610,True,True,True,False,2549
28.696,1778981458.957703,3512,360.0,100,33.03,4,5,15,0,610,True,True,True,False,2902
29.714,1778981459.975829,3862,350.0,100,33.29,4,5,15,0,610,True,True,True,False,3252
30.731,1778981460.993032,4212,350.0,100,33.22,4,5,15,0,610,True,True,True,False,3602
31.749,1778981462.010559,4540,339.67,100,32.44,4,5,15,0,610,True,True,True,False,3930
32.78,1778981463.042063,4722,281.0,100,28.43,4,5,15,0,610,True,True,True,False,4112
33.802,1778981464.063364,4862,208.67,100,24.42,4,5,15,0,610,True,True,True,False,4252
34.826,1778981465.087676,5062,166.67,100,23.19,4,5,15,0,610,True,True,True,False,4452
35.846,1778981466.107685,5248,170.0,100,22.34,4,5,15,0,610,True,True,True,False,4638
36.874,1778981467.135465,5368,168.33,100,19.73,4,5,15,0,610,True,True,True,False,4758
37.892,1778981468.154091,5512,135.0,100,18.74,4,5,15,0,610,True,True,True,False,4902
38.917,1778981469.178667,5662,133.33,100,18.39,4,5,15,0,610,True,True,True,False,5052
39.935,1778981470.196224,5812,143.0,100,18.34,4,5,15,0,610,True,True,True,False,5202
40.953,1778981471.214386,5961,146.67,100,18.22,4,5,15,0,610,True,True,True,False,5351
41.973,1778981472.234211,6112,150.0,100,18.17,4,5,15,0,610,True,True,True,False,5502
42.992,1778981473.253345,6262,150.0,100,18.2,4,5,15,0,610,True,True,True,False,5652
44.01,1778981474.271491,6420,152.67,100,18.63,4,5,15,0,610,True,True,True,False,5810
45.03,1778981475.291658,6565,148.67,100,18.37,4,5,15,0,610,True,True,True,False,5955
46.057,1778981476.318665,6762,161.67,100,19.66,4,5,15,0,610,True,True,True,False,6152
47.075,1778981477.336463,7112,225.0,100,24.72,4,5,15,0,610,True,True,True,False,6502
48.108,1778981478.369433,7362,260.0,100,25.56,4,5,15,0,610,True,True,True,False,6752
49.125,1778981479.387105,7512,243.67,100,23.49,4,5,15,0,610,True,True,True,False,6902
50.15,1778981480.411528,7712,185.33,100,23.52,4,5,15,0,610,True,True,True,False,7102
51.167,1778981481.429098,8062,233.33,100,27.55,4,5,15,0,610,True,True,True,False,7452
52.184,1778981482.446183,8412,296.67,100,29.95,4,5,15,0,610,True,True,True,False,7802
53.202,1778981483.463507,8636,308.0,100,28.16,4,5,15,0,610,True,True,True,False,8026
54.222,1778981484.483464,8803,247.0,100,25.35,4,5,15,0,610,True,True,True,False,8193
55.242,1778981485.503506,8946,169.0,100,22.74,4,5,15,0,610,True,True,True,False,8336
56.264,1778981486.526146,9162,166.67,100,22.76,4,5,15,0,610,True,True,True,False,8552
57.289,1778981487.550955,9508,232.0,100,26.55,4,5,15,0,610,True,True,True,False,8898
58.311,1778981488.573015,9850,296.0,100,28.93,4,5,15,0,610,True,True,True,False,9240
59.346,1778981489.607462,10202,341.0,100,31.03,4,5,15,0,610,True,True,True,False,9592
60.371,1778981490.632203,10362,282.0,100,26.92,4,5,15,0,610,True,True,True,False,9752
61.397,1778981491.658379,10512,216.67,100,23.96,4,5,15,0,610,True,True,True,False,9902
62.415,1778981492.676554,10729,172.33,100,23.37,4,5,15,0,610,True,True,True,False,10119
63.446,1778981493.707796,10962,197.67,100,23.16,4,5,15,0,610,True,True,True,False,10352
64.464,1778981494.725632,10962,150.0,100,16.48,4,5,15,0,610,True,True,True,False,10352
65.481,1778981495.742998,10962,66.67,100,12.17,4,5,15,0,610,True,True,True,False,10352
66.499,1778981496.760406,10962,0.0,100,9.22,4,5,15,0,610,True,True,True,False,10352
67.516,1778981497.778053,10962,0.0,100,7.26,4,5,15,0,610,True,True,True,False,10352
68.542,1778981498.803495,10962,0.0,100,5.87,4,5,15,0,610,True,True,True,False,10352
69.559,1778981499.820968,10962,0.0,100,4.39,4,5,15,0,610,True,True,True,False,10352
70.586,1778981500.847469,10962,0.0,100,3.39,4,5,15,0,610,True,True,False,False,10352
71.606,1778981501.868144,10962,0.0,100,2.69,4,5,15,0,610,True,True,False,False,10352
72.632,1778981502.894165,10962,0.0,100,2.22,4,5,15,0,610,True,True,False,False,10352
73.651,1778981503.912508,10962,0.0,100,1.83,4,5,15,0,610,True,True,False,False,10352
74.669,1778981504.930415,10962,0.0,100,1.56,4,5,15,0,610,True,True,False,False,10352
75.687,1778981505.948236,10962,0.0,100,1.39,4,5,15,0,610,True,True,False,False,10352
76.704,1778981506.96538,10962,0.0,100,1.23,4,5,15,0,610,True,True,False,False,10352
77.728,1778981507.990089,10962,0.0,100,1.21,4,5,15,0,610,True,True,False,False,10352
78.77,1778981509.031992,10962,0.0,100,1.16,4,5,15,0,610,True,True,False,False,10352
79.79,1778981510.051612,10962,0.0,100,1.11,4,5,15,0,610,True,True,False,False,10352
80.818,1778981511.07952,10962,0.0,100,1.1,4,5,15,0,610,True,True,False,False,10352
81.837,1778981512.098577,10962,0.0,100,1.07,4,5,15,0,610,True,True,False,False,10352
82.864,1778981513.125754,10962,0.0,100,1.08,4,5,15,0,610,True,True,False,False,10352
