t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
71.476,1778980719.333719,0,0.0,100,1.04,4,5,15,0,0,True,False,False,False,0
72.502,1778980720.360029,0,0.0,100,1.33,4,5,15,0,0,True,False,False,False,0
73.52,1778980721.377307,0,0.0,100,1.21,4,5,15,0,0,True,False,False,False,0
74.537,1778980722.394949,0,0.0,100,1.26,4,5,15,0,0,True,False,False,False,0
75.554,1778980723.41186,0,0.0,100,1.2,4,5,15,0,0,True,False,False,False,0
76.571,1778980724.428942,0,0.0,100,1.1,4,5,15,0,0,True,False,False,False,0
77.588,1778980725.445823,0,0.0,100,1.05,4,5,15,0,0,True,False,False,False,0
78.606,1778980726.463547,0,0.0,100,1.04,4,5,15,0,0,True,False,False,False,0
79.632,1778980727.4893,0,0.0,100,1.02,4,5,15,0,0,True,False,False,False,0
80.649,1778980728.506925,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
81.677,1778980729.53501,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
82.732,1778980730.590139,0,0.0,100,1.26,4,5,15,0,0,True,False,False,False,0
83.751,1778980731.608952,0,0.0,100,1.17,4,5,15,0,0,True,False,False,False,0
84.768,1778980732.625901,0,0.0,100,1.27,4,5,15,0,0,True,False,False,False,0
85.786,1778980733.643526,0,0.0,100,1.17,4,5,15,0,0,True,False,False,False,0
86.802,1778980734.659806,0,0.0,100,1.08,4,5,15,0,0,True,False,False,False,0
87.819,1778980735.676831,0,0.0,100,1.04,4,5,15,0,0,True,False,False,False,0
88.836,1778980736.693883,0,0.0,100,1.04,4,5,15,0,0,True,False,False,False,0
89.862,1778980737.719317,0,0.0,100,1.01,4,5,15,0,0,True,False,False,False,0
