t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
0.003,1778980647.860723,NORMAL,,False,False,False,0.0,100,,
1.061,1778980648.91916,NORMAL,,False,False,False,0.0,100,,
2.08,1778980649.937541,NORMAL,,False,False,False,0.0,100,,
3.106,1778980650.96425,NORMAL,,False,False,False,0.0,100,,
4.124,1778980651.982208,NORMAL,,False,False,False,0.0,100,,
5.15,1778980653.007512,NORMAL,,False,False,False,0.0,100,,
6.169,1778980654.02656,NORMAL,,False,False,False,0.0,100,,
7.186,1778980655.043621,NORMAL,,False,False,False,0.0,100,,
8.203,1778980656.060686,NORMAL,,False,False,False,0.0,100,,
9.221,1778980657.078665,NORMAL,,False,False,False,0.0,100,,
10.238,1778980658.0958,NORMAL,,False,False,False,0.0,100,,
11.255,1778980659.11318,NORMAL,,False,False,False,0.0,100,,
12.282,1778980660.139959,NORMAL,,False,False,False,0.0,100,,
13.299,1778980661.157248,NORMAL,,False,False,False,0.0,100,,
14.326,1778980662.183346,NORMAL,,False,False,False,0.0,100,,
15.344,1778980663.201437,NORMAL,,False,False,False,0.0,100,,
16.384,1778980664.242223,NORMAL,,False,False,False,0.0,100,,
17.402,1778980665.259944,NORMAL,,False,False,False,0.0,100,,
18.42,1778980666.277771,NORMAL,,False,False,False,0.0,100,,
19.437,1778980667.294721,NORMAL,,False,False,False,0.0,100,,
20.454,1778980668.311666,NORMAL,,False,False,False,0.0,100,,
21.471,1778980669.328882,NORMAL,,False,False,False,0.0,100,,
22.489,1778980670.347105,NORMAL,,False,False,False,0.0,100,,
23.515,1778980671.373165,NORMAL,,False,False,False,0.0,100,,
24.533,1778980672.390728,NORMAL,,False,False,False,0.0,100,,
25.558,1778980673.415941,NORMAL,,False,False,False,0.0,100,,
26.577,1778980674.435044,NORMAL,,False,False,False,0.0,100,,
27.604,1778980675.461602,NORMAL,,False,False,False,0.0,100,,
28.621,1778980676.479028,NORMAL,,False,False,False,0.0,100,,
29.638,1778980677.496115,NORMAL,,False,False,False,0.0,100,,
30.656,1778980678.514112,NORMAL,,False,False,False,0.0,100,,
31.682,1778980679.540269,NORMAL,,False,False,False,0.0,100,,
32.7,1778980680.557483,NORMAL,,False,False,False,0.0,100,,
33.718,1778980681.575501,NORMAL,,False,False,False,0.0,100,,
34.744,1778980682.601801,NORMAL,,False,False,False,0.0,100,,
35.766,1778980683.623372,NORMAL,,False,False,False,0.0,100,,
36.792,1778980684.6496,NORMAL,,False,False,False,0.0,100,,
37.811,1778980685.668399,NORMAL,,False,False,False,0.0,100,,
38.837,1778980686.694456,NORMAL,,False,False,False,0.0,100,,
39.854,1778980687.7118,NORMAL,,False,False,False,0.0,100,,
40.873,1778980688.730534,NORMAL,,False,False,False,0.0,100,,
41.891,1778980689.748765,NORMAL,,False,False,False,0.0,100,,
42.908,1778980690.765894,NORMAL,,False,False,False,0.0,100,,
43.926,1778980691.783762,NORMAL,,False,False,False,0.0,100,,
44.944,1778980692.802054,NORMAL,,False,False,False,0.0,100,,
45.97,1778980693.82825,NORMAL,,False,False,False,0.0,100,,
46.989,1778980694.846899,NORMAL,,False,False,False,0.0,100,,
48.015,1778980695.872339,NORMAL,,False,False,False,0.0,100,,
49.033,1778980696.89077,NORMAL,,False,False,False,0.0,100,,
50.058,1778980697.916049,NORMAL,,False,False,False,0.0,100,,
51.076,1778980698.933827,NORMAL,,False,False,False,0.0,100,,
52.093,1778980699.951093,NORMAL,,False,False,False,0.0,100,,
53.111,1778980700.969234,NORMAL,,False,False,False,0.0,100,,
54.128,1778980701.986273,NORMAL,,False,False,False,0.0,100,,
55.145,1778980703.003225,NORMAL,,False,False,False,0.0,100,,
56.166,1778980704.023642,NORMAL,,False,False,False,0.0,100,,
57.192,1778980705.049595,NORMAL,,False,False,False,0.0,100,,
58.21,1778980706.067428,NORMAL,,False,False,False,0.0,100,,
59.236,1778980707.093582,NORMAL,,False,False,False,0.0,100,,
60.254,1778980708.111733,NORMAL,,False,False,False,0.0,100,,
61.281,1778980709.138534,NORMAL,,False,False,False,0.0,100,,
62.298,1778980710.155493,NORMAL,,False,False,False,0.0,100,,
63.316,1778980711.17359,NORMAL,,False,False,False,0.0,100,,
64.336,1778980712.193533,NORMAL,,False,False,False,0.0,100,,
65.353,1778980713.210426,NORMAL,,False,False,False,0.0,100,,
66.37,1778980714.227643,NORMAL,,False,False,False,0.0,100,,
67.388,1778980715.245591,NORMAL,,False,False,False,0.0,100,,
68.414,1778980716.2718,NORMAL,,False,False,False,0.0,100,,
69.431,1778980717.289283,NORMAL,,False,False,False,0.0,100,,
70.457,1778980718.315246,NORMAL,,False,False,False,0.0,100,,
71.476,1778980719.333719,NORMAL,,False,False,False,0.0,100,,
72.502,1778980720.360029,NORMAL,,False,False,False,0.0,100,,
73.52,1778980721.377307,NORMAL,,False,False,False,0.0,100,,
74.537,1778980722.394949,NORMAL,,False,False,False,0.0,100,,
75.554,1778980723.41186,NORMAL,,False,False,False,0.0,100,,
76.571,1778980724.428942,NORMAL,,False,False,False,0.0,100,,
77.588,1778980725.445823,NORMAL,,False,False,False,0.0,100,,
78.606,1778980726.463547,NORMAL,,False,False,False,0.0,100,,
79.632,1778980727.4893,NORMAL,,False,False,False,0.0,100,,
80.649,1778980728.506925,NORMAL,,False,False,False,0.0,100,,
81.677,1778980729.53501,NORMAL,,False,False,False,0.0,100,,
82.732,1778980730.590139,NORMAL,,False,False,False,0.0,100,,
83.751,1778980731.608952,NORMAL,,False,False,False,0.0,100,,
84.768,1778980732.625901,NORMAL,,False,False,False,0.0,100,,
85.786,1778980733.643526,NORMAL,,False,False,False,0.0,100,,
86.802,1778980734.659806,NORMAL,,False,False,False,0.0,100,,
87.819,1778980735.676831,NORMAL,,False,False,False,0.0,100,,
88.836,1778980736.693883,NORMAL,,False,False,False,0.0,100,,
89.862,1778980737.719317,NORMAL,,False,False,False,0.0,100,,
