t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
0.002,1778981332.623122,NORMAL,False,0,0,0,0,0,0,0,0,0
1.059,1778981333.679309,NORMAL,False,0,0,0,0,0,0,0,0,0
2.077,1778981334.697695,NORMAL,False,0,0,0,0,0,0,0,0,0
3.117,1778981335.737952,NORMAL,False,0,0,0,0,0,0,0,0,0
4.135,1778981336.755655,NORMAL,False,0,0,0,0,0,0,0,0,0
5.162,1778981337.782361,NORMAL,False,0,0,0,0,0,0,0,0,0
6.179,1778981338.8,NORMAL,False,0,0,0,0,0,0,0,0,0
7.197,1778981339.817705,NORMAL,False,0,0,0,0,0,0,0,0,0
8.215,1778981340.83563,NORMAL,False,0,0,0,0,0,0,0,0,0
9.232,1778981341.853201,NORMAL,False,0,0,0,0,0,0,0,0,0
10.25,1778981342.870357,NORMAL,False,0,0,0,0,0,0,0,0,0
11.268,1778981343.888636,NORMAL,False,0,0,0,0,0,0,0,0,0
12.294,1778981344.9148,NORMAL,False,0,0,0,0,0,0,0,0,0
13.313,1778981345.93329,NORMAL,False,0,0,0,0,0,0,0,0,0
14.339,1778981346.959635,NORMAL,False,0,0,0,0,0,0,0,0,0
15.357,1778981347.978155,NORMAL,False,0,0,0,0,0,0,0,0,0
16.398,1778981349.018701,NORMAL,False,0,0,0,0,0,0,0,0,0
17.416,1778981350.036413,NORMAL,False,0,0,0,0,0,0,0,0,0
18.434,1778981351.055186,NORMAL,False,0,0,0,0,0,0,0,0,0
19.453,1778981352.073267,METERING,False,50,49,1,0,0,0,1,3,0
20.5,1778981353.120669,METERING,False,245,244,1,0,0,0,1,3,0
21.517,1778981354.137899,METERING,False,515,514,1,0,0,0,1,3,0
22.534,1778981355.15513,METERING,False,695,694,1,0,0,0,1,3,0
23.566,1778981356.186384,METERING,False,935,934,1,0,0,0,1,3,0
24.585,1778981357.205907,METERING,False,1115,1114,1,0,0,0,1,3,0
25.61,1778981358.23103,METERING,False,1265,1264,1,0,0,0,1,3,0
26.628,1778981359.249094,METERING,False,1509,1508,1,0,0,0,1,3,0
27.657,1778981360.278141,METERING,False,1775,1774,1,0,0,0,1,3,0
28.675,1778981361.295416,LOCKDOWN,True,2135,2134,1,0,0,0,1,3,3
29.695,1778981362.315509,LOCKDOWN,True,2440,2439,1,0,0,0,1,3,3
30.716,1778981363.336641,LOCKDOWN,True,2585,2584,1,0,0,0,1,3,3
31.733,1778981364.35403,LOCKDOWN,True,2705,2704,1,0,0,0,1,3,3
32.751,1778981365.371409,LOCKDOWN,True,2975,2974,1,0,0,0,1,3,3
33.769,1778981366.390195,LOCKDOWN,True,3309,3308,1,0,0,0,1,3,3
34.799,1778981367.419466,LOCKDOWN,True,3665,3664,1,0,0,0,1,3,3
35.824,1778981368.44451,LOCKDOWN,True,3995,3994,1,0,0,0,1,3,3
