t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
48.086,1778981380.706391,LOCKDOWN,,True,True,False,126.67,100,1778981352.0628166,1778981352.0628166
49.107,1778981381.727335,LOCKDOWN,,True,True,False,129.67,100,1778981352.0628166,1778981352.0628166
50.138,1778981382.758501,LOCKDOWN,,True,True,False,130.0,100,1778981352.0628166,1778981352.0628166
51.155,1778981383.775694,LOCKDOWN,,True,True,False,161.33,100,1778981352.0628166,1778981352.0628166
52.173,1778981384.79335,LOCKDOWN,,True,True,False,230.0,100,1778981352.0628166,1778981352.0628166
53.19,1778981385.810675,LOCKDOWN,,True,True,False,270.0,100,1778981352.0628166,1778981352.0628166
54.21,1778981386.831102,LOCKDOWN,,True,True,False,238.33,100,1778981352.0628166,1778981352.0628166
55.236,1778981387.856815,LOCKDOWN,,True,True,False,236.0,100,1778981352.0628166,1778981352.0628166
56.259,1778981388.879282,LOCKDOWN,,True,True,False,210.33,100,1778981352.0628166,1778981352.0628166
57.286,1778981389.906659,LOCKDOWN,,True,True,False,194.33,100,1778981352.0628166,1778981352.0628166
58.305,1778981390.92609,LOCKDOWN,,True,True,False,133.0,100,1778981352.0628166,1778981352.0628166
59.335,1778981391.9556,LOCKDOWN,,True,True,False,133.67,100,1778981352.0628166,1778981352.0628166
60.353,1778981392.973478,LOCKDOWN,,True,True,False,157.33,100,1778981352.0628166,1778981352.0628166
61.397,1778981394.017782,LOCKDOWN,,True,True,False,223.0,100,1778981352.0628166,1778981352.0628166
62.424,1778981395.044797,LOCKDOWN,,True,True,False,292.0,100,1778981352.0628166,1778981352.0628166
63.449,1778981396.069266,LOCKDOWN,,True,True,False,297.0,100,1778981352.0628166,1778981352.0628166
64.466,1778981397.086556,LOCKDOWN,,True,True,False,184.0,100,1778981352.0628166,1778981352.0628166
65.484,1778981398.104437,LOCKDOWN,,True,True,False,72.67,100,1778981352.0628166,1778981352.0628166
66.501,1778981399.121945,LOCKDOWN,,True,True,False,0.0,100,1778981352.0628166,1778981352.0628166
67.518,1778981400.138765,LOCKDOWN,,True,True,False,0.0,100,1778981352.0628166,1778981352.0628166
68.543,1778981401.163465,LOCKDOWN,,True,True,False,0.0,100,1778981352.0628166,1778981352.0628166
69.56,1778981402.180898,LOCKDOWN,,True,True,False,0.0,100,1778981352.0628166,1778981352.0628166
70.587,1778981403.207709,METERING,,False,True,False,0.0,100,1778981352.0628166,1778981352.0628166
71.609,1778981404.23002,METERING,,False,True,False,0.0,100,1778981352.0628166,1778981352.0628166
72.635,1778981405.256064,METERING,,False,True,False,0.0,100,1778981352.0628166,1778981352.0628166
73.653,1778981406.274134,METERING,,False,True,False,0.0,100,1778981352.0628166,1778981352.0628166
74.671,1778981407.291674,METERING,,False,True,False,0.0,100,1778981352.0628166,1778981352.0628166
75.69,1778981408.310851,METERING,,False,True,False,0.0,100,1778981352.0628166,1778981352.0628166
76.707,1778981409.32797,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
77.727,1778981410.347348,NORMAL,,False,True,False,0.33,100,1778981352.0628166,
78.754,1778981411.374974,NORMAL,,False,True,False,0.33,100,1778981352.0628166,
79.773,1778981412.393901,NORMAL,,False,True,False,0.33,100,1778981352.0628166,
80.799,1778981413.420138,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
81.818,1778981414.438617,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
82.844,1778981415.464321,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
83.861,1778981416.482138,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
84.879,1778981417.499511,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
85.897,1778981418.517262,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
86.915,1778981419.535512,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
87.932,1778981420.552728,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
88.949,1778981421.569997,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
89.975,1778981422.595991,NORMAL,,False,True,False,0.0,100,1778981352.0628166,
