t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
0.002,1778981332.623122,0,0.0,100,0.86,4,5,15,0,0,True,False,False,False,0
1.059,1778981333.679309,0,0.0,100,0.88,4,5,15,0,0,True,False,False,False,0
2.077,1778981334.697695,0,0.0,100,0.94,4,5,15,0,0,True,False,False,False,0
3.117,1778981335.737952,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
4.135,1778981336.755655,0,0.0,100,0.96,4,5,15,0,0,True,False,False,False,0
5.162,1778981337.782361,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
6.179,1778981338.8,0,0.0,100,0.93,4,5,15,0,0,True,False,False,False,0
7.197,1778981339.817705,0,0.0,100,0.99,4,5,15,0,0,True,False,False,False,0
8.215,1778981340.83563,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
9.232,1778981341.853201,0,0.0,100,0.95,4,5,15,0,0,True,False,False,False,0
10.25,1778981342.870357,0,0.0,100,0.93,4,5,15,0,0,True,False,False,False,0
11.268,1778981343.888636,0,0.0,100,0.94,4,5,15,0,0,True,False,False,False,0
12.294,1778981344.9148,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
13.313,1778981345.93329,0,0.0,100,0.99,4,5,15,0,0,True,False,False,False,0
14.339,1778981346.959635,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
15.357,1778981347.978155,0,0.0,100,0.98,4,5,15,0,0,True,False,False,False,0
16.398,1778981349.018701,0,0.0,100,0.97,4,5,15,0,0,True,False,False,False,0
17.416,1778981350.036413,0,0.0,100,0.99,4,5,15,0,0,True,False,False,False,0
18.434,1778981351.055186,0,0.0,100,1.01,4,5,15,0,0,True,False,False,False,0
19.453,1778981352.073267,888,296.0,100,23.14,4,5,15,0,853,True,True,True,False,35
20.5,1778981353.120669,1098,366.0,100,23.35,4,5,15,0,853,True,True,True,False,245
21.517,1778981354.137899,1368,456.0,100,25.1,4,5,15,0,853,True,True,True,False,515
22.534,1778981355.15513,1545,209.0,100,23.37,4,5,15,0,853,True,True,True,False,692
23.566,1778981356.186384,1788,225.33,100,22.76,4,5,15,0,853,True,True,True,False,935
24.585,1778981357.205907,1968,192.0,100,22.1,4,5,15,0,853,True,True,True,False,1115
25.61,1778981358.23103,2118,190.0,100,21.39,4,5,15,0,853,True,True,True,False,1265
26.628,1778981359.249094,2359,180.33,100,22.97,4,5,15,0,853,True,True,True,False,1506
27.657,1778981360.278141,2628,220.0,100,24.85,4,5,15,0,853,True,True,True,False,1775
28.675,1778981361.295416,2987,289.67,100,28.43,4,5,15,0,853,True,True,True,False,2134
29.695,1778981362.315509,3292,305.0,100,28.84,4,5,15,0,853,True,True,True,False,2439
30.716,1778981363.336641,3438,261.33,100,25.55,4,5,15,0,853,True,True,True,False,2585
31.733,1778981364.35403,3558,187.0,100,22.58,4,5,15,0,853,True,True,True,False,2705
32.751,1778981365.371409,3828,174.33,100,24.03,4,5,15,0,853,True,True,True,False,2975
33.769,1778981366.390195,4158,240.0,100,26.37,4,5,15,0,853,True,True,True,False,3305
34.799,1778981367.419466,4512,313.0,100,28.97,4,5,15,0,853,True,True,True,False,3659
35.824,1778981368.44451,4848,330.0,100,30.04,4,5,15,0,853,True,True,True,False,3995
36.851,1778981369.471837,5028,280.0,100,27.02,4,5,15,0,853,True,True,True,False,4175
37.869,1778981370.490179,5178,215.0,100,24.04,4,5,15,0,853,True,True,True,False,4325
38.894,1778981371.514538,5478,200.0,100,25.46,4,5,15,0,853,True,True,True,False,4625
39.913,1778981372.533754,5808,257.67,100,27.66,4,5,15,0,853,True,True,True,False,4955
40.93,1778981373.551057,6078,297.0,100,27.38,4,5,15,0,853,True,True,True,False,5225
41.949,1778981374.569748,6213,242.67,100,23.86,4,5,15,0,853,True,True,True,False,5360
42.971,1778981375.591511,6339,167.0,100,21.28,4,5,15,0,853,True,True,True,False,5486
43.991,1778981376.611995,6558,156.0,100,21.82,4,5,15,0,853,True,True,True,False,5705
45.011,1778981377.631588,6678,150.0,100,19.83,4,5,15,0,853,True,True,True,False,5825
46.037,1778981378.658005,6799,150.33,100,18.4,4,5,15,0,853,True,True,True,False,5946
47.058,1778981379.678988,6947,129.0,100,18.26,4,5,15,0,853,True,True,True,False,6094
48.086,1778981380.706391,7075,127.0,100,17.4,4,5,15,0,853,True,True,True,False,6222
49.107,1778981381.727335,7204,129.33,100,16.75,4,5,15,0,853,True,True,True,False,6351
50.138,1778981382.758501,7338,130.0,100,16.39,4,5,15,0,853,True,True,True,False,6485
51.155,1778981383.775694,7578,162.0,100,19.23,4,5,15,0,853,True,True,True,False,6725
52.173,1778981384.79335,7908,230.0,100,23.53,4,5,15,0,853,True,True,True,False,7055
53.19,1778981385.810675,8147,269.67,100,24.27,4,5,15,0,853,True,True,True,False,7294
54.21,1778981386.831102,8313,238.0,100,22.69,4,5,15,0,853,True,True,True,False,7460
55.236,1778981387.856815,8645,237.33,100,25.72,4,5,15,0,853,True,True,True,False,7792
56.259,1778981388.879282,8778,210.0,100,23.1,4,5,15,0,853,True,True,True,False,7925
